SA3_CODE_2021,C0_4F_EO_M_EO,C0_4F_EO_M_O_EVWW,C0_4F_EO_M_O_ENWNA,C0_4F_EO_M_O_PENS,C0_4F_EO_M_O_E_T,C0_4F_EO_M_LPENS,C0_4F_EO_M_T,C0_4F_O_EVWW_M_EO,C0_4F_O_EVWW_M_O_EVWW,C0_4F_O_EVWW_M_O_ENWNA,C0_4F_O_EVWW_M_O_PENS,C0_4F_O_EVWW_M_O_E_T,C0_4F_O_EVWW_M_LPENS,C0_4F_O_EVWW_M_T,C0_4F_O_ENWNA_M_EO,C0_4F_O_ENWNA_M_O_EVWW,C0_4F_O_ENWNA_M_O_ENWNA,C0_4F_O_ENWNA_M_O_PENS,C0_4F_O_ENWNA_M_O_E_T,C0_4F_O_ENWNA_M_LPENS,C0_4F_O_ENWNA_M_T,C0_4F_O_PENS_M_EO,C0_4F_O_PENS_M_O_EVWW,C0_4F_O_PENS_M_O_ENWNA,C0_4F_O_PENS_M_O_PENS,C0_4F_O_PENS_M_O_E_T,C0_4F_O_PENS_M_LPENS,C0_4F_O_PENS_M_T,C0_4F_O_E_T_M_EO,C0_4F_O_E_T_M_O_EVWW,C0_4F_O_E_T_M_O_ENWNA,C0_4F_O_E_T_M_O_PENS,C0_4F_O_E_T_M_O_E_T,C0_4F_O_E_T_M_LPENS,C0_4F_O_E_T_M_T,C0_4F_LPENS_M_EO,C0_4F_LPENS_M_O_EVWW,C0_4F_LPENS_M_O_ENWNA,C0_4F_LPENS_M_O_PENS,C0_4F_LPENS_M_O_E_T,C0_4F_LPENS_M_LPENS,C0_4F_LPENS_M_T,C0_4F_T_M_EO,C0_4F_T_M_O_EVWW,C0_4F_T_M_O_ENWNA,C0_4F_T_M_O_PENS,C0_4F_T_M_O_E_T,C0_4F_T_M_LPENS,C0_4F_T_M_T,C5_9F_EO_M_EO,C5_9F_EO_M_O_EVWW,C5_9F_EO_M_O_ENWNA,C5_9F_EO_M_O_PENS,C5_9F_EO_M_O_E_T,C5_9F_EO_M_LPENS,C5_9F_EO_M_T,C5_9F_O_EVWW_M_EO,C5_9F_O_EVWW_M_O_EVWW,C5_9F_O_EVWW_M_O_ENWNA,C5_9F_O_EVWW_M_O_PENS,C5_9F_O_EVWW_M_O_E_T,C5_9F_O_EVWW_M_LPENS,C5_9F_O_EVWW_M_T,C5_9F_O_ENWNA_M_EO,C5_9F_O_ENWNA_M_O_EVWW,C5_9F_O_ENWNA_M_O_ENWNA,C5_9F_O_ENWNA_M_O_PENS,C5_9F_O_ENWNA_M_O_E_T,C5_9F_O_ENWNA_M_LPENS,C5_9F_O_ENWNA_M_T,C5_9F_O_PENS_M_EO,C5_9F_O_PENS_M_O_EVWW,C5_9F_O_PENS_M_O_ENWNA,C5_9F_O_PENS_M_O_PENS,C5_9F_O_PENS_M_O_E_T,C5_9F_O_PENS_M_LPENS,C5_9F_O_PENS_M_T,C5_9F_O_E_T_M_EO,C5_9F_O_E_T_M_O_EVWW,C5_9F_O_E_T_M_O_ENWNA,C5_9F_O_E_T_M_O_PENS,C5_9F_O_E_T_M_O_E_T,C5_9F_O_E_T_M_LPENS,C5_9F_O_E_T_M_T,C5_9F_LPENS_M_EO,C5_9F_LPENS_M_O_EVWW,C5_9F_LPENS_M_O_ENWNA,C5_9F_LPENS_M_O_PENS,C5_9F_LPENS_M_O_E_T,C5_9F_LPENS_M_LPENS,C5_9F_LPENS_M_T,C5_9F_T_M_EO,C5_9F_T_M_O_EVWW,C5_9F_T_M_O_ENWNA,C5_9F_T_M_O_PENS,C5_9F_T_M_O_E_T,C5_9F_T_M_LPENS,C5_9F_T_M_T,C10_12F_EO_M_EO,C10_12F_EO_M_O_EVWW,C10_12F_EO_M_O_ENWNA,C10_12F_EO_M_O_PENS,C10_12F_EO_M_O_E_T,C10_12F_EO_M_LPENS,C10_12F_EO_M_T,C10_12F_O_EVWW_M_EO,C10_12F_O_EVWW_M_O_EVWW,C10_12F_O_EVWW_M_O_ENWNA,C10_12F_O_EVWW_M_O_PENS,C10_12F_O_EVWW_M_O_E_T,C10_12F_O_EVWW_M_LPENS,C10_12F_O_EVWW_M_T,C10_12F_O_ENWNA_M_EO,C10_12F_O_ENWNA_M_O_EVWW,C10_12F_O_ENWNA_M_O_ENWNA,C10_12F_O_ENWNA_M_O_PENS,C10_12F_O_ENWNA_M_O_E_T,C10_12F_O_ENWNA_M_LPENS,C10_12F_O_ENWNA_M_T,C10_12F_O_PENS_M_EO,C10_12F_O_PENS_M_O_EVWW,C10_12F_O_PENS_M_O_ENWNA,C10_12F_O_PENS_M_O_PENS,C10_12F_O_PENS_M_O_E_T,C10_12F_O_PENS_M_LPENS,C10_12F_O_PENS_M_T,C10_12F_O_E_T_M_EO,C10_12F_O_E_T_M_O_EVWW,C10_12F_O_E_T_M_O_ENWNA,C10_12F_O_E_T_M_O_PENS,C10_12F_O_E_T_M_O_E_T,C10_12F_O_E_T_M_LPENS,C10_12F_O_E_T_M_T,C10_12F_LPENS_M_EO,C10_12F_LPENS_M_O_EVWW,C10_12F_LPENS_M_O_ENWNA,C10_12F_LPENS_M_O_PENS,C10_12F_LPENS_M_O_E_T,C10_12F_LPENS_M_LPENS,C10_12F_LPENS_M_T,C10_12F_T_M_EO,C10_12F_T_M_O_EVWW,C10_12F_T_M_O_ENWNA,C10_12F_T_M_O_PENS,C10_12F_T_M_O_E_T,C10_12F_T_M_LPENS,C10_12F_T_M_T,C13_14F_EO_M_EO,C13_14F_EO_M_O_EVWW,C13_14F_EO_M_O_ENWNA,C13_14F_EO_M_O_PENS,C13_14F_EO_M_O_E_T,C13_14F_EO_M_LPENS,C13_14F_EO_M_T,C13_14F_O_EVWW_M_EO,C13_14F_O_EVWW_M_O_EVWW,C13_14F_O_EVWW_M_O_ENWNA,C13_14F_O_EVWW_M_O_PENS,C13_14F_O_EVWW_M_O_E_T,C13_14F_O_EVWW_M_LPENS,C13_14F_O_EVWW_M_T,C13_14F_O_ENWNA_M_EO,C13_14F_O_ENWNA_M_O_EVWW,C13_14F_O_ENWNA_M_O_ENWNA,C13_14F_O_ENWNA_M_O_PENS,C13_14F_O_ENWNA_M_O_E_T,C13_14F_O_ENWNA_M_LPENS,C13_14F_O_ENWNA_M_T,C13_14F_O_PENS_M_EO,C13_14F_O_PENS_M_O_EVWW,C13_14F_O_PENS_M_O_ENWNA,C13_14F_O_PENS_M_O_PENS,C13_14F_O_PENS_M_O_E_T,C13_14F_O_PENS_M_LPENS,C13_14F_O_PENS_M_T,C13_14F_O_E_T_M_EO,C13_14F_O_E_T_M_O_EVWW,C13_14F_O_E_T_M_O_ENWNA,C13_14F_O_E_T_M_O_PENS,C13_14F_O_E_T_M_O_E_T,C13_14F_O_E_T_M_LPENS,C13_14F_O_E_T_M_T,C13_14F_LPENS_M_EO,C13_14F_LPENS_M_O_EVWW,C13_14F_LPENS_M_O_ENWNA,C13_14F_LPENS_M_O_PENS,C13_14F_LPENS_M_O_E_T,C13_14F_LPENS_M_LPENS,C13_14F_LPENS_M_T,C13_14F_TM_EO,C13_14F_TM_O_EVWW,C13_14F_TM_O_ENWNA,C13_14F_TM_O_PENS,C13_14F_TM_O_E_T,C13_14F_TM_LPENS,C13_14F_TM_T,C15_17F_EO_M_EO,C15_17F_EO_M_O_EVWW,C15_17F_EO_M_O_ENWNA,C15_17F_EO_M_O_PENS
21501,2098,22,0,0,22,5,2122,50,159,10,0,166,0,219,0,10,22,0,30,0,30,0,0,5,0,4,0,6,53,173,32,0,201,0,255,0,0,0,0,0,9,6,2151,190,32,0,227,10,2387,2087,14,0,0,14,5,2101,47,130,11,0,139,0,185,0,13,14,0,27,0,27,0,0,0,0,0,0,0,47,149,23,0,170,0,212,8,0,0,0,0,0,6,2142,156,23,0,183,3,2324,1313,4,0,0,4,3,1317,21,64,3,0,61,0,81,0,10,12,0,24,0,24,0,0,0,0,0,0,0,21,73,14,0,85,0,106,0,0,0,0,0,0,0,1333,76,14,0,89,3,1428,862,6,0,0,3,0,864,12,29,0,0,29,0,41,0,3,12,0,16,0,16,0,0,0,0,0,0,0,12,38,11,0,41,0,55,6,0,0,0,0,0,6,878,40,9,0,51,0,924,1024,4,0,0
21502,1814,48,0,0,48,10,1869,67,279,23,0,299,0,364,3,36,35,0,73,0,76,0,0,0,0,0,0,0,70,309,56,0,369,0,441,5,3,0,0,3,4,9,1890,365,56,0,419,12,2324,1921,44,0,0,41,0,1966,44,245,20,0,267,3,317,0,25,34,0,65,0,63,0,0,0,0,0,0,0,44,274,54,0,333,3,379,5,0,0,0,0,3,8,1978,317,59,0,375,9,2360,1194,20,0,0,27,0,1222,24,107,12,0,118,0,144,0,22,28,0,43,0,43,0,0,0,0,0,0,0,24,125,38,0,164,0,187,0,0,0,0,0,3,3,1215,148,40,0,194,5,1412,772,10,0,0,12,3,789,17,51,13,0,62,0,83,0,17,17,0,28,0,28,0,0,0,0,0,0,0,17,68,31,0,99,0,119,0,0,0,0,0,5,6,796,76,31,0,107,6,906,914,14,0,0
21503,1316,21,0,0,21,0,1339,29,145,8,0,156,0,186,0,17,27,0,39,0,39,7,0,0,0,0,0,4,33,158,30,0,197,0,228,0,0,0,0,0,0,0,1351,184,30,0,217,0,1570,1251,23,0,0,23,0,1271,29,127,14,0,136,0,164,8,17,18,0,38,0,39,0,0,0,0,0,0,0,36,140,33,0,174,0,207,0,0,0,0,0,8,8,1284,163,33,0,196,10,1491,818,13,0,0,13,0,833,21,61,4,0,69,0,90,0,16,8,0,23,0,24,0,0,0,0,0,0,0,22,79,18,0,93,0,116,0,0,0,0,0,0,0,842,91,18,0,108,3,951,533,5,0,0,5,0,540,11,35,3,0,38,0,54,0,14,15,0,22,0,22,0,0,0,0,0,0,0,11,46,19,0,64,0,77,0,0,0,0,0,0,0,548,49,19,0,67,3,620,676,8,0,0
21601,1260,24,0,0,21,0,1286,22,74,3,0,76,0,103,0,4,0,0,4,0,8,0,0,0,0,0,0,0,22,85,3,0,85,0,107,0,0,0,0,0,6,6,1288,108,3,0,106,8,1401,1409,14,0,3,17,0,1429,39,92,0,0,94,0,132,0,5,0,0,9,0,9,0,0,0,0,0,0,0,38,95,4,0,101,0,141,0,0,0,0,0,4,4,1443,114,8,3,122,3,1571,919,13,0,0,10,0,930,9,40,0,0,40,0,48,0,5,0,0,3,0,5,0,0,0,0,0,0,0,10,42,0,0,41,0,58,0,0,0,0,0,0,0,931,52,3,0,56,0,987,614,7,0,0,12,0,624,10,22,4,0,23,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,22,4,0,21,0,32,0,0,0,0,0,0,0,624,31,6,0,34,4,657,760,9,0,0
21602,966,9,0,0,9,0,977,28,69,12,0,78,0,99,0,3,6,0,7,0,7,0,0,0,0,0,0,0,28,66,17,0,83,0,112,3,0,0,0,0,4,0,992,76,17,0,97,3,1095,1048,15,0,0,15,9,1071,12,57,5,0,61,0,76,0,4,7,0,9,0,12,0,0,0,0,0,0,0,18,63,9,0,75,0,84,0,0,0,0,0,3,3,1065,71,9,0,85,10,1161,669,7,0,0,7,6,683,9,22,4,0,24,0,36,0,3,7,0,7,0,7,0,0,0,0,0,0,0,9,29,9,0,38,0,45,0,0,0,0,0,4,4,679,31,9,0,38,8,724,456,0,0,0,0,0,456,11,21,5,0,22,0,27,0,0,5,0,3,0,3,0,0,0,0,0,0,0,11,19,9,0,23,0,30,0,0,0,0,0,0,0,461,25,9,0,27,0,491,551,6,0,0
21603,1965,42,4,0,44,5,2010,72,710,68,8,787,0,860,3,128,77,0,202,0,207,0,0,0,7,6,0,6,76,836,149,5,993,0,1070,3,0,0,0,0,6,9,2045,876,156,5,1035,12,3097,2025,48,0,0,52,7,2081,48,662,71,0,737,4,793,0,118,90,0,203,0,204,0,0,0,9,6,0,8,55,779,167,9,951,4,1005,5,3,0,0,3,4,14,2078,829,168,9,1006,19,3104,1255,38,0,0,38,0,1295,28,321,32,0,356,0,383,0,68,81,0,156,0,156,0,0,0,3,3,0,0,27,389,111,7,510,0,539,0,0,0,0,0,0,9,1291,432,111,7,542,3,1842,884,25,0,0,25,4,914,19,161,20,0,180,0,205,0,53,69,0,124,0,124,0,0,0,0,0,0,0,19,216,88,0,303,0,325,0,0,0,0,0,0,6,907,239,88,0,326,8,1244,1024,22,0,0
21701,1246,13,0,0,13,5,1258,39,53,0,0,56,0,98,0,0,0,0,3,0,4,0,0,0,0,0,0,0,41,56,4,0,64,0,101,3,0,0,0,0,4,0,1290,71,4,0,76,3,1365,1274,9,0,0,9,0,1283,31,62,3,0,65,0,101,3,0,3,0,5,0,12,0,0,0,0,0,0,0,36,69,11,0,73,0,105,0,0,0,0,0,0,5,1310,77,11,0,81,3,1397,785,3,0,0,3,0,789,18,20,0,0,27,0,45,5,0,0,0,0,0,6,0,0,0,0,0,0,0,21,24,3,0,27,0,50,4,0,0,0,0,3,6,805,30,3,0,36,3,845,588,6,0,0,6,0,600,12,10,3,0,10,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,3,0,14,0,28,0,0,0,0,0,0,0,600,16,3,0,18,4,620,694,4,0,0
21703,1297,13,0,0,13,4,1318,50,81,7,0,81,0,133,0,0,0,0,4,0,4,0,0,0,0,0,0,0,51,75,7,0,85,0,135,5,0,0,0,0,0,3,1350,93,7,0,100,3,1456,1409,12,0,0,13,7,1424,43,61,0,0,66,0,105,3,9,8,0,20,0,24,0,0,0,0,0,0,0,46,73,9,0,86,0,130,0,0,0,0,0,3,5,1459,88,9,0,95,3,1559,917,8,0,0,6,0,923,17,25,0,0,28,0,43,0,3,0,0,6,0,6,0,0,0,0,0,0,0,17,30,7,0,30,0,47,0,0,0,0,0,3,6,932,37,4,0,43,3,978,644,6,0,0,4,0,648,14,16,0,0,16,0,34,0,0,3,0,4,0,4,0,0,0,0,0,0,0,14,21,3,0,21,0,33,0,0,0,0,0,7,7,656,20,3,0,28,0,684,771,3,0,0
21704,1975,20,0,0,20,3,1997,34,115,3,0,113,0,154,0,4,4,0,11,0,11,0,0,0,0,6,0,6,34,115,10,0,128,0,163,5,0,0,0,0,0,5,2010,138,10,0,150,3,2165,2100,26,0,0,26,5,2125,46,87,5,0,95,0,138,3,9,7,0,16,0,19,0,0,0,0,0,0,0,49,98,21,0,114,0,166,0,0,0,0,0,0,0,2144,120,21,0,141,4,2289,1332,13,0,0,13,0,1343,27,48,4,0,51,0,86,0,4,0,0,3,0,6,0,0,0,0,0,0,0,34,50,8,0,60,0,89,0,0,0,0,0,0,0,1361,65,8,0,73,4,1433,943,10,0,0,10,4,955,17,23,0,0,23,0,38,0,3,0,0,6,0,6,0,0,0,0,0,0,0,17,30,0,0,30,0,46,0,0,0,0,0,0,0,962,36,0,0,40,3,1005,1107,13,0,0
29797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
