SA2_CODE_2021,F_GrDi_GrCer_GrDi_Mng,F_GrDi_GrCer_GrDi_Pro,F_GrDi_GrCer_GrDi_TTW,F_GrDi_GrCer_GrDi_CPS,F_GrDi_GrCer_GrDi_CA,F_GrDi_GrCer_GrDi_Sal,F_GrDi_GrCer_GrDi_MOD,F_GrDi_GrCer_GrDi_Lab,F_GrDi_GrCer_GrDi_IDNS,F_GrDi_GrCer_GrDi_Tot,F_GrDi_GrCer_GradCer_Mng,F_GrDi_GrCer_GradCer_Pro,F_GrDi_GrCer_GradCer_TTW,F_GrDi_GrCer_GradCer_CPS,F_GrDi_GrCer_GradCer_CA,F_GrDi_GrCer_GradCer_Sal,F_GrDi_GrCer_GradCer_MOD,F_GrDi_GrCer_GradCer_Lab,F_GrDi_GrCer_GradCer_IDNS,F_GrDi_GrCer_GradCer_Tot,F_BaDe_BaDe_Mng,F_BaDe_BaDe_Pro,F_BaDe_BaDe_TTW,F_BaDe_BaDe_CPS,F_BaDe_BaDe_CA,F_BaDe_BaDe_Sal,F_BaDe_BaDe_MOD,F_BaDe_BaDe_Lab,F_BaDe_BaDe_IDNS,F_BaDe_BaDe_Tot,F_AdvDi_Di_AdvDi_Di_NFD_Mng,F_AdvDi_Di_AdvDi_Di_NFD_Pro,F_AdvDi_Di_AdvDi_Di_NFD_TTW,F_AdvDi_Di_AdvDi_Di_NFD_CPS,F_AdvDi_Di_AdvDi_Di_NFD_CA,F_AdvDi_Di_AdvDi_Di_NFD_Sal,F_AdvDi_Di_AdvDi_Di_NFD_MOD,F_AdvDi_Di_AdvDi_Di_NFD_Lab,F_AdvDi_Di_AdvDi_Di_NFD_IDNS,F_AdvDi_Di_AdvDi_Di_NFD_Tot,F_AdvDi_Di_AdvDi_AsDe_Mng,F_AdvDi_Di_AdvDi_AsDe_Pro,F_AdvDi_Di_AdvDi_AsDe_TTW,F_AdvDi_Di_AdvDi_AsDe_CPS,F_AdvDi_Di_AdvDi_AsDe_CA,F_AdvDi_Di_AdvDi_AsDe_Sal,F_AdvDi_Di_AdvDi_AsDe_MOD,F_AdvDi_Di_AdvDi_AsDe_Lab,F_AdvDi_Di_AdvDi_AsDe_IDNS,F_AdvDi_Di_AdvDi_AsDe_Tot,F_AdvDi_Di_Dip_Mng,F_AdvDi_Di_Dip_Pro,F_AdvDi_Di_Dip_TTW,F_AdvDi_Di_Dip_CPS,F_AdvDi_Di_Dip_CA,F_AdvDi_Di_Dip_Sal,F_AdvDi_Di_Dip_MOD,F_AdvDi_Di_Dip_Lab,F_AdvDi_Di_Dip_IDNS,F_AdvDi_Di_Dip_Tot,F_Cert_CertIII_IV_Mng,F_Cert_CertIII_IV_Pro,F_Cert_CertIII_IV_TTW,F_Cert_CertIII_IV_CPS,F_Cert_CertIII_IV_CA,F_Cert_CertIII_IV_Sal,F_Cert_CertIII_IV_MOD,F_Cert_CertIII_IV_Lab,F_Cert_CertIII_IV_IDNS,F_Cert_CertIII_IV_Tot,F_Cert_CertI_II_Mng,F_Cert_CertI_II_Pro,F_Cert_CertI_II_TTW,F_Cert_CertI_II_CPS,F_Cert_CertI_II_CA,F_Cert_CertI_II_Sal,F_Cert_CertI_II_MOD,F_Cert_CertI_II_Lab,F_Cert_CertI_II_IDNS,F_Cert_CertI_II_Tot,F_Cert_Cert_nfd_Mng,F_Cert_Cert_nfd_Pro,F_Cert_Cert_nfd_TTW,F_Cert_Cert_nfd_CPS,F_Cert_Cert_nfd_CA,F_Cert_Cert_nfd_Sal,F_Cert_Cert_nfd_MOD,F_Cert_Cert_nfd_Lab,F_Cert_Cert_nfd_IDNS,F_Cert_Cert_nfd_Tot,F_LE_ID_Mng,F_LE_ID_Pro,F_LE_ID_TTW,F_LE_ID_CPS,F_LE_ID_CA,F_LE_ID_Sal,F_LE_ID_MOD,F_LE_ID_Lab,F_LE_ID_IDNS,F_LE_ID_Tot,F_LE_NS_Mng,F_LE_NS_Pro,F_LE_NS_TTW,F_LE_NS_CPS,F_LE_NS_CA,F_LE_NS_Sal,F_LE_NS_MOD,F_LE_NS_Lab,F_LE_NS_IDNS,F_LE_NS_Tot,F_Tot_Mng,F_Tot_Pro,F_Tot_TTW,F_Tot_CPS,F_Tot_CA,F_Tot_Sal,F_Tot_MOD,F_Tot_Lab,F_Tot_IDNS,F_Tot_Tot,P_PoDe_PoDe_NFD_Mng,P_PoDe_PoDe_NFD_Pro,P_PoDe_PoDe_NFD_TTW,P_PoDe_PoDe_NFD_CPS,P_PoDe_PoDe_NFD_CA,P_PoDe_PoDe_NFD_Sal,P_PoDe_PoDe_NFD_MOD,P_PoDe_PoDe_NFD_Lab,P_PoDe_PoDe_NFD_IDNS,P_PoDe_PoDe_NFD_Tot,P_PoDe_DoctDe_Mng,P_PoDe_DoctDe_Pro,P_PoDe_DoctDe_TTW,P_PoDe_DoctDe_CPS,P_PoDe_DoctDe_CA,P_PoDe_DoctDe_Sal,P_PoDe_DoctDe_MOD,P_PoDe_DoctDe_Lab,P_PoDe_DoctDe_IDNS,P_PoDe_DoctDe_Tot,P_PoDe_MasDe_Mng,P_PoDe_MasDe_Pro,P_PoDe_MasDe_TTW,P_PoDe_MasDe_CPS,P_PoDe_MasDe_CA,P_PoDe_MasDe_Sal,P_PoDe_MasDe_MOD,P_PoDe_MasDe_Lab,P_PoDe_MasDe_IDNS,P_PoDe_MasDe_Tot,P_GrDiGrCer_GrDiGrCerNFD_Mng,P_GrDiGrCer_GrDiGrCerNFD_Pro,P_GrDiGrCer_GrDiGrCerNFD_TTW,P_GrDiGrCer_GrDiGrCerNFD_CPS,P_GrDiGrCer_GrDiGrCerNFD_CA,P_GrDiGrCer_GrDiGrCerNFD_Sal,P_GrDiGrCer_GrDiGrCerNFD_MOD,P_GrDiGrCer_GrDiGrCerNFD_Lab,P_GrDiGrCer_GrDiGrCerNFD_IDNS,P_GrDiGrCer_GrDiGrCerNFD_Tot,P_GrDi_GrCer_GrDi_Mng,P_GrDi_GrCer_GrDi_Pro,P_GrDi_GrCer_GrDi_TTW,P_GrDi_GrCer_GrDi_CPS,P_GrDi_GrCer_GrDi_CA,P_GrDi_GrCer_GrDi_Sal,P_GrDi_GrCer_GrDi_MOD,P_GrDi_GrCer_GrDi_Lab,P_GrDi_GrCer_GrDi_IDNS,P_GrDi_GrCer_GrDi_Tot,P_GrDi_GrCer_GradCer_Mng,P_GrDi_GrCer_GradCer_Pro,P_GrDi_GrCer_GradCer_TTW,P_GrDi_GrCer_GradCer_CPS,P_GrDi_GrCer_GradCer_CA,P_GrDi_GrCer_GradCer_Sal,P_GrDi_GrCer_GradCer_MOD,P_GrDi_GrCer_GradCer_Lab,P_GrDi_GrCer_GradCer_IDNS,P_GrDi_GrCer_GradCer_Tot,P_BaDe_BaDe_Mng,P_BaDe_BaDe_Pro,P_BaDe_BaDe_TTW,P_BaDe_BaDe_CPS,P_BaDe_BaDe_CA,P_BaDe_BaDe_Sal,P_BaDe_BaDe_MOD,P_BaDe_BaDe_Lab,P_BaDe_BaDe_IDNS,P_BaDe_BaDe_Tot,P_AdvDi_Di_AdvDi_Di_NFD_Mng,P_AdvDi_Di_AdvDi_Di_NFD_Pro,P_AdvDi_Di_AdvDi_Di_NFD_TTW,P_AdvDi_Di_AdvDi_Di_NFD_CPS,P_AdvDi_Di_AdvDi_Di_NFD_CA,P_AdvDi_Di_AdvDi_Di_NFD_Sal,P_AdvDi_Di_AdvDi_Di_NFD_MOD,P_AdvDi_Di_AdvDi_Di_NFD_Lab,P_AdvDi_Di_AdvDi_Di_NFD_IDNS,P_AdvDi_Di_AdvDi_Di_NFD_Tot
213031349,24,53,0,21,10,0,0,0,0,118,4,20,0,3,0,0,0,0,0,35,173,589,45,103,197,75,10,29,18,1224,0,0,0,0,0,0,0,0,0,6,29,36,10,30,27,10,3,8,0,142,41,40,13,60,72,23,0,9,4,265,22,21,21,80,61,25,4,16,5,253,0,0,0,9,8,7,0,4,0,36,5,9,5,8,16,8,5,0,5,54,3,3,0,0,5,0,0,4,0,15,5,11,0,3,11,10,0,3,12,54,389,1094,97,352,465,180,28,81,39,2726,4,8,0,0,0,0,0,0,0,17,14,92,3,0,4,3,0,0,0,120,157,464,20,36,89,46,30,13,11,862,3,26,0,4,0,0,0,0,0,39,44,100,3,26,22,3,0,3,0,195,8,26,0,3,0,0,0,0,0,40,398,1102,118,173,318,133,47,84,36,2406,0,0,0,0,0,0,0,0,0,3
213031350,28,117,0,12,15,6,0,0,0,178,12,40,0,0,7,0,0,0,0,62,217,534,19,62,140,49,3,11,9,1039,0,0,0,0,0,0,0,0,0,0,24,22,4,23,19,5,0,5,0,100,25,44,12,37,26,15,3,3,9,163,27,13,18,31,49,11,0,9,4,164,3,4,0,0,7,0,0,0,0,20,3,8,0,5,7,9,0,4,0,34,0,9,3,0,4,0,0,3,0,18,8,0,0,3,0,3,0,4,4,17,440,1107,66,195,302,105,10,42,19,2288,4,0,0,0,3,0,0,0,0,7,22,96,0,0,5,0,0,0,0,125,164,459,20,18,49,18,6,10,0,748,8,19,0,0,0,4,0,0,0,35,53,176,0,14,21,4,0,0,0,271,20,52,0,9,10,0,0,0,0,87,417,985,88,105,205,80,17,41,15,1952,0,0,0,0,0,0,0,0,0,3
213031351,29,97,0,15,16,0,0,0,0,158,13,35,0,3,9,0,0,0,0,58,167,508,43,88,134,45,4,28,8,1034,0,0,0,0,0,3,0,0,0,5,11,25,6,20,19,5,0,3,0,106,26,43,15,60,50,28,3,11,5,241,21,17,35,54,49,21,10,12,5,225,4,0,4,4,0,0,0,0,0,17,4,5,3,10,9,0,0,0,0,37,0,0,0,4,0,3,0,0,0,8,5,8,0,8,12,0,0,0,5,38,381,1088,112,294,358,130,33,73,33,2492,0,17,0,0,0,0,0,0,0,18,16,111,3,0,8,0,0,0,0,141,165,440,30,36,77,33,38,36,10,869,0,15,0,0,4,9,0,0,6,36,44,152,4,19,19,5,0,0,0,239,22,48,0,3,9,0,0,0,0,85,371,980,115,148,231,80,43,77,20,2062,0,0,0,0,0,3,0,0,0,6
213031352,50,130,4,21,27,4,0,0,3,237,9,49,0,0,6,3,0,0,3,70,335,886,54,114,210,77,4,27,17,1727,3,0,0,0,0,0,0,0,0,3,29,39,11,22,43,19,5,3,7,173,54,57,25,60,58,21,5,10,6,291,43,28,35,61,73,25,3,18,0,297,5,0,0,6,11,6,0,0,0,26,8,10,0,9,16,10,0,0,0,58,5,5,0,0,5,0,0,3,0,18,10,11,3,8,11,6,0,0,9,60,698,1697,133,324,528,187,18,65,47,3707,3,18,0,0,4,0,0,0,0,25,35,139,4,3,5,4,0,0,0,190,256,634,22,35,80,16,9,9,15,1069,7,16,0,0,6,0,0,0,0,33,82,198,4,26,30,3,0,3,3,353,19,68,3,0,9,4,0,0,3,113,726,1578,132,177,317,133,28,66,29,3194,3,0,0,0,0,0,0,0,0,6
213041353,18,113,5,62,16,0,0,3,3,218,5,39,0,4,3,0,0,0,0,53,103,664,30,116,148,36,4,12,9,1128,0,0,0,4,0,0,0,0,0,6,40,49,22,60,69,12,5,12,4,271,55,84,35,190,165,39,12,19,6,613,72,60,127,311,296,93,32,47,13,1053,10,3,13,10,24,19,3,11,0,86,9,3,8,27,31,15,6,4,0,102,0,3,3,4,13,0,0,0,0,28,5,10,0,26,16,13,4,12,19,104,367,1256,250,849,800,238,63,123,63,4005,0,17,0,0,0,0,0,0,0,17,9,44,0,0,4,0,0,0,0,55,78,267,19,32,37,13,19,7,4,482,6,19,0,5,0,0,0,0,0,31,24,136,6,66,18,3,0,3,6,267,13,39,5,4,0,0,0,0,0,70,240,975,85,164,202,73,35,42,18,1835,0,0,0,3,4,0,0,0,0,12
213041358,6,48,4,49,12,0,0,4,0,123,3,11,0,0,0,0,0,0,0,24,45,356,25,97,111,38,14,24,3,713,0,0,0,0,0,0,0,0,0,8,24,26,12,47,43,8,4,3,0,164,41,55,14,174,79,34,7,19,3,427,44,52,65,286,206,90,41,42,11,832,8,0,4,5,17,9,5,3,0,54,3,6,7,24,14,13,0,5,0,78,8,3,0,0,0,0,0,4,0,13,11,14,0,15,10,8,3,10,9,80,201,650,128,728,524,207,80,130,39,2684,0,0,0,0,0,0,0,0,0,3,6,12,0,0,0,0,0,0,0,19,31,146,17,35,38,18,23,10,8,326,6,6,0,0,0,0,0,0,0,13,13,52,7,50,20,0,3,0,0,149,9,18,0,0,0,0,0,0,0,29,128,501,74,146,158,66,69,53,17,1208,0,0,0,0,0,0,0,0,0,9
213041359,8,36,3,40,11,3,0,0,0,107,0,23,0,0,0,0,0,0,0,25,84,517,53,133,172,50,14,21,24,1064,0,0,0,0,0,0,0,0,0,4,13,15,3,26,31,11,4,11,0,124,47,29,23,136,64,17,15,16,4,352,32,17,49,137,82,30,15,31,14,400,0,0,0,7,8,4,0,3,0,28,5,4,5,18,19,0,5,8,0,50,4,6,0,10,7,0,0,0,0,29,5,9,5,7,12,3,4,0,7,50,227,847,153,582,475,152,64,119,62,2680,0,4,0,0,0,0,0,0,0,8,6,23,0,0,0,0,0,0,0,35,82,360,41,89,107,41,62,40,14,842,7,22,0,3,5,0,3,0,0,43,19,52,9,43,7,3,0,6,0,139,0,38,4,0,0,0,0,0,0,38,210,870,153,176,262,94,152,84,39,2043,0,0,7,0,0,0,5,0,0,11
213041360,9,76,0,32,18,4,0,0,0,132,7,15,0,0,3,0,0,0,0,26,131,553,50,119,253,69,16,20,16,1220,0,0,0,0,3,0,0,0,0,6,26,36,3,30,62,12,5,6,0,181,40,45,19,143,110,26,0,12,9,412,44,25,44,141,140,84,20,28,4,527,6,0,0,12,17,9,0,7,3,54,9,7,16,24,36,11,0,6,0,112,0,6,0,0,5,4,0,0,0,19,9,9,3,14,10,7,0,0,6,59,329,973,142,555,705,245,46,85,54,3133,4,0,0,0,5,0,0,0,0,7,3,46,0,0,0,0,0,0,0,57,123,312,20,36,81,27,13,4,8,624,14,10,0,3,7,0,0,0,0,34,30,109,0,37,17,6,0,0,0,199,14,18,0,0,3,0,0,0,0,34,332,954,118,176,355,131,76,51,35,2243,0,0,0,0,3,0,0,0,0,3
213041461,0,14,0,4,5,0,0,0,0,29,0,3,0,0,0,0,0,0,0,8,29,148,14,36,69,20,4,11,0,331,0,0,0,0,0,0,0,0,0,0,11,6,0,15,15,3,0,4,0,53,9,8,5,34,24,0,3,3,3,95,13,7,18,46,27,15,8,9,0,132,0,4,0,3,4,0,0,0,0,12,0,0,4,5,13,5,0,0,0,28,0,3,0,0,0,0,0,0,0,6,0,11,0,0,0,4,0,4,11,31,78,252,46,162,157,53,18,34,13,805,0,6,0,0,0,0,0,0,0,6,0,9,0,0,0,0,0,0,0,12,18,70,7,9,15,0,10,6,0,129,0,4,0,0,0,0,0,0,0,9,4,23,4,4,5,0,0,0,0,39,0,4,0,0,3,0,0,0,0,13,69,249,32,52,101,28,20,22,4,582,0,0,0,0,0,0,0,0,0,0
213041462,8,14,4,7,5,0,0,0,0,39,0,0,0,0,0,0,0,0,0,6,52,204,16,54,77,22,7,14,3,451,0,0,0,0,0,0,0,0,0,0,10,7,3,7,25,5,4,0,0,55,5,8,5,35,20,10,0,6,0,106,13,9,6,54,39,8,9,11,3,151,0,0,0,3,0,0,4,0,0,9,0,0,0,7,5,0,3,9,0,17,0,3,0,0,4,3,0,0,0,15,0,0,0,11,3,0,0,0,5,20,102,336,35,192,206,60,19,44,19,1014,0,3,0,0,0,0,0,0,0,5,0,13,0,0,0,0,0,0,0,16,36,148,6,26,40,7,8,0,11,279,0,10,0,0,4,0,0,0,0,23,10,24,4,9,4,0,0,0,0,51,0,4,0,0,0,0,0,0,0,3,112,352,42,81,124,41,35,31,11,818,4,0,0,0,0,0,0,0,0,5
213041463,10,74,0,42,16,3,0,0,0,141,0,30,0,6,4,0,0,0,0,39,158,637,39,154,232,72,15,33,23,1369,0,0,0,0,4,0,0,0,0,4,31,39,8,40,57,20,0,12,3,217,56,58,20,139,105,34,5,18,6,436,29,26,52,167,128,42,22,30,7,496,6,0,3,12,19,16,3,3,0,60,4,9,7,25,43,19,4,12,5,117,4,13,3,3,4,0,0,3,0,28,5,14,0,14,23,11,4,4,18,90,370,1147,137,624,674,229,63,113,71,3433,5,12,0,0,0,0,0,0,0,20,3,64,4,0,3,0,0,0,0,78,152,361,24,37,71,27,19,19,17,724,6,28,0,0,4,0,0,0,0,45,27,109,0,41,17,6,3,0,0,209,7,31,4,5,5,0,0,0,0,60,381,1096,137,202,357,126,86,73,41,2500,0,0,0,0,4,0,0,0,0,9
213041571,3,16,0,25,4,0,0,0,0,52,3,9,0,0,3,0,0,0,0,14,36,159,8,49,58,13,4,17,6,349,0,0,0,0,0,0,0,0,0,3,8,12,0,23,23,3,0,3,0,73,22,14,3,91,36,9,8,15,7,199,17,9,22,117,76,33,14,22,0,311,3,3,5,4,14,9,0,8,0,41,0,0,4,6,14,9,4,3,0,42,0,0,0,0,6,0,0,0,0,10,3,5,0,6,3,8,3,3,0,33,94,266,47,338,240,97,40,65,23,1208,0,4,0,0,4,0,0,0,0,7,3,13,0,0,0,0,0,0,0,18,23,84,9,26,21,10,10,4,6,190,0,3,0,0,0,0,0,0,0,6,3,20,0,28,8,0,0,0,0,60,0,3,0,7,3,0,0,0,0,17,64,258,26,66,82,33,48,26,11,614,0,0,0,0,0,0,0,0,0,4
213041572,4,10,0,16,0,0,4,0,0,32,0,6,0,0,0,0,0,0,0,8,29,207,20,77,65,12,11,13,8,441,0,0,0,0,0,0,0,0,0,5,9,8,3,13,13,6,0,4,0,58,9,14,9,79,38,13,9,8,0,179,16,7,17,77,46,11,6,19,3,212,0,0,3,0,3,3,0,0,0,17,0,0,0,6,8,0,0,3,0,21,0,7,0,0,5,0,0,5,0,11,0,4,4,11,5,7,0,3,8,39,82,339,71,316,198,74,42,71,29,1208,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,18,24,132,24,53,36,26,37,16,9,353,0,4,0,0,0,0,4,0,0,9,6,10,0,16,5,0,5,0,0,46,0,6,0,0,0,0,0,0,0,12,70,361,61,108,121,25,66,48,15,880,0,0,0,0,0,0,3,0,0,6
213041573,4,26,0,0,3,0,0,0,0,36,0,3,0,0,0,0,0,0,0,11,28,79,6,13,26,3,0,0,0,158,0,0,0,0,0,0,0,0,0,0,4,9,6,8,12,0,0,0,0,37,11,8,0,26,26,10,0,0,0,90,10,12,6,35,30,12,7,4,0,116,5,0,0,0,8,0,0,0,0,10,0,0,0,3,8,0,0,4,0,17,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,9,69,172,22,90,118,36,6,13,8,524,0,3,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,0,0,10,19,44,0,0,0,0,0,0,3,67,0,0,0,0,0,0,0,0,0,0,10,29,0,9,9,0,0,0,0,41,4,5,0,0,0,0,0,0,0,10,48,129,5,24,34,13,4,0,5,252,0,0,0,0,0,0,0,0,0,0
213041574,0,28,0,23,5,0,0,0,3,68,0,12,0,0,3,0,0,0,0,23,56,389,25,78,149,38,14,13,6,765,0,0,0,0,0,0,0,0,0,0,6,17,5,16,29,11,3,4,0,89,25,33,12,73,76,23,4,12,0,266,21,22,26,72,70,27,9,18,0,268,0,0,0,3,12,5,0,5,0,29,4,5,0,15,17,8,0,5,0,50,0,0,0,4,10,3,0,0,0,14,5,10,0,11,7,4,0,6,4,47,145,625,86,336,400,122,36,67,26,1839,0,5,0,0,0,0,0,0,0,5,0,16,0,0,0,0,0,0,0,23,49,169,18,37,41,12,26,16,6,374,9,7,0,0,4,0,0,0,0,23,6,41,0,30,8,3,5,3,3,96,0,18,0,0,3,0,0,0,0,23,151,633,69,111,213,64,67,42,12,1363,0,0,0,0,0,0,0,0,0,3
213041575,21,63,0,25,16,3,0,3,0,136,0,15,0,0,0,0,0,0,0,21,97,505,26,73,179,52,7,9,17,959,0,0,0,0,0,0,0,0,0,3,26,32,7,34,75,21,6,3,3,201,32,45,17,100,95,36,7,14,3,347,34,30,57,135,141,42,11,27,8,485,0,0,5,6,23,9,3,3,0,55,13,5,3,27,44,21,0,4,4,118,6,9,0,0,6,0,0,0,0,21,10,8,6,10,12,6,3,0,6,60,259,860,119,432,622,201,34,69,42,2651,0,10,0,0,0,0,0,0,0,8,7,34,0,0,0,0,0,0,0,46,80,204,7,20,48,16,17,7,5,397,0,15,0,0,0,0,0,0,0,21,27,80,0,27,18,12,0,3,0,174,5,20,0,0,4,0,4,0,0,40,220,817,74,103,241,90,51,38,26,1670,6,0,0,0,0,0,0,0,0,3
213041576,3,27,0,27,6,0,0,0,0,67,4,0,0,0,0,0,0,0,0,8,40,172,7,56,56,15,3,4,8,362,0,0,0,0,0,0,0,0,0,5,14,17,9,26,35,4,0,6,5,109,22,32,8,94,55,15,0,5,0,243,16,24,50,159,116,42,26,39,9,487,0,0,0,3,12,12,0,0,0,38,3,5,3,15,17,7,0,3,0,59,3,3,0,4,3,0,0,0,0,20,3,5,5,8,11,8,0,5,11,56,123,335,84,408,321,118,44,76,31,1536,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,11,21,62,7,15,16,4,7,6,3,139,0,3,0,0,0,0,0,0,0,4,7,34,4,27,11,0,4,0,0,80,4,7,0,0,4,0,0,0,0,9,71,251,27,81,72,31,28,20,10,594,0,0,0,0,0,0,0,0,0,3
213041577,0,10,0,19,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,3,12,73,6,24,29,9,4,7,3,159,0,0,0,0,0,0,0,0,0,0,13,6,0,15,16,0,4,0,0,49,7,9,0,41,24,15,0,3,0,107,20,5,13,86,52,13,5,18,0,219,0,0,0,0,4,0,0,0,0,15,0,0,0,11,7,0,4,3,0,27,0,0,0,3,6,0,0,0,0,14,4,5,3,9,5,4,0,0,3,33,61,126,30,221,150,43,22,44,15,707,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,4,8,34,4,9,6,5,4,6,4,70,0,5,0,0,0,0,0,0,0,3,0,12,0,20,4,0,0,0,0,44,0,3,0,0,0,0,0,0,0,9,22,101,18,39,38,17,26,14,5,285,0,0,0,0,3,0,0,0,0,4
213041578,3,26,0,42,6,3,0,0,0,80,0,6,0,0,0,0,0,0,0,7,28,187,19,68,68,28,9,16,0,425,0,0,0,3,0,0,0,0,0,3,3,6,7,28,16,4,0,5,0,84,22,27,14,131,41,15,12,13,0,280,30,21,40,193,94,44,32,49,7,497,6,0,7,14,5,9,7,9,0,46,3,0,4,22,12,8,7,6,0,59,0,3,3,3,4,0,0,0,0,16,6,3,0,13,9,4,0,8,7,60,113,365,96,546,289,124,75,114,28,1756,0,0,0,0,0,0,0,0,0,0,3,25,0,0,0,0,0,0,0,29,36,154,20,56,60,20,36,18,4,399,4,6,0,3,0,0,0,0,0,19,7,25,0,45,3,4,3,4,0,99,0,8,0,0,3,0,0,0,0,13,80,339,65,111,113,38,65,45,3,865,0,0,0,3,0,0,0,0,0,7
213051361,6,53,0,33,14,3,0,0,0,119,0,17,0,0,3,0,0,0,0,21,65,397,24,114,130,48,21,29,7,829,0,0,0,0,6,0,0,0,0,9,26,37,5,49,25,14,9,7,0,168,53,31,24,140,78,29,7,22,7,395,36,33,59,145,130,52,22,45,11,539,3,0,0,12,11,4,7,3,0,42,5,0,0,25,24,11,4,7,0,84,3,4,0,8,6,6,0,6,0,31,3,6,3,16,19,7,8,4,10,74,233,750,133,566,482,183,71,136,36,2610,3,4,0,0,0,0,0,0,0,9,8,32,0,0,4,0,0,0,0,49,65,278,40,40,56,17,37,23,7,568,0,8,0,0,4,0,5,0,0,21,22,80,4,40,17,3,0,0,5,166,3,25,0,0,4,0,0,0,0,31,160,655,86,155,196,90,81,83,22,1534,6,0,0,0,6,0,0,0,0,10
213051362,7,45,4,32,13,9,0,0,0,106,3,17,0,0,8,0,0,0,0,24,57,344,26,97,135,33,8,33,8,741,0,0,0,0,0,0,0,0,0,0,16,21,4,24,32,3,3,6,0,110,21,35,29,132,64,37,16,23,5,362,28,28,45,157,103,62,21,47,7,510,3,0,4,5,15,11,4,11,0,54,8,0,3,21,12,7,3,8,0,64,3,4,3,3,10,7,3,7,4,38,5,8,6,15,16,9,3,6,13,74,185,664,128,516,452,193,75,153,47,2408,0,5,0,0,0,0,0,0,0,10,5,37,0,0,0,0,0,0,0,48,67,294,37,45,75,25,51,52,19,670,0,17,0,4,6,3,5,0,0,39,17,65,8,36,15,6,0,4,3,150,3,27,0,0,5,6,6,0,0,35,144,578,95,141,196,72,74,82,24,1402,0,0,0,0,0,0,0,0,0,7
213051363,4,30,4,11,3,4,0,0,0,57,4,11,0,0,0,0,0,0,0,20,106,341,31,87,121,41,17,37,12,791,0,0,0,0,0,0,0,0,0,3,19,9,8,17,18,6,0,5,0,86,20,30,16,80,47,13,4,12,5,236,14,18,25,56,47,18,12,28,7,227,0,0,0,3,8,0,3,0,0,19,4,4,0,11,9,3,0,5,3,35,0,3,0,0,0,5,0,4,0,17,0,4,0,6,0,0,4,0,6,24,210,652,119,313,343,125,56,131,44,1995,0,0,0,0,0,0,0,0,0,4,3,56,4,0,0,0,0,5,0,70,124,427,54,73,145,74,72,65,21,1049,10,14,6,0,3,0,0,0,0,31,14,46,3,11,7,3,0,3,3,89,4,18,0,0,3,0,0,0,0,26,231,685,101,121,191,84,90,92,28,1626,0,0,6,0,0,0,0,0,0,4
213051368,12,53,4,25,10,7,0,0,0,119,6,18,0,0,7,0,0,0,0,26,102,500,35,97,140,56,12,32,8,976,0,0,0,0,3,3,0,0,0,8,31,25,10,31,37,13,5,3,0,144,43,33,12,101,92,34,4,19,10,341,32,21,59,125,112,41,9,36,7,435,5,3,0,4,22,8,0,10,3,50,5,5,5,14,28,17,4,7,0,81,4,3,0,5,7,3,0,0,0,30,0,6,0,7,12,3,3,6,16,60,296,868,131,436,512,198,41,118,49,2655,0,7,0,0,0,0,0,0,0,7,12,55,0,5,5,0,3,0,0,79,111,362,31,45,89,31,22,11,13,724,3,16,3,0,3,0,0,0,0,28,20,70,0,33,17,7,0,0,0,153,13,27,0,0,6,0,0,0,0,43,262,862,111,137,202,94,72,67,9,1824,0,0,0,3,3,3,0,0,0,10
213051464,16,56,3,33,15,0,0,0,0,123,5,25,0,0,7,0,0,0,0,37,193,559,47,111,227,77,16,32,23,1287,0,0,0,4,0,0,0,0,0,0,27,38,13,25,45,20,0,9,0,171,52,68,15,98,83,35,15,10,7,387,37,23,47,84,83,25,14,15,6,345,5,0,0,3,14,0,4,0,0,34,3,5,0,12,20,9,0,7,0,64,5,7,0,4,0,4,0,0,0,23,0,12,0,5,9,7,8,0,19,47,453,1130,154,429,633,215,50,81,75,3218,5,8,0,0,0,0,0,0,0,19,17,102,8,4,8,0,0,0,0,133,297,614,49,68,183,78,49,17,28,1382,10,27,0,0,11,3,0,0,0,59,32,81,4,39,14,3,0,5,0,183,10,29,0,0,5,5,0,0,0,52,512,1127,159,169,337,139,78,82,32,2628,0,0,0,4,0,0,0,0,0,9
