SA2_CODE_2021,C15_17F_EO_M_O_E_T,C15_17F_EO_M_LPENS,C15_17F_EO_M_T,C15_17F_O_EVWW_M_EO,C15_17F_O_EVWW_M_O_EVWW,C15_17F_O_EVWW_M_O_ENWNA,C15_17F_O_EVWW_M_O_PENS,C15_17F_O_EVWW_M_O_E_T,C15_17F_O_EVWW_M_LPENS,C15_17F_O_EVWW_M_T,C15_17F_O_ENWNA_M_EO,C15_17F_O_ENWNA_M_O_EVWW,C15_17F_O_ENWNA_M_O_ENWNA,C15_17F_O_ENWNA_M_O_PENS,C15_17F_O_ENWNA_M_O_E_T,C15_17F_O_ENWNA_M_LPENS,C15_17F_O_ENWNA_M_T,C15_17F_O_PENS_M_EO,C15_17F_O_PENS_M_O_EVWW,C15_17F_O_PENS_M_O_ENWNA,C15_17F_O_PENS_M_O_PENS,C15_17F_O_PENS_M_O_E_T,C15_17F_O_PENS_M_LPENS,C15_17F_O_PENS_M_T,C15_17F_O_E_T_M_EO,C15_17F_O_E_T_M_O_EVWW,C15_17F_O_E_T_M_O_ENWNA,C15_17F_O_E_T_M_O_PENS,C15_17F_O_E_T_M_O_E_T,C15_17F_O_E_T_M_LPENS,C15_17F_O_E_T_M_T,C15_17F_LPENS_M_EO,C15_17F_LPENS_M_O_EVWW,C15_17F_LPENS_M_O_ENWNA,C15_17F_LPENS_M_O_PENS,C15_17F_LPENS_M_O_E_T,C15_17F_LPENS_M_LPENS,C15_17F_LPENS_M_T,C15_17F_T_M_EO,C15_17F_T_M_O_EVWW,C15_17F_T_M_O_ENWNA,C15_17F_T_M_O_PENS,C15_17F_T_M_O_E_T,C15_17F_T_M_LPENS,C15_17F_T_M_T,C18_20F_EO_M_EO,C18_20F_EO_M_O_EVWW,C18_20F_EO_M_O_ENWNA,C18_20F_EO_M_O_PENS,C18_20F_EO_M_O_E_T,C18_20F_EO_M_LPENS,C18_20F_EO_M_T,C18_20F_O_EVWW_M_EO,C18_20F_O_EVWW_M_O_EVWW,C18_20F_O_EVWW_M_O_ENWNA,C18_20F_O_EVWW_M_O_PENS,C18_20F_O_EVWW_M_O_E_T,C18_20F_O_EVWW_M_LPENS,C18_20F_O_EVWW_M_T,C18_20F_O_ENWNA_M_EO,C18_20F_O_ENWNA_M_O_EVWW,C18_20F_O_ENWNA_M_O_ENWNA,C18_20F_O_ENWNA_M_O_PENS,C18_20F_O_ENWNA_M_O_E_T,C18_20F_O_ENWNA_M_LPENS,C18_20F_O_ENWNA_M_T,C18_20F_O_PENS_M_EO,C18_20F_O_PENS_M_O_EVWW,C18_20F_O_PENS_M_O_ENWNA,C18_20F_O_PENS_M_O_PENS,C18_20F_O_PENS_M_O_E_T,C18_20F_O_PENS_M_LPENS,C18_20F_O_PENS_M_T,C18_20F_O_E_T_M_EO,C18_20F_O_E_T_M_O_EVWW,C18_20F_O_E_T_M_O_ENWNA,C18_20F_O_E_T_M_O_PENS,C18_20F_O_E_T_M_O_E_T,C18_20F_O_E_T_M_LPENS,C18_20F_O_E_T_M_T,C18_20F_LPENS_M_EO,C18_20F_LPENS_M_O_EVWW,C18_20F_LPENS_M_O_ENWNA,C18_20F_LPENS_M_O_PENS,C18_20F_LPENS_M_O_E_T,C18_20F_LPENS_M_LPENS,C18_20F_LPENS_M_T,C18_20F_T_M_EO,C18_20F_T_M_O_EVWW,C18_20F_T_M_O_ENWNA,C18_20F_T_M_O_PENS,C18_20F_T_M_O_E_T,C18_20F_T_M_LPENS,C18_20F_T_M_T,C21_24F_EO_M_EO,C21_24F_EO_M_O_EVWW,C21_24F_EO_M_O_ENWNA,C21_24F_EO_M_O_PENS,C21_24F_EO_M_O_E_T,C21_24F_EO_M_LPENS,C21_24F_EO_M_T,C21_24F_O_EVWW_M_EO,C21_24F_O_EVWW_M_O_EVWW,C21_24F_O_EVWW_M_O_ENWNA,C21_24F_O_EVWW_M_O_PENS,C21_24F_O_EVWW_M_O_E_T,C21_24F_O_EVWW_M_LPENS,C21_24F_O_EVWW_M_T,C21_24F_O_ENWNA_M_EO,C21_24F_O_ENWNA_M_O_EVWW,C21_24F_O_ENWNA_M_O_ENWNA,C21_24F_O_ENWNA_M_O_PENS,C21_24F_O_ENWNA_M_O_E_T,C21_24F_O_ENWNA_M_LPENS,C21_24F_O_ENWNA_M_T,C21_24F_O_PENS_M_EO,C21_24F_O_PENS_M_O_EVWW,C21_24F_O_PENS_M_O_ENWNA,C21_24F_O_PENS_M_O_PENS,C21_24F_O_PENS_M_O_E_T,C21_24F_O_PENS_M_LPENS,C21_24F_O_PENS_M_T,C21_24F_O_E_T_M_EO,C21_24F_O_E_T_M_O_EVWW,C21_24F_O_E_T_M_O_ENWNA,C21_24F_O_E_T_M_O_PENS,C21_24F_O_E_T_M_O_E_T,C21_24F_O_E_T_M_LPENS,C21_24F_O_E_T_M_T,C21_24F_LPENS_M_EO,C21_24F_LPENS_M_O_EVWW,C21_24F_LPENS_M_O_ENWNA,C21_24F_LPENS_M_O_PENS,C21_24F_LPENS_M_O_E_T,C21_24F_LPENS_M_LPENS,C21_24F_LPENS_M_T,C21_24F_T_M_EO,C21_24F_T_M_O_EVWW,C21_24F_T_M_O_ENWNA,C21_24F_T_M_O_PENS,C21_24F_T_M_O_E_T,C21_24F_T_M_LPENS,C21_24F_T_M_T,TCF_EO_M_EO,TCF_EO_M_O_EVWW,TCF_EO_M_O_ENWNA,TCF_EO_M_O_PENS,TCF_EO_M_O_E_T,TCF_EO_M_LPENS,TCF_EO_M_T,TCF_O_EVWW_M_EO,TCF_O_EVWW_M_O_EVWW,TCF_O_EVWW_M_O_ENWNA,TCF_O_EVWW_M_O_PENS,TCF_O_EVWW_M_O_E_T,TCF_O_EVWW_M_LPENS,TCF_O_EVWW_M_T,TCF_O_ENWNA_M_EO,TCF_O_ENWNA_M_O_EVWW,TCF_O_ENWNA_M_O_ENWNA,TCF_O_ENWNA_M_O_PENS,TCF_O_ENWNA_M_O_E_T,TCF_O_ENWNA_M_LPENS,TCF_O_ENWNA_M_T,TCF_O_PENS_M_EO,TCF_O_PENS_M_O_EVWW,TCF_O_PENS_M_O_ENWNA,TCF_O_PENS_M_O_PENS,TCF_O_PENS_M_O_E_T,TCF_O_PENS_M_LPENS,TCF_O_PENS_M_T,TCF_O_E_T_M_EO,TCF_O_E_T_M_O_EVWW,TCF_O_E_T_M_O_ENWNA,TCF_O_E_T_M_O_PENS,TCF_O_E_T_M_O_E_T,TCF_O_E_T_M_LPENS,TCF_O_E_T_M_T,TCF_LPENS_M_EO,TCF_LPENS_M_O_EVWW,TCF_LPENS_M_O_ENWNA,TCF_LPENS_M_O_PENS,TCF_LPENS_M_O_E_T,TCF_LPENS_M_LPENS,TCF_LPENS_M_T,TCF_T_M_EO,TCF_T_M_O_EVWW,TCF_T_M_O_ENWNA,TCF_T_M_O_PENS,TCF_T_M_O_E_T,TCF_T_M_LPENS,TCF_T_M_T
212051324,13,0,253,22,215,13,0,223,0,245,0,13,15,0,28,0,28,0,0,0,0,0,0,0,22,229,23,0,252,0,277,0,0,0,0,0,0,0,266,240,23,0,264,0,532,150,12,0,0,12,0,159,8,149,5,0,156,0,164,0,17,8,0,28,0,28,0,0,0,0,0,0,0,8,166,19,0,186,0,196,0,0,0,0,0,0,0,157,180,19,0,199,0,356,84,6,0,0,6,0,81,9,102,7,0,105,0,113,0,14,5,0,17,0,17,0,0,0,0,0,0,0,9,112,9,0,128,0,134,0,0,0,0,0,0,0,90,115,9,0,132,0,220,1352,98,0,0,98,4,1455,209,2004,72,0,2070,6,2284,0,129,89,0,219,0,224,0,0,0,0,0,0,0,206,2139,157,0,2291,6,2505,0,3,0,0,7,3,5,1557,2244,158,0,2401,12,3969
212051325,17,0,184,15,204,25,0,227,0,244,0,8,13,0,21,0,21,0,0,0,0,0,0,0,15,216,31,0,252,0,270,0,0,0,0,0,0,0,184,237,31,0,269,0,454,93,6,0,0,6,0,99,11,175,13,0,183,0,195,0,11,12,0,17,0,17,0,0,0,0,0,0,0,11,185,21,0,199,0,213,0,0,0,0,0,0,0,99,190,21,0,208,0,307,43,0,0,0,0,0,43,12,104,7,0,106,0,119,0,9,4,0,14,0,14,0,0,0,0,0,0,0,12,108,10,0,123,0,136,0,0,0,0,0,0,0,49,112,10,0,125,0,175,1278,121,0,0,120,0,1399,241,2004,87,0,2091,0,2326,7,97,46,0,144,0,151,0,0,0,0,0,0,0,245,2102,139,0,2239,0,2483,0,0,0,0,0,0,9,1524,2221,139,0,2358,0,3887
212051326,13,0,274,23,136,6,0,136,0,162,0,7,10,0,16,0,16,0,0,0,0,0,0,0,23,139,14,0,154,0,180,0,0,0,0,0,0,0,277,152,14,0,167,0,443,160,4,0,0,4,0,167,18,81,9,0,92,0,106,0,8,8,0,19,0,19,0,0,0,0,0,0,0,18,91,20,0,112,0,124,0,0,0,0,0,0,0,179,97,20,0,111,0,289,82,0,0,0,0,0,85,10,56,10,0,66,0,68,0,9,5,0,10,0,10,0,0,0,0,0,0,0,10,65,14,0,78,0,80,0,0,0,0,0,0,0,88,65,14,0,78,0,165,1782,130,0,0,130,0,1914,258,1559,60,0,1620,0,1880,0,94,36,0,132,0,133,0,4,0,0,4,0,4,262,1654,96,0,1752,0,2014,3,3,0,0,3,0,6,2043,1786,96,0,1886,5,3935
212051327,13,0,287,25,211,6,0,222,0,245,0,12,21,0,27,0,27,0,0,0,0,0,0,0,25,222,27,0,251,0,279,0,0,0,0,0,0,0,303,234,27,0,262,0,562,156,0,0,0,0,0,159,18,161,9,0,171,0,189,0,8,16,0,19,0,19,0,0,0,0,0,0,0,18,167,22,0,194,0,209,0,0,0,0,0,0,0,174,170,22,0,196,0,372,91,3,0,0,3,0,94,4,112,4,0,120,0,121,0,9,11,0,16,0,17,0,0,0,0,0,0,0,4,121,15,0,133,0,138,0,0,0,0,0,0,0,98,124,15,0,140,0,238,1370,96,4,0,97,0,1470,197,1767,100,4,1872,0,2068,0,96,104,0,201,0,200,0,4,0,0,4,0,4,196,1866,203,4,2071,0,2267,0,0,0,0,0,0,8,1568,1967,204,4,2175,0,3744
212051567,0,0,16,4,37,3,0,34,0,37,0,4,0,0,4,0,4,0,0,0,0,0,0,0,4,39,3,0,38,0,43,0,0,0,0,0,0,0,18,39,3,0,41,0,61,8,0,0,0,0,0,8,0,24,0,0,24,0,26,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,27,4,0,32,0,31,0,0,0,0,0,0,0,8,27,4,0,32,0,39,3,0,0,0,0,0,7,0,12,0,0,12,0,12,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,18,0,18,0,0,0,0,0,0,0,3,15,0,0,17,0,19,129,25,0,0,25,0,149,27,353,19,0,374,0,402,0,24,11,0,37,0,37,0,0,0,0,0,0,0,27,378,33,0,409,0,441,4,0,0,0,0,0,4,158,398,33,0,437,0,590
212051568,3,0,30,3,70,3,0,80,0,83,0,11,5,0,19,0,19,0,0,0,0,0,0,0,3,83,8,0,94,0,102,0,0,0,0,0,0,0,33,83,8,0,95,0,126,9,6,0,0,6,0,13,4,39,3,0,45,0,47,0,3,5,0,11,0,11,0,0,0,0,0,0,0,4,43,13,0,57,0,61,0,0,0,0,0,0,0,17,47,13,0,55,0,80,9,3,0,0,3,0,14,3,32,0,0,32,0,40,0,8,3,0,9,0,9,0,0,0,0,0,0,0,3,36,3,0,44,0,45,0,0,0,0,0,0,0,14,41,3,0,42,0,59,191,32,0,0,32,0,221,78,832,45,0,876,0,957,3,59,26,0,90,0,95,0,3,0,0,3,0,3,77,893,77,0,969,0,1051,0,0,0,0,0,0,0,266,929,77,0,1007,0,1274
213011328,3,0,29,5,20,0,0,20,0,24,0,11,7,0,20,0,22,0,0,0,0,0,0,0,7,32,14,0,41,0,44,0,0,0,0,0,0,0,28,33,14,0,42,0,76,13,0,0,0,0,0,13,0,22,0,0,19,0,26,0,5,3,0,14,0,14,0,0,0,0,0,0,0,0,26,4,0,32,0,36,0,0,0,0,0,0,0,14,26,4,0,32,0,44,8,0,0,0,0,0,9,0,7,0,0,13,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,11,0,13,0,0,0,0,0,0,0,3,12,0,0,17,0,25,321,37,0,0,37,0,361,56,365,20,0,379,0,439,4,75,57,0,134,0,140,0,5,0,0,5,0,5,66,441,81,0,521,0,587,0,0,0,0,0,0,3,387,474,81,0,553,0,948
213011329,5,0,72,9,166,18,0,183,0,191,0,27,29,0,61,0,61,0,0,0,0,0,0,5,5,198,54,0,242,0,256,0,0,0,0,0,0,0,71,200,54,0,249,0,324,30,6,0,0,6,0,33,5,144,10,0,145,0,150,0,18,26,0,52,0,52,0,0,0,0,0,0,0,5,163,36,0,197,0,198,0,0,0,0,0,0,0,35,171,36,0,203,0,233,10,0,0,0,0,0,16,0,73,11,0,87,0,87,0,23,24,0,45,0,45,0,0,0,0,0,0,0,0,101,32,0,129,0,129,0,0,0,0,0,0,0,10,101,32,0,136,0,140,446,61,0,0,61,0,510,108,1152,88,0,1238,0,1352,0,189,139,0,328,0,328,0,0,0,0,4,0,8,111,1343,228,0,1572,0,1682,6,0,0,0,0,3,4,558,1403,228,0,1631,3,2193
213011331,4,0,57,4,70,4,0,71,0,79,0,9,8,0,17,0,20,0,0,0,0,0,0,0,6,82,15,0,95,0,95,0,0,0,0,0,3,3,57,82,15,0,95,3,158,28,0,0,0,0,0,27,0,67,8,0,79,0,79,0,5,12,0,15,0,15,0,0,0,0,0,0,0,0,71,23,0,97,0,98,0,0,0,0,0,0,0,29,77,23,0,98,0,126,19,0,0,0,0,0,19,0,42,5,0,46,0,46,0,9,8,0,16,0,16,0,0,0,0,0,0,0,0,47,14,0,69,0,69,0,0,0,0,0,0,0,19,47,14,0,69,0,92,333,45,0,0,50,0,381,46,599,51,0,645,0,693,6,94,98,0,193,0,201,0,0,0,4,4,0,4,49,695,151,0,849,0,899,0,0,0,0,0,3,8,385,740,156,0,895,3,1281
213011332,4,0,112,8,104,5,0,114,0,127,0,19,19,0,40,0,40,0,0,0,0,0,0,0,8,123,33,0,153,0,163,0,0,0,0,0,0,0,115,130,33,0,159,0,274,48,4,0,0,4,0,54,7,74,4,0,80,0,82,0,15,14,0,26,0,26,0,0,0,0,0,0,0,7,85,15,0,105,0,112,0,0,0,0,0,0,0,53,92,15,0,109,0,164,32,4,0,0,4,0,36,4,37,5,0,39,0,48,0,12,9,0,23,0,23,0,0,0,0,0,0,0,4,47,13,0,61,0,62,0,0,0,0,0,0,0,38,50,13,0,64,0,100,813,82,0,0,82,4,903,127,762,43,0,805,0,933,0,111,84,0,194,0,194,0,0,0,0,0,0,0,127,874,128,0,997,0,1131,0,0,0,0,0,0,0,941,957,128,0,1085,4,2033
213011333,0,0,43,5,104,11,0,108,0,116,0,39,63,0,103,0,103,0,0,0,0,0,0,0,5,142,72,0,216,0,224,0,0,0,0,0,0,0,44,146,72,0,216,0,262,11,0,0,0,0,0,14,0,67,19,0,83,0,89,0,34,39,0,74,0,74,0,0,0,0,0,0,0,0,98,57,0,159,0,163,0,0,0,0,0,0,0,18,99,57,0,159,0,175,9,0,0,0,0,0,9,0,39,6,0,45,0,45,0,25,31,0,52,0,52,0,0,0,0,0,0,0,0,61,36,0,96,0,96,0,0,0,0,0,0,0,9,61,36,0,96,0,101,238,43,0,0,43,0,290,65,928,134,0,1052,3,1124,3,378,525,4,905,0,909,0,0,0,0,0,0,0,71,1300,651,3,1957,3,2034,0,0,0,0,0,4,4,315,1348,654,3,2006,5,2330
213011334,4,0,36,6,104,28,0,130,0,142,0,53,72,0,122,0,125,0,0,0,0,0,0,0,10,154,98,0,256,0,265,0,0,0,0,0,0,0,47,160,105,0,260,0,306,17,0,0,0,0,0,18,3,80,19,0,97,0,102,0,25,51,0,71,0,76,0,0,0,0,0,0,0,8,104,66,0,172,0,179,0,0,0,0,0,0,0,20,106,66,0,171,0,194,12,0,0,0,0,0,12,0,38,12,0,49,0,55,0,25,23,0,49,0,49,0,0,0,0,0,0,0,0,57,42,0,94,0,101,0,0,0,0,0,0,0,13,57,42,0,94,0,112,309,52,0,0,56,0,365,116,1282,263,5,1548,4,1665,12,403,495,0,896,0,911,0,0,0,4,10,0,10,126,1692,758,4,2453,4,2581,0,3,0,0,3,4,9,438,1743,759,4,2508,9,2959
213011335,0,0,17,9,97,21,0,117,0,125,0,51,71,0,124,0,124,0,0,0,0,0,0,0,9,149,90,0,243,0,249,0,0,0,0,0,0,0,25,146,90,0,242,0,266,23,0,0,0,0,0,23,0,66,14,0,86,0,86,0,39,67,0,108,0,107,0,0,0,0,0,0,0,5,111,83,0,194,0,198,0,0,0,0,0,0,0,29,111,83,0,194,0,218,9,0,0,0,0,0,9,0,32,9,0,46,0,46,0,34,41,0,76,0,76,0,0,0,0,0,0,0,0,65,52,0,120,0,125,0,0,0,0,0,0,0,8,65,52,0,120,0,127,216,25,0,0,25,5,243,98,1026,154,3,1186,0,1282,6,391,474,0,864,8,881,0,8,3,0,11,0,11,105,1423,631,3,2059,5,2169,0,9,0,0,9,8,6,322,1453,631,3,2084,12,2420
213011336,0,0,48,4,43,3,0,46,0,50,0,11,18,0,28,0,28,0,0,0,0,0,0,0,4,52,19,0,71,0,77,0,0,0,0,0,0,0,49,52,19,0,73,0,122,20,0,0,0,0,0,20,4,19,3,0,20,0,26,0,4,15,0,20,0,20,0,0,0,0,0,0,0,4,22,19,0,40,0,43,0,0,0,0,0,0,0,30,22,19,0,40,0,69,8,0,0,0,0,0,13,5,8,0,0,7,0,11,0,4,10,0,12,0,12,0,0,0,0,0,0,0,5,15,11,0,24,0,27,0,0,0,0,0,0,0,13,13,11,0,25,0,35,518,36,0,0,36,0,551,82,453,40,0,491,5,579,3,85,146,0,235,0,237,0,4,0,0,4,0,4,89,544,189,0,726,5,820,0,4,0,0,4,3,7,598,583,189,0,773,7,1380
213011337,3,0,32,0,90,16,0,106,0,113,0,28,41,0,68,0,68,0,0,0,0,0,0,0,0,115,60,0,176,0,179,0,0,0,0,0,0,0,26,122,56,0,180,0,203,15,4,0,0,4,0,14,3,56,13,0,64,0,68,0,30,47,0,74,0,74,0,0,0,0,0,0,0,3,83,55,0,143,0,142,0,0,0,0,0,0,0,15,89,55,0,144,0,160,7,0,0,0,0,0,7,0,36,7,0,44,0,44,0,23,30,0,49,0,49,0,0,0,0,0,0,0,0,56,34,0,97,0,97,0,0,0,0,0,0,0,7,56,40,0,97,0,106,238,41,5,0,45,0,283,70,826,78,0,904,0,976,9,251,341,0,597,0,609,0,7,0,0,6,0,6,79,1080,420,0,1505,4,1583,0,0,3,0,5,0,5,313,1123,430,0,1554,4,1873
213011338,8,0,55,6,148,21,0,167,0,178,0,35,61,0,97,0,97,0,0,0,0,0,0,0,6,190,73,0,267,0,276,0,0,0,0,0,0,0,58,196,73,0,273,0,331,30,4,0,0,4,0,34,11,84,17,0,103,0,111,0,27,44,0,75,0,75,0,0,0,0,0,0,0,11,112,65,0,176,0,185,0,0,0,0,0,0,0,40,116,65,0,176,0,215,20,0,0,0,0,0,19,6,43,16,0,58,0,63,0,23,25,0,44,0,44,0,0,0,0,0,0,0,6,65,38,0,103,0,105,0,0,0,0,0,0,0,24,68,38,0,103,0,125,553,76,9,3,90,3,642,124,1275,157,0,1436,0,1565,3,325,307,0,641,0,642,0,0,0,0,0,0,0,128,1602,471,0,2077,0,2203,0,5,0,0,5,0,3,681,1687,475,5,2171,8,2853
213011339,13,0,156,7,107,10,0,120,0,125,0,10,11,0,22,0,22,0,0,0,0,0,0,0,7,117,15,0,138,0,149,0,0,0,0,0,0,0,154,132,15,0,150,0,308,83,4,0,0,4,0,81,3,85,3,0,87,0,98,0,7,0,0,7,0,7,0,0,0,0,0,0,0,3,92,5,0,97,0,106,0,0,0,0,0,0,0,85,97,5,0,102,0,191,39,5,0,0,5,0,41,3,43,0,0,46,0,50,0,5,4,0,12,0,12,0,0,0,0,0,0,0,3,55,3,0,57,0,59,0,0,0,0,0,0,0,42,54,3,0,60,0,101,777,63,0,0,63,0,834,96,960,31,0,992,0,1090,0,76,37,0,112,0,118,0,0,0,0,0,0,0,103,1039,67,0,1109,0,1207,0,5,0,0,5,3,5,878,1102,67,0,1164,3,2050
213011340,17,0,325,23,201,7,0,207,0,231,0,11,9,0,9,0,9,0,0,0,0,0,0,0,23,212,12,0,224,0,248,0,0,0,0,0,0,0,335,230,12,0,242,0,569,235,4,0,0,4,0,243,16,156,7,0,162,0,177,0,10,4,0,17,0,17,0,0,0,0,0,0,0,16,167,12,0,176,0,186,0,0,0,0,0,0,0,246,168,12,0,180,0,427,113,10,0,0,10,0,130,14,92,9,0,95,0,112,0,3,0,0,8,0,8,0,0,0,0,0,0,0,14,97,5,0,104,0,120,0,0,0,0,0,0,0,133,103,5,0,115,0,242,1699,148,0,0,150,0,1854,192,1013,42,0,1052,0,1245,0,52,26,0,83,0,83,0,6,0,0,6,0,7,199,1070,69,0,1136,0,1333,0,0,0,0,0,0,4,1899,1221,74,0,1293,0,3191
213011569,4,0,60,3,145,12,0,161,0,165,0,26,51,0,74,0,74,0,0,0,0,0,0,0,3,175,65,0,234,0,241,0,0,0,0,0,0,0,60,178,65,0,243,0,300,29,8,0,0,8,0,33,3,90,4,0,92,0,95,0,25,40,0,71,0,71,0,0,0,0,0,0,0,3,113,52,0,163,0,168,0,0,0,0,0,0,0,27,121,52,0,170,0,198,13,0,0,0,0,0,11,0,46,3,0,54,0,54,0,11,38,0,43,0,43,0,0,0,0,0,0,0,0,56,47,0,101,0,101,0,0,0,0,0,0,0,13,57,47,0,100,0,114,584,77,0,0,81,0,665,104,1606,148,3,1756,0,1865,0,289,446,0,737,0,742,4,3,0,4,7,0,9,110,1898,597,5,2498,4,2614,0,10,3,0,11,3,12,693,1983,600,5,2585,7,3285
213011570,3,0,69,13,158,14,0,170,0,181,0,11,19,0,31,0,31,0,0,0,0,0,0,0,13,175,29,0,199,0,217,0,0,0,0,0,0,0,74,179,29,0,211,0,285,13,0,0,0,0,0,17,0,74,8,0,82,0,88,0,17,6,0,25,0,25,0,0,0,0,0,0,0,0,97,11,0,106,0,114,0,0,0,0,0,0,0,18,101,11,0,111,0,128,9,0,0,0,0,0,9,4,57,0,0,57,0,62,0,5,12,0,17,0,17,0,0,0,0,0,0,0,4,66,12,0,74,0,74,0,0,0,0,0,0,0,11,66,12,0,74,0,87,624,67,0,0,67,0,688,147,1349,61,0,1415,0,1563,0,156,91,0,244,0,242,0,0,0,0,0,0,0,151,1505,150,0,1656,0,1806,5,3,0,0,3,3,9,778,1572,150,0,1723,6,2507
213021341,5,0,177,16,38,0,0,41,0,59,0,3,0,0,5,0,5,0,0,0,0,0,0,0,16,39,5,0,42,0,61,0,0,0,0,0,0,0,181,42,5,0,51,0,234,96,3,0,0,3,0,101,12,26,0,0,30,0,42,0,0,0,0,4,0,4,0,0,0,0,0,0,0,12,28,3,0,32,0,44,0,0,0,0,0,0,0,103,34,3,0,34,0,144,50,0,0,0,0,0,52,3,23,0,0,23,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23,0,0,24,0,22,0,0,0,0,0,0,0,57,22,0,0,23,0,74,1678,86,0,0,86,0,1759,182,393,12,0,406,0,590,0,16,4,0,17,0,24,0,0,0,0,0,0,0,182,413,21,0,428,0,607,0,0,0,0,0,0,4,1857,497,21,0,516,0,2374
213021342,9,0,182,22,81,3,0,90,0,111,0,13,5,0,21,0,21,0,0,0,0,0,0,0,22,96,16,0,110,0,134,0,0,0,0,0,0,0,194,106,16,0,117,0,316,106,9,0,0,9,0,108,14,54,4,0,60,0,75,0,9,0,0,11,0,11,0,0,0,0,0,0,0,14,68,7,0,73,0,91,0,0,0,0,0,0,0,116,72,7,0,81,0,202,53,0,0,0,0,0,51,5,38,0,0,38,0,40,0,4,3,0,3,0,3,0,0,0,0,0,0,0,5,33,3,0,39,0,48,0,0,0,0,0,0,0,59,44,3,0,46,0,100,1572,114,0,0,114,0,1689,241,757,39,3,797,4,1045,0,79,36,0,120,0,119,0,0,0,0,0,0,0,241,838,82,3,922,4,1170,0,0,0,0,0,0,0,1820,951,82,3,1034,3,2862
213021343,8,0,79,5,91,18,0,104,0,112,0,11,6,0,20,0,19,0,0,0,0,0,0,0,11,95,21,0,120,0,136,0,0,0,0,0,0,0,79,109,21,0,127,0,215,30,3,5,0,3,0,38,5,61,3,0,65,0,72,0,7,8,0,20,0,22,0,0,0,0,0,0,0,4,71,16,0,84,0,86,0,0,0,0,0,0,0,36,70,16,0,86,0,129,19,3,0,0,3,0,25,0,25,6,0,35,0,36,0,3,4,0,6,0,6,0,0,0,0,0,0,0,0,35,6,0,38,0,44,0,0,0,0,0,0,0,22,41,6,0,47,0,68,1192,116,7,0,120,4,1318,124,924,103,0,1028,0,1155,0,100,43,0,142,0,147,0,0,0,6,6,0,6,130,1027,146,6,1171,0,1304,3,0,0,0,0,7,8,1324,1139,150,6,1298,6,2630
213021344,10,0,314,11,44,5,0,46,0,63,0,4,0,0,4,0,4,0,0,0,0,0,0,0,11,46,5,0,50,0,62,0,0,0,0,0,0,0,317,50,3,0,58,0,377,146,5,0,0,6,0,154,8,40,0,0,40,0,51,0,0,0,0,0,0,4,0,0,0,0,0,0,0,10,40,0,0,41,0,53,0,0,0,0,0,0,0,153,49,3,0,50,0,206,67,0,0,0,0,0,69,0,22,0,0,22,0,27,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,27,0,0,27,0,31,0,0,0,0,0,0,0,73,27,0,0,26,0,98,3104,124,8,5,131,0,3234,246,581,23,0,601,0,844,8,23,4,0,28,0,31,0,0,0,0,0,0,0,252,598,28,0,632,0,882,0,5,0,0,5,0,10,3356,727,36,5,764,6,4121
213021345,0,0,87,0,29,0,0,29,0,30,0,0,4,0,6,0,6,0,0,0,0,0,0,0,0,30,4,0,39,0,39,0,0,0,0,0,0,0,89,35,4,0,42,0,129,42,3,0,0,3,0,45,0,28,0,0,28,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,29,0,28,0,0,0,0,0,0,0,47,30,0,0,27,0,74,12,0,0,0,0,0,13,0,19,0,0,19,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,19,0,19,0,0,0,0,0,0,0,15,19,0,0,19,0,29,471,28,0,0,28,0,498,41,459,3,0,462,0,504,4,48,12,0,58,0,64,0,0,0,0,0,0,0,42,506,16,0,522,0,563,0,0,0,0,0,0,0,518,529,16,0,550,0,1063
213021346,9,0,438,26,48,0,0,48,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,48,0,0,48,0,73,0,0,0,0,0,0,0,447,57,0,0,57,0,509,236,9,0,0,9,0,239,21,40,0,0,40,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,40,0,0,40,0,56,0,0,0,0,0,0,0,254,49,0,0,49,0,296,144,9,0,0,9,0,148,9,15,0,0,15,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,15,0,0,15,0,21,0,0,0,0,0,0,0,154,16,0,0,16,0,174,2566,79,0,0,79,0,2646,224,398,8,0,405,0,631,0,11,3,0,13,0,13,0,0,0,0,0,0,0,224,405,9,0,417,0,645,0,0,0,0,0,0,0,2793,485,9,0,496,0,3293
