SA2_CODE_2021,CANA_HNA_MHC_dep_anx,CANA_HNA_Stroke,CANA_HNA_oth_LTHC,CANA_HNA_no_LTHC,CANA_HNA_LTHC_NS,CANA_HNA_Tot,CANA_dsnt_HNA_Arth,CANA_dsnt_HNA_Asth,CANA_dsnt_HNA_Can_rem,CANA_dsnt_HNA_Dem_Alzh,CANA_dsnt_HNA_Dis_ges_dia,CANA_dsnt_HNA_HD_HA_ang,CANA_dsnt_HNA_Kid_dis,CANA_dsnt_HNA_LC_COPD_emph,CANA_dsnt_HNA_MHC_dep_anx,CANA_dsnt_HNA_Stroke,CANA_dsnt_HNA_oth_LTHC,CANA_dsnt_HNA_no_LTHC,CANA_dsnt_HNA_LTHC_NS,CANA_dsnt_HNA_Tot,CANA_NFA_NS_Arth,CANA_NFA_NS_Asth,CANA_NFA_NS_Can_rem,CANA_NFA_NS_Dem_Alzh,CANA_NFA_NS_Dia_ges_dia,CANA_NFA_NS_HD_HA_ang,CANA_NFA_NS_Kid_dis,CANA_NFA_NS_LC_COPD_emph,CANA_NFA_NS_MHC_dep_anx,CANA_NFA_NS_Stroke,CANA_NFA_NS_oth_LTHC,CANA_NFA_NS_no_LTHC,CANA_NFA_NS_LTHC_NS,CANA_NFA_NS_Tot,CANA_Tot_Arth,CANA_Tot_Asth,CANA_Tot_Can_rem,CANA_Tot_Dem_Alzh,CANA_Tot_Dia_ges_dia,CANA_Tot_HD_HA_ang,CANA_Tot_Kid_dis,CANA_Tot_LC_COPD_emph,CANA_Tot_MHC_dep_anx,CANA_Tot_Stroke,CANA_Tot_oth_LTHC,CANA_Tot_no_LTHC,CANA_Tot_LTHC_NS,CANA_Tot_Tot,ADFS_CS_Arth,ADFS_CS_Asth,ADFS_CS_Can_rem,ADFS_CS_Dem_Alzh,ADFS_CS_Dia_ges_dia,ADFS_CS_HD_HA_ang,ADFS_CS_Kid_dis,ADFS_CS_LC_COPD_emph,ADFS_CS_MHC_dep_anx,ADFS_CS_Stroke,ADFS_CS_oth_LTHC,ADFS_CS_no_LTHC,ADFS_CS_LTHC_NS,ADFS_CS_Tot,ADFS_PS_NCS_Arth,ADFS_PS_NCS_Asth,ADFS_PS_NCS_Can_rem,ADFS_PS_NCS_Dem_Alzh,ADFS_PS_NCS_Dia_ges_dia,ADFS_PS_NCS_HD_HA_ang,ADFS_PS_NCS_Kid_dis,ADFS_PS_NCS_LC_COPD_emph,ADFS_PS_NCSMHC_dep_anx,ADFS_PS_NCS_Stroke,ADFS_PS_NCS_oth_LTHC,ADFS_PS_NCS_no_LTHC,ADFS_PS_NCS_LTHC_NS,ADFS_PS_NCS_Tot,ADFS_Tot_Ser_Arth,ADFS_Tot_Ser_Asth,ADFS_Tot_Ser_Can_rem,ADFS_Tot_Ser_Dem_Alzh,ADFS_Tot_Ser_Dia_ges_dia,ADFS_Tot_Ser_HD_HA_ang,ADFS_Tot_Ser_Kid_dis,ADFS_Tot_Ser_LC_COPD_emph,ADFS_Tot_SerMHC_dep_anx,ADFS_Tot_Ser_Stroke,ADFS_Tot_Ser_oth_LTHC,ADFS_Tot_Ser_no_LTHC,ADFS_Tot_Ser_LTHC_NS,ADFS_Tot_Ser_Tot,ADFS_HNS_Arth,ADFS_HNS_Asth,ADFS_HNS_Can_rem,ADFS_HNS_Dem_Alzh,ADFS_HNS_Dia_ges_dia,ADFS_HNS_HD_HA_ang,ADFS_HNS_Kid_dis,ADFS_HNS_LC_COPD_emph,ADFS_HNS_MHC_dep_anx,ADFS_HNS_Stroke,ADFS_HNS_oth_LTHC,ADFS_HNS_no_LTHC,ADFS_HNS_LTHC_NS,ADFS_HNS_Tot,ADFS_NS_Arth,ADFS_NS_Asth,ADFS_NS_Can_rem,ADFS_NS_Dem_Alzh,ADFS_NS_Dia_ges_dia,ADFS_NS_HD_HA_ang,ADFS_NS_Kid_dis,ADFS_NS_LC_COPD_ang,ADFS_NS_MHC_dep_anx,ADFS_NS_Stroke,ADFS_NS_oth_LTHC,ADFS_NS_no_LTHC,ADFS_NS_LTHC_NS,ADFS_NS_Tot,ADFS_Tot_Arth,ADFS_Tot_Asth,ADFS_Tot_Can_rem,ADFS_Tot_Dem_Alzh,ADFS_Tot_Dia_ges_dia,ADFS_Tot_HD_HA_ang,ADFS_Tot_Kid_dis,ADFS_Tot_LC_COPD_emph,ADFS_Tot_MHC_dep_anx,ADFS_Tot_Stroke,ADFS_Tot_oth_LTHC,ADFS_Tot_no_LTHC,ADFS_Tot_LTHC_NS,ADFS_Tot_Tot
209041223,461,132,698,270,41,2140,1160,1128,310,29,1064,538,107,141,1009,91,953,11764,577,16892,20,8,6,3,14,3,0,4,6,4,6,105,812,969,1918,1392,511,154,1603,927,249,282,1473,225,1661,12138,1424,19998,0,0,0,0,0,0,0,0,0,0,0,3,0,12,23,9,6,5,17,21,6,13,11,6,13,40,5,108,23,15,6,5,17,21,6,13,11,6,16,48,5,110,1880,1209,498,153,1569,886,241,271,1425,211,1545,9412,506,15968,18,10,5,0,13,8,3,0,5,7,8,80,685,807,1914,1227,509,154,1599,915,250,282,1436,223,1569,9533,1199,16884
209041224,336,55,459,114,26,1048,1205,1968,369,6,824,491,117,232,1622,85,1258,13697,777,20327,9,18,0,0,6,4,5,0,10,3,7,108,1102,1248,1472,2180,454,35,989,624,171,319,1969,144,1727,13924,1908,22627,9,0,0,0,0,0,0,0,8,0,9,42,0,62,50,29,22,4,39,39,8,13,54,9,41,129,11,303,61,30,20,4,38,39,8,13,56,9,47,174,10,363,1406,1696,430,34,932,573,153,291,1762,140,1434,9383,572,15766,9,11,3,0,3,6,0,0,5,4,3,72,799,906,1471,1733,455,35,972,610,163,308,1832,148,1490,9626,1385,17036
209041225,209,62,262,59,6,658,756,862,207,12,362,257,51,99,730,37,561,6100,351,9221,12,16,4,0,3,4,0,0,7,0,11,52,686,784,992,952,271,109,494,392,82,142,938,99,832,6213,1042,10661,3,0,0,0,0,0,0,0,0,0,0,6,0,9,33,13,18,12,22,30,4,11,32,4,28,55,4,161,37,13,15,12,26,29,4,11,32,4,28,53,5,171,939,792,248,96,457,358,81,131,871,92,727,4471,273,7784,9,10,0,0,4,4,0,3,7,3,5,26,557,605,984,816,266,109,486,385,81,142,906,99,761,4553,837,8558
209041431,228,43,320,93,9,802,670,883,173,6,576,298,63,91,671,50,642,7739,361,11068,7,6,0,0,9,7,0,0,3,0,6,71,1174,1274,918,1012,232,49,767,443,102,135,907,90,961,7898,1548,13144,0,0,0,0,0,0,0,0,0,0,0,5,0,7,26,15,10,3,15,15,0,8,19,4,17,28,3,101,26,14,10,3,15,15,0,8,19,4,17,35,3,108,881,838,214,45,736,411,98,130,852,78,871,5848,287,9481,10,11,0,0,5,9,0,4,4,0,3,30,1043,1100,919,865,228,49,760,433,105,139,876,91,891,5915,1334,10688
209041432,219,60,327,81,21,775,468,513,128,7,396,207,60,77,470,40,394,4790,227,6921,3,0,0,0,4,5,0,4,4,0,4,47,440,510,692,609,208,87,539,329,105,129,689,103,729,4921,686,8204,0,0,0,0,0,0,0,0,0,0,0,3,0,9,20,7,6,0,6,19,4,3,11,4,11,28,0,77,20,7,6,0,9,19,4,3,8,4,11,36,3,86,666,537,196,82,519,306,102,120,653,98,662,3779,205,6380,7,0,0,0,10,7,0,7,3,0,7,40,372,429,692,544,200,87,537,328,106,128,671,101,680,3847,573,6895
209041433,135,22,234,73,9,532,318,652,109,9,431,144,54,35,474,23,511,8621,311,11059,4,3,0,0,0,0,0,0,5,0,7,55,478,550,458,725,138,30,554,211,80,65,616,46,750,8744,792,12143,0,0,0,0,4,0,0,0,0,0,0,11,0,13,8,5,5,0,5,6,0,5,0,5,8,19,0,41,8,3,5,0,12,6,0,5,0,5,4,33,0,54,444,536,135,27,535,204,76,60,571,38,670,5993,227,8507,0,0,0,0,3,0,0,0,9,0,0,41,320,369,458,543,133,30,548,214,76,58,580,42,675,6063,548,8934
209041435,135,28,206,86,11,518,543,822,142,6,402,176,59,56,664,29,635,8612,389,11679,5,9,4,0,11,4,0,0,9,0,0,63,306,399,696,886,182,23,512,251,77,91,801,60,844,8758,703,12595,10,3,0,0,0,0,0,0,0,0,0,21,0,35,12,7,3,0,9,8,0,3,8,0,12,34,3,72,16,14,3,0,8,10,0,3,7,4,11,57,4,107,680,708,173,18,504,239,75,84,746,50,730,6187,300,9275,3,3,0,0,0,0,0,0,4,0,0,29,217,252,696,728,176,23,512,247,74,88,758,57,744,6275,520,9639
209041436,371,73,352,72,14,878,706,841,238,9,499,303,90,93,769,50,631,7701,360,11015,13,3,5,3,6,13,0,0,10,0,9,56,408,492,1035,965,328,185,703,491,140,161,1144,130,990,7830,782,12392,0,0,0,0,0,0,0,0,0,0,0,12,0,17,45,16,16,3,30,16,3,8,23,3,22,30,0,128,45,16,16,3,30,16,3,8,22,3,24,48,0,144,975,812,302,186,662,467,129,147,1076,124,869,5877,292,9586,8,10,6,0,7,0,3,4,8,0,3,38,339,409,1035,833,326,185,695,489,136,161,1111,126,895,5963,637,10137
209041437,228,40,368,121,18,797,536,1175,187,5,702,235,57,74,800,47,843,18366,577,22493,3,10,4,0,10,3,0,0,9,0,8,152,922,1119,702,1275,232,27,852,320,94,115,1039,85,1218,18641,1516,24407,0,0,0,0,0,0,0,0,0,0,0,13,0,16,19,12,7,0,14,10,0,3,9,5,15,27,0,79,21,12,7,0,14,10,0,3,9,5,15,39,0,93,667,975,225,26,821,298,85,107,978,78,1034,12318,420,16433,8,14,3,0,6,0,3,0,6,3,10,115,637,773,695,998,231,27,846,313,86,115,987,85,1057,12468,1054,17301
209041527,190,43,310,73,18,645,835,1344,252,3,475,340,67,105,1213,74,934,10426,576,15157,9,13,0,0,6,4,0,0,4,4,6,72,391,496,1015,1459,304,29,565,426,94,139,1406,116,1249,10575,988,16299,8,4,4,0,0,0,0,0,6,0,3,24,0,43,44,15,22,0,16,32,4,9,31,7,25,98,4,217,51,18,25,0,16,31,4,9,39,9,25,122,3,263,954,1146,277,29,534,384,91,122,1265,111,1031,6911,389,11348,3,3,0,0,3,5,0,0,4,0,8,35,284,329,1011,1169,296,29,555,418,93,135,1304,116,1062,7067,681,11940
209041528,128,21,178,70,7,427,413,871,121,9,324,171,60,52,791,28,594,6880,323,9738,0,4,0,0,4,0,0,0,3,0,5,33,259,302,486,944,161,26,390,219,75,82,927,52,772,6979,594,10471,0,0,0,0,0,0,0,0,0,0,0,16,0,26,15,11,7,0,9,9,6,4,25,0,14,48,5,107,22,15,7,0,9,9,6,4,31,0,17,62,3,134,463,738,146,26,374,194,68,74,837,48,623,4555,232,7245,3,5,0,0,0,0,3,0,0,0,0,8,179,201,485,755,159,26,384,210,70,79,866,52,641,4630,412,7580
209041529,253,83,340,123,19,1047,589,589,147,17,477,209,70,77,559,58,464,5758,317,8305,10,14,6,0,13,6,0,3,8,0,7,54,508,593,980,724,238,82,753,389,147,165,813,133,812,5940,837,9947,0,0,0,0,0,0,0,0,0,0,0,4,0,4,20,0,9,0,11,11,5,8,3,3,11,20,0,59,20,0,9,0,11,11,5,8,3,3,11,24,0,64,947,616,227,74,732,370,138,157,779,127,738,4589,254,7769,14,12,4,0,8,7,0,3,13,4,6,35,428,505,982,625,235,82,752,387,143,165,795,131,753,4646,681,8340
209041530,322,95,388,154,24,1256,700,737,173,14,605,282,66,78,580,39,599,8294,380,11462,11,5,0,0,6,0,0,0,9,0,4,85,677,790,1141,864,285,121,911,520,147,155,906,133,990,8537,1085,13513,0,0,0,0,0,0,0,0,0,0,0,7,0,12,15,3,8,5,11,10,3,5,5,5,14,22,3,66,15,5,8,5,11,10,3,5,8,5,10,33,3,81,1109,722,274,114,891,498,139,145,885,131,896,6240,306,10136,6,5,3,0,3,0,0,0,7,0,5,63,514,605,1133,729,283,121,905,511,144,149,893,133,911,6329,821,10821
209041531,148,32,199,51,6,505,608,839,164,3,453,225,43,65,701,40,607,7497,346,10504,0,6,0,0,0,3,4,0,7,0,4,38,350,413,754,906,209,29,555,309,86,89,859,76,815,7593,702,11427,0,0,0,0,0,0,0,0,0,0,0,16,0,22,31,19,12,0,23,23,5,4,11,4,16,35,9,117,26,17,12,0,23,23,5,4,11,4,15,51,8,140,725,732,200,28,519,290,75,85,798,64,702,5000,263,8019,0,3,0,0,3,0,0,0,4,4,8,22,233,270,753,754,210,29,550,309,79,89,813,74,725,5071,505,8429
209041532,137,21,185,82,11,471,388,828,125,7,363,168,33,43,717,31,582,8246,293,10976,5,3,0,0,3,0,0,0,6,0,3,51,436,503,497,895,147,16,436,214,51,70,854,51,773,8378,741,11940,3,0,0,0,0,0,0,0,0,0,0,10,0,13,18,6,4,0,10,8,3,0,10,0,6,44,4,82,17,6,4,0,10,8,3,0,11,0,4,50,5,98,477,686,146,16,417,201,47,65,803,54,645,5547,208,8195,3,0,4,0,0,0,0,0,5,0,0,27,308,346,501,692,154,16,431,211,51,69,815,51,653,5625,523,8640
210011226,123,42,166,72,17,580,537,610,172,12,356,236,53,87,555,39,461,4907,256,7330,5,4,0,0,6,4,3,0,3,4,8,46,200,260,739,694,253,48,469,351,106,139,680,83,633,5019,470,8173,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23,12,11,0,10,27,6,7,11,3,10,46,6,114,23,13,11,0,10,27,6,7,11,3,10,52,6,118,713,598,241,49,452,320,103,127,658,71,560,3821,217,6490,6,0,4,0,9,5,0,0,0,0,3,26,175,215,738,614,254,48,465,348,106,135,667,83,579,3893,399,6821
210011227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,9,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,12,5,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,10,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,12,5,13
210011228,122,55,168,73,10,602,664,596,249,12,373,322,56,90,429,48,455,4972,309,7634,12,4,0,0,5,3,0,3,10,0,0,40,248,319,869,671,316,69,501,445,87,137,556,108,625,5090,569,8548,0,0,0,0,0,0,0,0,0,0,0,6,0,8,34,15,22,3,14,29,5,8,12,8,10,44,3,137,34,15,22,3,14,29,5,8,12,8,10,57,3,142,831,554,286,63,480,409,83,130,524,97,555,3860,278,6751,0,7,4,0,0,5,0,0,0,0,7,14,195,230,869,571,314,69,501,444,84,137,534,103,566,3933,479,7129
210011230,82,28,133,46,8,388,430,543,168,0,215,194,38,52,416,25,391,4735,221,6804,3,0,0,0,0,0,0,0,5,0,4,38,217,268,560,577,220,30,278,275,53,73,497,55,530,4821,448,7460,0,0,0,0,0,0,0,0,0,0,4,11,0,13,19,3,12,0,13,17,4,0,12,0,8,39,0,92,19,3,12,0,13,17,4,0,9,0,9,46,0,102,532,487,209,30,263,252,49,77,469,53,466,3636,189,5801,7,0,0,0,3,0,0,0,0,0,3,20,192,224,560,492,221,30,278,269,56,73,484,55,478,3703,385,6129
210011231,87,35,135,55,5,407,609,695,267,17,302,286,49,81,601,48,600,6390,352,9339,8,3,0,0,5,0,0,0,0,0,4,47,218,287,759,763,310,53,366,358,68,109,692,77,736,6490,577,10031,0,0,0,0,0,0,0,0,0,0,0,10,0,12,29,13,14,3,13,28,4,3,10,5,15,40,6,123,29,14,14,3,13,28,4,3,10,5,15,51,6,132,719,609,280,45,344,325,62,99,644,77,644,4855,303,7797,6,0,5,0,0,0,0,0,0,0,0,27,169,210,757,626,307,47,363,355,68,105,653,80,659,4933,480,8144
210011533,434,116,546,136,16,1375,803,745,237,18,531,360,77,93,574,54,665,7164,395,10546,14,6,3,0,8,7,0,4,7,5,10,53,374,470,1323,890,385,299,821,680,137,194,1014,171,1215,7355,786,12388,0,5,0,0,0,0,0,0,0,0,0,7,0,5,16,5,8,3,16,18,3,4,11,3,11,46,0,110,16,14,8,3,16,18,3,4,11,3,11,53,0,119,1274,758,367,280,796,641,134,182,961,164,1134,5593,349,9895,30,5,11,15,12,21,5,3,11,0,23,37,309,403,1324,774,390,301,820,675,137,191,989,171,1172,5684,664,10411
210011534,274,112,438,129,14,1230,934,1019,335,14,591,435,80,118,792,75,810,9051,468,13274,25,9,5,0,9,9,0,0,8,0,3,83,439,568,1344,1145,476,205,857,682,172,190,1073,190,1248,9268,920,15073,5,0,0,0,0,0,0,0,0,0,0,11,0,16,41,9,29,6,25,36,8,13,22,10,21,68,7,190,43,12,29,6,25,36,8,13,20,10,26,80,7,209,1270,992,438,192,804,630,157,171,1009,174,1114,6906,411,11773,23,14,5,3,20,11,4,6,10,3,7,47,341,449,1339,1014,469,205,855,674,167,188,1037,189,1149,7034,758,12424
210021232,166,35,263,76,16,683,931,1152,370,10,392,405,93,166,957,71,865,8637,490,13015,7,6,0,0,5,11,0,3,7,4,5,48,440,524,1117,1241,444,130,480,515,126,230,1131,107,1139,8767,948,14222,6,0,0,0,0,0,0,0,0,0,0,21,0,24,47,24,25,11,34,33,6,13,38,7,38,133,15,293,47,24,25,11,34,33,6,13,38,7,33,151,15,316,1035,980,407,76,440,456,112,204,983,92,933,6018,367,10238,26,7,11,49,9,22,9,5,43,3,42,33,369,489,1109,1004,448,130,479,509,128,219,1059,107,1009,6194,755,11047
210021233,25,9,47,12,0,111,259,253,89,0,107,118,23,45,205,11,209,2163,88,3219,0,0,0,0,0,0,0,0,0,0,0,14,182,198,288,267,107,14,120,135,34,55,228,17,254,2192,266,3523,4,4,0,0,0,0,0,0,0,0,4,5,0,12,13,8,0,0,9,9,0,9,6,0,10,37,3,88,13,8,0,0,14,10,0,9,6,0,9,51,3,99,276,206,101,16,110,125,26,41,205,17,210,1542,71,2539,0,4,0,0,0,0,0,0,0,0,0,12,140,157,288,215,107,14,120,135,26,56,211,17,221,1601,218,2793
210021234,43,6,63,14,8,152,362,411,129,3,156,164,23,46,366,36,306,2549,148,4104,4,0,5,0,0,5,0,0,7,0,0,21,167,201,413,444,147,11,177,195,28,58,409,42,374,2584,317,4457,0,0,0,0,0,0,0,0,5,0,0,4,0,11,21,8,13,0,14,20,0,4,14,10,14,50,3,104,21,8,13,0,14,20,0,4,18,10,14,53,3,112,389,361,135,11,164,171,28,57,366,34,314,1853,113,3339,0,4,0,0,0,0,0,0,0,0,0,15,131,151,413,369,146,11,177,195,28,58,385,42,332,1918,245,3603
210021235,195,30,203,59,21,527,793,938,261,7,413,331,66,167,789,47,629,6127,339,9594,12,6,9,0,7,4,0,5,9,0,10,59,543,636,945,1040,313,33,497,420,94,216,988,79,839,6242,904,10765,4,0,0,0,0,0,0,0,0,0,0,13,0,14,53,12,16,4,33,37,8,11,33,12,39,119,3,273,55,12,16,4,33,37,8,14,38,12,39,133,3,288,882,852,287,32,456,374,85,195,890,68,695,4416,288,7851,8,9,5,0,3,5,4,0,8,0,3,33,456,518,948,882,315,33,496,415,90,213,928,78,742,4582,742,8656
210031236,211,56,251,57,3,636,408,651,121,9,245,161,32,61,727,33,525,4917,207,7301,4,9,0,0,3,3,3,5,3,0,3,40,432,493,635,726,194,117,395,293,70,108,944,89,773,5011,649,8425,0,0,0,0,0,0,0,0,3,0,0,7,0,13,10,0,5,0,9,3,0,0,12,0,8,27,0,54,7,4,5,0,9,3,0,0,17,0,8,38,0,72,622,631,190,117,388,284,67,109,905,84,702,3716,176,6454,3,3,0,0,3,4,0,0,0,3,0,18,383,414,638,637,194,117,395,287,67,108,914,89,719,3775,561,6931
210031237,262,74,364,147,64,1242,661,802,173,15,586,283,51,75,657,48,654,8552,392,11810,15,4,3,0,8,9,0,0,12,4,3,104,814,949,1087,946,286,108,875,513,124,153,926,132,1019,8800,1271,14002,0,0,0,0,0,0,0,0,0,0,0,9,0,8,13,9,3,0,8,7,3,5,3,12,8,30,0,64,13,9,7,0,9,7,3,5,3,12,8,36,0,72,1050,783,276,105,852,491,117,148,887,125,919,6273,358,10238,16,10,5,0,12,3,0,0,3,5,8,74,620,724,1082,792,280,105,870,509,118,153,902,132,934,6379,977,11032
210031439,23,12,35,23,4,131,199,263,67,3,105,90,19,34,180,13,164,1973,94,2884,3,0,3,0,0,0,0,0,0,0,0,20,66,96,243,279,89,7,127,115,26,52,206,22,201,2016,171,3111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,6,0,5,7,0,0,9,0,7,18,0,38,9,3,6,0,5,7,0,0,9,0,7,17,0,37,233,219,83,6,128,107,23,46,191,19,178,1507,75,2400,0,5,0,5,5,0,0,0,0,0,0,11,54,72,243,221,87,7,127,112,26,50,201,22,182,1530,133,2511
210031440,110,40,180,60,4,531,392,449,97,8,245,165,32,58,381,18,303,3637,179,5326,7,3,4,0,5,5,0,0,0,3,3,22,335,374,599,518,157,51,356,261,55,94,494,57,488,3717,519,6241,0,0,0,0,0,0,0,0,0,0,0,4,0,4,18,5,0,0,10,15,0,4,6,0,6,21,0,57,18,6,0,0,10,15,0,4,6,0,6,29,0,58,579,435,150,49,337,244,52,93,473,57,434,2721,137,4675,8,0,4,0,3,0,0,0,0,0,0,20,273,311,602,440,157,51,347,258,55,94,480,57,445,2772,411,5051
210031535,353,119,440,137,33,1264,709,889,187,10,538,306,74,101,876,47,738,8906,389,12427,15,6,7,0,8,6,0,0,19,3,7,95,957,1093,1165,1038,304,153,827,565,153,182,1245,169,1181,9132,1372,14783,0,0,0,0,0,0,0,0,0,0,0,10,0,8,17,9,7,3,12,22,5,9,19,4,6,42,6,106,22,9,7,3,12,18,5,9,20,4,5,49,11,118,1126,879,299,150,794,528,140,171,1198,161,1076,6882,339,11146,8,4,4,3,17,10,0,3,3,6,12,62,740,836,1164,895,308,153,822,560,151,186,1218,169,1094,6990,1085,12103
210031536,238,45,264,63,4,634,359,506,111,6,267,154,26,49,453,21,415,5721,214,7641,48,11,14,40,33,20,5,15,48,7,26,38,441,580,608,578,186,147,426,331,75,108,738,72,700,5821,662,8857,0,5,0,0,0,0,0,0,4,0,0,26,0,36,14,0,6,0,9,9,0,3,6,0,6,34,0,64,14,4,6,0,9,9,0,3,14,0,9,56,0,100,529,500,159,90,371,273,56,87,609,63,589,4511,189,6731,70,17,18,57,54,47,15,15,97,5,64,37,367,571,608,514,186,147,426,327,76,111,718,74,662,4604,555,7409
210031537,95,33,139,34,4,391,345,533,116,8,222,143,31,62,541,30,436,5140,182,7164,0,5,4,0,0,5,0,0,0,0,3,34,295,347,471,593,177,64,285,213,55,86,635,66,584,5208,481,7898,0,0,0,0,0,0,0,0,0,0,0,9,0,7,19,8,10,3,14,12,6,10,13,5,15,19,4,79,19,8,10,3,14,12,6,10,13,5,17,23,4,86,443,517,160,56,277,196,52,74,599,54,505,4047,155,6221,4,3,3,0,0,9,0,0,0,3,7,22,241,271,466,533,175,64,285,213,55,83,613,62,527,4091,399,6579
210031538,290,89,385,115,17,1095,822,1338,267,16,515,361,90,103,1206,79,962,10683,467,15354,10,11,0,0,12,0,0,5,8,4,6,79,648,768,1255,1486,382,161,741,608,139,202,1504,169,1354,10873,1130,17214,0,0,0,0,0,0,0,0,0,0,0,9,0,16,29,12,10,5,17,25,3,11,17,5,13,61,0,128,29,11,10,5,17,25,3,11,14,5,16,67,4,143,1197,1295,366,158,709,565,134,188,1438,159,1219,8241,419,13433,21,10,4,0,10,14,0,0,6,3,5,37,535,615,1253,1309,380,165,741,601,139,202,1462,170,1232,8351,956,14188
210041240,233,58,285,76,28,794,948,1360,327,12,534,352,75,173,1212,66,923,7622,442,12309,12,12,0,4,11,3,0,0,9,0,3,61,473,571,1191,1525,402,86,661,489,126,255,1451,122,1211,7763,935,13671,0,0,0,0,0,0,0,0,0,0,0,14,0,11,78,27,27,6,40,47,8,25,45,10,29,118,3,300,78,27,27,6,39,47,8,25,45,10,29,129,3,315,1106,1221,375,79,605,432,115,229,1305,112,1040,5657,349,10326,8,3,3,0,5,0,0,0,4,0,7,28,363,414,1185,1252,405,90,648,481,122,255,1356,120,1073,5821,714,11052
210041539,82,17,73,32,6,214,250,496,66,0,186,107,21,48,417,14,304,3238,136,4748,4,7,0,0,0,5,0,0,4,0,4,42,226,284,323,541,90,6,222,138,35,74,510,31,385,3306,370,5237,0,0,0,0,0,0,0,0,0,0,0,7,0,13,11,11,3,0,15,16,3,6,5,0,10,25,0,76,11,13,3,0,18,16,3,6,9,0,10,33,0,85,313,448,84,10,206,124,31,66,468,28,334,2346,116,3829,0,4,0,0,0,0,0,0,0,0,0,21,177,205,326,460,90,6,221,136,35,71,480,31,345,2401,294,4122
210041540,380,66,465,125,19,1111,1109,1486,376,17,600,473,110,190,1406,90,991,8046,417,13146,23,12,0,0,10,9,4,0,17,0,7,69,611,725,1493,1681,473,133,786,666,179,306,1797,159,1462,8240,1047,14985,3,3,0,0,0,0,0,0,3,0,0,10,0,12,62,28,39,8,42,59,10,29,49,14,48,96,6,293,63,32,39,8,42,59,10,29,48,14,49,109,6,308,1413,1385,432,128,732,597,162,270,1642,139,1243,6018,320,11328,19,6,6,0,5,3,4,6,4,3,11,33,508,577,1493,1421,472,133,783,660,181,299,1697,155,1302,6153,831,12213
210041541,223,37,269,63,16,652,796,1130,261,11,473,341,70,146,1066,53,701,6189,361,10050,3,9,3,0,5,0,0,4,3,0,0,39,415,469,993,1251,326,40,562,433,98,205,1296,92,969,6293,795,11166,3,4,0,0,0,0,0,0,0,0,3,11,0,19,48,25,23,4,37,29,10,16,30,10,26,78,4,211,54,30,23,4,37,29,10,16,31,10,25,87,4,228,932,1015,293,36,522,394,87,186,1192,82,810,4559,299,8420,14,0,4,0,3,4,0,3,5,0,4,13,328,358,992,1046,322,44,565,426,101,199,1226,92,838,4663,632,9007
210051242,415,84,476,134,23,1275,580,778,126,8,524,235,72,106,682,40,559,8012,413,10981,7,3,0,0,4,0,0,0,3,0,5,86,1494,1608,974,985,218,94,850,458,140,210,1105,121,1043,8234,1928,13859,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,3,9,0,15,13,4,4,18,3,11,29,9,91,17,3,9,0,15,13,4,4,18,3,11,32,9,96,939,828,200,90,827,429,126,197,1044,116,928,5965,355,9651,20,10,3,5,4,10,3,6,17,6,5,69,1197,1312,973,844,215,94,846,447,131,206,1078,121,952,6074,1556,11061
210051243,469,114,657,190,33,1803,751,910,176,20,736,333,95,133,659,72,649,9240,539,12923,17,17,6,0,9,8,0,8,14,0,10,115,1158,1323,1368,1181,319,124,1245,668,210,247,1144,188,1322,9546,1736,16057,0,0,0,0,0,0,0,0,0,0,0,0,0,4,33,12,10,0,24,17,7,10,10,7,20,25,3,96,33,14,10,0,24,17,7,10,10,7,20,27,3,99,1315,956,298,117,1197,638,193,230,1085,180,1164,6701,441,11442,23,7,0,0,8,6,0,0,15,3,7,92,889,1034,1367,974,311,124,1234,664,203,240,1110,189,1188,6823,1337,12570
210051245,406,98,550,148,30,1476,1279,1293,413,26,777,581,116,198,1021,81,1037,10387,619,15717,10,11,0,0,11,8,3,4,11,3,10,95,689,839,1795,1517,561,194,1136,864,220,326,1439,181,1598,10635,1344,18024,0,0,0,0,0,0,0,0,0,0,0,3,0,7,52,24,30,0,37,34,3,19,28,9,26,81,12,235,52,23,30,0,40,34,3,19,29,9,29,90,12,243,1723,1297,529,185,1080,814,202,296,1346,165,1431,8030,521,14051,20,10,4,3,14,14,5,6,10,9,11,65,560,683,1793,1329,565,194,1130,864,213,324,1381,179,1470,8180,1092,14973
