SA2_CODE_2021,F_Health_Occ_Mng,F_Health_Occ_Pro,F_Health_Occ_TTW,F_Health_Occ_CPS,F_Health_Occ_CA,F_Health_Occ_Sal,F_Health_Occ_MOD,F_Health_Occ_Lab,F_Health_Occ_IDNS,F_Health_Total,F_Educat_Occ_Mng,F_Educat_Occ_Pro,F_Educat_Occ_TTW,F_Educat_Occ_CPS,F_Educat_Occ_CA,F_Educat_Occ_Sal,F_Educat_Occ_MOD,F_Educat_Occ_Lab,F_Educat_Occ_IDNS,F_Educat_Total,F_ManagCom_Occ_Mng,F_ManagCom_Occ_Pro,F_ManagCom_Occ_TTW,F_ManagCom_Occ_CPS,F_ManagCom_Occ_CA,F_ManagCom_Occ_Sal,F_ManagCom_Occ_MOD,F_ManagCom_Occ_Lab,F_ManagCom_Occ_IDNS,F_ManagCom_Total,F_SocietCultu_Occ_Mng,F_SocietCultu_Occ_Pro,F_SocietCultu_Occ_TTW,F_SocietCultu_Occ_CPS,F_SocietCultu_Occ_CA,F_SocietCultu_Occ_Sal,F_SocietCultu_Occ_MOD,F_SocietCultu_Occ_Lab,F_SocietCultu_Occ_IDNS,F_SocietCultu_Total,F_CreatArt_Occ_Mng,F_CreatArt_Occ_Pro,F_CreatArt_Occ_TTW,F_CreatArt_Occ_CPS,F_CreatArt_Occ_CA,F_CreatArt_Occ_Sal,F_CreatArt_Occ_MOD,F_CreatArt_Occ_Lab,F_CreatArt_Occ_IDNS,F_CreatArt_Total,F_FoodHospPersServ_Occ_Mng,F_FoodHospPersServ_Occ_Pro,F_FoodHospPersServ_Occ_TTW,F_FoodHospPersServ_Occ_CPS,F_FoodHospPersServ_Occ_CA,F_FoodHospPersServ_Occ_Sal,F_FoodHospPersServ_Occ_MOD,F_FoodHospPersServ_Occ_Lab,F_FoodHospPersServ_Occ_IDNS,F_FoodHospPersServ_Total,F_MixFieldProg_Occ_Mng,F_MixFieldProg_Occ_Pro,F_MixFieldProg_Occ_TTW,F_MixFieldProg_Occ_CPS,F_MixFieldProg_Occ_CA,F_MixFieldProg_Occ_Sal,F_MixFieldProg_Occ_MOD,F_MixFieldProg_Occ_Lab,F_MixFieldProg_Occ_IDNS,F_MixFieldProg_Total,F_FS_ID_Occ_Mng,F_FS_ID_Occ_Pro,F_FS_ID_Occ_TTW,F_FS_ID_Occ_CPS,F_FS_ID_Occ_CA,F_FS_ID_Occ_Sal,F_FS_ID_Occ_MOD,F_FS_ID_Occ_Lab,F_FS_ID_Occ_IDNS,F_FS_ID_Total,F_FS_NS_Occ_Mng,F_FS_NS_Occ_Pro,F_FS_NS_Occ_TTW,F_FS_NS_Occ_CPS,F_FS_NS_Occ_CA,F_FS_NS_Occ_Sal,F_FS_NS_Occ_MOD,F_FS_NS_Occ_Lab,F_FS_NS_Occ_IDNS,F_FS_NS_Total,F_Tot_Occ_Mng,F_Tot_Occ_Pro,F_Tot_Occ_TTW,F_Tot_Occ_CPS,F_Tot_Occ_CA,F_Tot_Occ_Sal,F_Tot_Occ_MOD,F_Tot_Occ_Lab,F_Tot_Occ_IDNS,F_Total_Total,P_NatPhySci_Occ_Mng,P_NatPhySci_Occ_Pro,P_NatPhySci_Occ_TTW,P_NatPhySci_Occ_CPS,P_NatPhySci_Occ_CA,P_NatPhySci_Occ_Sal,P_NatPhySci_Occ_MOD,P_NatPhySci_Occ_Lab,P_NatPhySci_Occ_IDNS,P_NatPhySci_Total,P_InfoTechn_Occ_Mng,P_InfoTechn_Occ_Pro,P_InfoTechn_Occ_TTW,P_InfoTechn_Occ_CPS,P_InfoTechn_Occ_CA,P_InfoTechn_Occ_Sal,P_InfoTechn_Occ_MOD,P_InfoTechn_Occ_Lab,P_InfoTechn_Occ_IDNS,P_InfoTechn_Total,P_EngRelTech_Occ_Mng,P_EngRelTech_Occ_Pro,P_EngRelTech_Occ_TTW,P_EngRelTech_Occ_CPS,P_EngRelTech_Occ_CA,P_EngRelTech_Occ_Sal,P_EngRelTech_Occ_MOD,P_EngRelTech_Occ_Lab,P_EngRelTech_Occ_IDNS,P_EngRelTech_Total,P_ArchitBuild_Occ_Mng,P_ArchitBuild_Occ_Pro,P_ArchitBuild_Occ_TTW,P_ArchitBuild_Occ_CPS,P_ArchitBuild_Occ_CA,P_ArchitBuild_Occ_Sal,P_ArchitBuild_Occ_MOD,P_ArchitBuild_Occ_Lab,P_ArchitBuild_Occ_IDNS,P_ArchitBuild_Total,P_AgriEnviRelStu_Occ_Mng,P_AgriEnviRelStu_Occ_Pro,P_AgriEnviRelStu_Occ_TTW,P_AgriEnviRelStu_Occ_CPS,P_AgriEnviRelStu_Occ_CA,P_AgriEnviRelStu_Occ_Sal,P_AgriEnviRelStu_Occ_MOD,P_AgriEnviRelStu_Occ_Lab,P_AgriEnviRelStu_Occ_IDNS,P_AgriEnviRelStu_Total,P_Health_Occ_Mng,P_Health_Occ_Pro,P_Health_Occ_TTW,P_Health_Occ_CPS,P_Health_Occ_CA,P_Health_Occ_Sal,P_Health_Occ_MOD,P_Health_Occ_Lab,P_Health_Occ_IDNS,P_Health_Total,P_Educat_Occ_Mng,P_Educat_Occ_Pro,P_Educat_Occ_TTW,P_Educat_Occ_CPS,P_Educat_Occ_CA,P_Educat_Occ_Sal,P_Educat_Occ_MOD,P_Educat_Occ_Lab,P_Educat_Occ_IDNS,P_Educat_Total,P_ManagCom_Occ_Mng,P_ManagCom_Occ_Pro,P_ManagCom_Occ_TTW,P_ManagCom_Occ_CPS,P_ManagCom_Occ_CA,P_ManagCom_Occ_Sal,P_ManagCom_Occ_MOD,P_ManagCom_Occ_Lab,P_ManagCom_Occ_IDNS,P_ManagCom_Total,P_SocietCultu_Occ_Mng,P_SocietCultu_Occ_Pro,P_SocietCultu_Occ_TTW,P_SocietCultu_Occ_CPS,P_SocietCultu_Occ_CA,P_SocietCultu_Occ_Sal,P_SocietCultu_Occ_MOD,P_SocietCultu_Occ_Lab,P_SocietCultu_Occ_IDNS,P_SocietCultu_Total,P_CreatArt_Occ_Mng,P_CreatArt_Occ_Pro,P_CreatArt_Occ_TTW,P_CreatArt_Occ_CPS,P_CreatArt_Occ_CA,P_CreatArt_Occ_Sal,P_CreatArt_Occ_MOD,P_CreatArt_Occ_Lab,P_CreatArt_Occ_IDNS,P_CreatArt_Total
213021342,19,223,21,97,32,8,3,3,7,424,25,265,3,105,20,9,7,5,3,447,113,153,28,55,281,56,17,25,8,737,43,145,15,185,102,26,3,19,8,530,10,56,16,11,25,15,6,6,4,144,16,4,42,45,31,15,9,15,6,185,0,0,0,0,0,0,0,0,0,3,3,15,0,6,17,0,0,0,3,50,5,6,0,8,14,9,5,3,22,70,273,973,154,534,587,162,53,93,61,2897,31,77,23,20,29,12,8,6,0,189,42,140,35,15,22,20,15,14,12,302,102,153,410,24,48,16,95,71,21,951,29,26,215,5,12,11,29,46,9,377,12,7,36,6,15,3,5,10,3,89,30,268,25,122,33,13,14,9,3,519,38,335,6,117,31,13,6,15,3,560,229,287,57,80,359,96,77,46,19,1255,66,182,17,246,127,37,12,33,10,732,18,86,35,15,37,25,15,18,6,250
213021343,15,213,13,47,20,12,0,5,4,326,18,202,0,52,17,3,3,4,0,302,150,169,10,29,222,46,3,16,6,655,41,133,4,98,73,17,3,16,5,392,27,62,15,10,37,15,0,0,0,165,24,3,32,20,35,17,4,9,5,146,0,0,0,0,0,0,0,0,0,0,11,11,0,0,6,3,0,4,3,43,6,3,4,10,10,9,0,3,12,51,325,886,106,277,461,133,32,71,42,2339,32,55,13,13,18,9,0,0,8,142,37,107,14,0,16,9,14,11,10,233,109,158,249,13,42,30,63,30,15,694,51,26,175,6,18,9,21,19,6,331,7,5,12,4,7,4,4,6,0,46,21,281,22,60,26,14,5,5,4,441,27,261,4,62,21,6,6,4,0,398,286,300,39,38,299,104,42,43,11,1173,71,173,17,134,94,22,15,18,9,557,50,106,33,13,49,27,10,6,0,273
213021344,48,427,19,74,55,11,9,3,3,646,69,309,7,73,31,10,0,0,0,497,352,327,13,54,277,68,7,12,10,1133,131,382,9,107,118,12,3,7,5,776,54,142,18,27,43,27,0,13,3,314,29,10,38,22,38,23,0,5,0,174,0,0,0,0,0,0,0,0,0,0,26,24,4,9,19,3,0,0,3,92,6,7,0,0,10,5,0,0,6,35,803,1867,139,382,648,170,29,51,40,4135,73,147,19,18,20,13,0,10,0,295,97,196,17,10,19,13,5,9,0,364,203,296,249,22,61,26,55,51,10,980,109,97,192,12,18,8,11,37,5,495,18,25,20,3,10,5,0,11,0,96,79,542,26,104,61,10,16,8,4,856,94,422,14,81,43,8,3,3,6,672,704,622,40,93,382,128,40,34,28,2066,209,573,17,168,150,33,8,18,9,1183,94,255,41,42,50,36,14,28,6,567
213021345,0,58,4,25,9,8,0,0,3,106,0,62,0,35,9,0,0,0,0,117,33,44,8,19,82,24,0,8,0,222,13,33,7,49,23,10,5,0,0,152,3,4,3,0,9,5,0,0,0,25,5,0,13,5,13,3,0,0,0,43,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,8,0,0,0,3,0,0,0,0,6,17,71,288,43,152,172,57,13,16,14,823,6,24,5,5,3,0,3,0,0,54,24,113,12,8,15,3,4,0,7,177,40,90,106,13,16,16,28,18,6,338,5,8,60,0,0,0,7,8,0,95,0,3,5,0,3,5,0,0,0,16,7,72,7,26,9,8,0,0,3,139,0,81,3,41,9,3,3,6,0,141,75,98,13,31,102,30,26,13,7,388,14,41,15,62,31,10,5,6,3,193,7,18,9,4,7,5,5,3,0,54
213021346,41,300,12,53,40,13,0,9,6,466,49,331,3,53,34,5,0,9,8,474,237,266,12,31,213,58,0,6,6,838,99,265,9,84,70,27,3,12,9,583,44,86,4,19,35,13,0,0,0,209,16,10,26,20,21,10,0,9,0,107,0,4,0,0,0,0,0,0,0,0,23,15,3,7,21,0,0,0,6,73,8,10,0,6,3,0,0,0,7,35,596,1436,92,301,476,142,11,47,51,3155,72,137,16,20,24,5,9,7,4,285,69,126,16,10,22,3,0,4,4,259,193,209,171,15,26,21,19,30,9,698,100,83,152,13,23,14,3,24,0,409,24,11,16,3,9,3,0,8,3,84,63,417,21,69,39,13,4,12,9,645,78,409,8,56,36,3,0,4,10,605,584,537,32,58,293,119,17,30,25,1692,177,413,16,122,103,30,12,18,10,898,76,160,17,31,48,23,10,5,4,374
213031347,19,324,8,68,34,12,5,24,4,496,18,170,0,59,15,5,0,3,3,274,138,236,25,86,247,69,12,50,10,872,62,169,11,156,93,29,3,18,0,543,28,72,13,26,31,30,0,4,3,214,29,10,46,51,27,20,0,23,0,202,0,0,0,0,0,0,0,0,0,4,9,7,5,9,8,0,0,0,6,45,3,10,5,16,6,7,4,7,25,82,350,1164,161,497,543,212,56,155,53,3193,40,105,22,21,31,24,6,14,4,268,72,213,54,24,65,56,82,56,21,653,91,222,188,37,46,27,91,84,17,795,33,38,114,11,18,0,21,25,3,259,3,15,15,3,3,0,0,8,0,63,35,455,15,106,35,24,16,28,3,717,24,241,3,66,18,4,9,7,3,384,276,461,58,132,381,138,102,108,27,1667,82,252,28,231,127,44,23,31,3,823,50,152,30,34,48,46,12,20,3,396
213031348,27,331,8,83,35,12,4,6,3,508,17,223,6,65,24,3,0,6,7,349,177,236,18,80,231,61,13,67,10,894,102,388,22,135,111,40,3,21,9,826,60,175,28,36,71,39,8,5,0,420,21,8,42,25,22,22,0,13,0,155,0,0,0,0,0,0,0,0,0,0,22,29,5,9,21,5,3,5,3,108,3,16,0,9,8,3,0,6,21,62,476,1639,178,480,603,206,52,167,60,3857,51,150,24,23,50,19,3,24,9,356,52,241,60,27,44,26,43,43,9,553,70,240,169,28,38,30,49,68,10,699,43,127,87,11,30,7,8,18,5,339,19,31,15,0,11,0,0,8,0,93,40,477,12,121,45,19,6,8,0,728,38,338,8,79,44,10,6,9,3,529,364,470,79,120,351,116,70,127,26,1720,164,610,37,208,178,52,24,36,15,1321,105,351,71,73,105,80,24,24,9,843
213031349,23,302,4,67,34,14,0,10,0,454,28,193,8,41,20,0,0,4,0,284,179,211,21,58,205,76,0,16,10,783,54,154,8,98,59,17,3,13,4,416,21,78,14,22,32,20,0,3,3,187,15,3,14,37,26,17,3,10,3,121,0,0,0,0,0,0,0,0,0,0,8,11,4,5,8,0,0,0,0,49,0,3,0,3,12,5,3,9,13,55,389,1094,97,352,465,180,28,81,39,2726,31,108,18,16,30,13,8,12,0,235,71,175,31,8,47,31,24,9,7,404,114,192,151,23,40,29,44,50,10,646,45,51,89,10,9,9,11,20,0,234,10,5,10,4,9,5,0,4,4,54,38,431,12,91,44,18,7,11,0,660,35,273,10,47,23,5,5,4,0,398,391,415,55,94,301,133,46,44,16,1492,85,241,15,140,109,29,17,32,10,663,38,130,31,40,38,35,10,14,6,337
213031350,23,221,5,23,22,7,0,0,0,304,28,164,4,20,21,0,0,0,0,246,137,153,6,25,107,35,0,12,10,484,94,251,0,62,72,11,4,9,4,513,68,150,14,27,26,19,3,0,0,308,15,0,19,9,10,9,3,4,0,70,0,0,0,0,0,0,0,0,0,0,11,24,0,4,11,8,0,0,4,62,8,6,0,7,4,3,0,0,3,28,440,1107,66,195,302,105,10,42,19,2288,40,91,12,6,19,9,0,10,0,196,33,73,10,5,11,9,6,3,0,161,69,133,87,12,20,7,18,20,3,369,46,79,70,10,9,4,3,4,0,231,22,18,13,3,5,3,4,8,0,75,44,296,12,35,23,7,0,10,0,420,40,257,3,22,25,5,0,3,3,357,294,319,26,42,172,67,15,25,6,963,149,399,11,99,100,25,3,14,6,811,91,277,38,43,43,32,13,15,8,555
213031351,19,226,13,47,27,12,0,5,6,347,20,197,0,35,18,7,4,4,0,275,152,160,17,38,132,40,6,12,6,571,69,201,5,89,67,12,4,13,4,468,41,147,16,36,38,20,5,8,7,315,13,5,21,27,15,18,0,12,0,110,0,0,0,0,0,0,0,0,0,0,11,23,3,8,12,0,0,3,0,54,5,8,3,0,8,0,0,3,3,35,381,1088,112,294,358,130,33,73,33,2492,35,106,21,11,26,6,4,12,0,223,54,120,30,6,25,20,14,28,6,299,66,153,113,16,26,11,45,33,10,482,39,61,93,6,9,7,7,17,0,237,6,10,13,4,13,6,0,4,0,57,35,316,14,72,31,14,4,9,5,492,34,279,3,49,15,7,4,4,0,400,288,297,56,61,204,79,40,53,9,1082,118,327,17,132,95,28,19,27,9,770,76,255,51,55,51,34,16,23,6,560
213031352,40,355,13,60,39,13,0,0,3,524,43,284,0,38,25,9,0,3,0,423,281,261,18,31,192,58,3,19,16,866,119,354,15,106,119,31,4,8,11,760,76,188,26,37,32,36,7,4,4,420,19,12,26,24,29,9,5,10,0,138,0,0,0,0,0,0,0,0,0,0,19,39,3,7,24,10,0,0,0,98,4,4,0,3,10,4,0,3,6,48,698,1697,133,324,528,187,18,65,47,3707,59,155,16,10,22,8,0,7,4,292,63,153,23,7,19,7,7,9,4,299,134,231,178,13,39,18,32,45,3,686,77,99,131,5,18,9,6,11,8,364,18,27,26,4,12,6,7,11,0,106,65,487,11,83,43,15,0,4,6,732,70,393,8,53,38,12,0,9,4,585,558,499,48,45,276,103,22,33,20,1614,217,536,18,164,147,38,5,15,20,1164,132,330,60,58,63,66,15,24,9,754
213041353,18,324,34,147,61,22,6,11,4,637,41,442,3,171,51,15,0,4,3,728,144,126,28,74,340,90,12,40,11,861,62,173,17,339,153,27,9,22,8,821,20,49,16,16,32,17,5,3,3,151,20,9,81,44,57,34,7,22,3,282,0,0,0,0,0,0,0,0,0,0,4,14,7,10,14,4,0,0,0,48,9,6,4,20,19,15,0,9,25,95,367,1256,250,849,800,238,63,123,63,4005,30,69,26,18,23,12,4,9,0,200,39,110,37,24,28,12,16,13,6,278,185,130,603,45,59,44,186,111,21,1368,71,35,488,14,25,14,50,75,12,791,34,18,60,9,20,6,17,21,4,190,29,375,40,174,69,27,13,13,6,754,59,559,10,185,58,18,9,12,8,906,297,250,70,110,428,127,83,60,13,1445,104,223,37,435,183,40,27,40,15,1099,32,75,36,28,41,27,15,14,5,273
213041358,14,183,20,128,33,23,8,13,0,418,15,208,3,148,25,10,0,9,0,419,86,108,9,52,261,65,23,24,4,636,35,73,14,304,84,27,16,25,9,595,5,19,3,10,12,9,0,0,0,59,24,6,45,39,46,38,16,19,6,230,0,0,0,0,0,0,0,0,0,4,4,4,3,8,0,0,0,5,0,26,9,4,0,9,9,8,0,12,14,69,201,650,128,728,524,207,80,130,39,2684,13,34,13,13,15,11,15,7,0,130,25,58,40,18,23,9,27,18,9,232,72,87,374,37,56,33,143,112,19,927,43,13,283,12,13,5,40,58,3,465,10,4,38,6,8,12,8,15,0,97,19,216,30,160,37,25,16,19,0,521,23,250,8,161,25,11,10,13,0,508,173,159,30,95,332,107,105,48,12,1066,55,105,24,388,108,42,55,49,15,850,13,26,5,12,22,13,10,10,4,107
213041359,15,317,17,104,30,7,7,11,3,517,12,122,5,96,16,7,3,3,4,271,89,135,15,73,226,47,19,20,14,646,33,63,8,179,61,20,16,24,3,406,7,20,7,5,14,11,0,0,4,66,22,3,44,52,34,15,4,18,3,201,0,0,0,0,0,0,0,0,0,0,0,4,0,33,8,10,3,6,0,67,3,4,3,11,3,4,9,4,12,53,227,847,153,582,475,152,64,119,62,2680,20,49,23,13,26,4,13,8,9,173,53,273,59,26,56,18,49,32,12,586,96,188,265,29,59,26,120,78,21,875,27,21,180,5,16,9,30,30,9,327,9,0,14,0,4,0,11,3,0,42,21,412,20,116,35,11,21,18,3,669,17,150,10,98,12,13,9,0,4,317,189,271,52,101,331,97,150,66,32,1296,56,89,23,236,74,26,45,44,9,600,15,39,11,13,23,19,8,9,7,137
213041360,17,269,6,85,38,16,3,4,6,441,38,241,3,111,27,9,5,3,0,437,144,184,18,54,376,79,14,23,14,901,32,110,9,177,112,31,5,13,11,510,14,21,4,7,28,11,6,0,0,93,23,10,39,54,30,45,7,17,3,234,0,0,0,0,0,0,0,0,0,3,8,9,0,12,15,7,0,0,5,55,5,10,0,12,10,3,0,5,16,57,329,973,142,555,705,245,46,85,54,3133,39,67,24,26,28,19,5,7,6,219,100,225,41,14,46,24,22,11,9,500,138,187,345,24,70,39,119,83,16,1022,49,18,211,4,16,11,24,47,6,383,5,4,13,4,8,3,3,9,0,47,30,343,15,103,45,26,13,10,11,593,47,307,3,118,29,10,11,14,4,535,338,341,49,77,495,148,66,38,28,1587,67,141,14,237,132,48,30,25,12,704,19,40,14,16,41,22,8,8,3,177
213041461,5,88,5,23,9,4,0,6,0,138,4,47,6,26,11,5,0,0,0,91,32,35,6,9,81,20,8,12,0,204,5,18,0,60,21,8,3,4,5,122,0,6,0,3,8,4,0,0,0,25,0,0,8,16,15,3,0,3,0,55,0,0,0,0,0,0,0,0,0,0,6,6,0,3,0,0,0,0,0,15,0,6,0,4,3,0,0,4,11,24,78,252,46,162,157,53,18,34,13,805,10,19,9,5,10,0,9,3,0,68,17,59,3,3,16,3,6,8,0,115,27,43,120,11,20,9,35,29,0,295,16,3,53,4,7,3,8,10,0,98,0,0,0,0,0,3,0,0,0,6,12,116,11,36,10,5,3,7,0,190,4,54,0,33,11,4,4,4,0,111,56,79,20,24,114,28,27,18,4,359,19,25,3,80,23,12,9,3,8,194,10,19,4,3,9,8,4,3,0,56
213041462,7,105,9,27,15,0,0,3,0,159,9,59,3,34,12,0,0,4,0,116,36,57,5,22,101,29,5,10,4,264,9,33,0,65,26,9,5,9,0,159,9,12,3,0,9,0,0,0,0,31,3,0,11,14,7,6,8,8,3,55,0,0,0,0,0,0,0,0,0,0,3,0,0,5,4,0,0,0,0,26,0,0,3,3,7,0,0,3,7,23,102,336,35,192,206,60,19,44,19,1014,12,27,11,8,11,7,0,4,0,74,26,110,24,10,29,8,12,3,3,223,34,80,102,3,28,8,35,14,3,317,7,7,34,4,11,0,14,3,0,86,4,0,5,0,0,0,4,4,0,22,11,133,7,32,14,3,7,3,3,203,9,83,3,36,12,0,0,7,0,148,96,116,16,44,139,39,32,22,7,512,17,36,4,92,38,13,9,10,3,223,9,15,6,0,7,4,0,5,0,49
213041463,17,366,14,102,48,9,0,7,4,572,32,249,0,100,23,19,4,4,0,438,167,187,21,75,336,86,20,41,17,951,66,122,9,241,112,32,15,18,13,620,12,40,6,8,24,15,4,0,3,118,18,5,32,46,37,33,7,15,8,211,0,0,0,0,0,0,0,0,0,3,4,22,5,11,16,0,0,5,4,58,4,0,4,12,22,8,5,3,21,78,370,1147,137,624,674,229,63,113,71,3433,33,89,38,24,25,25,10,14,4,252,90,213,37,16,56,11,12,12,5,453,152,195,355,17,68,27,110,82,14,1033,50,30,203,7,18,9,30,41,16,395,8,6,13,0,3,4,4,3,0,40,32,498,28,129,53,12,21,12,5,790,47,325,9,106,24,22,12,9,0,554,372,364,55,109,462,148,79,77,32,1701,100,158,23,295,139,47,35,26,17,847,26,74,16,15,32,30,10,12,3,209
213041571,3,84,15,63,19,6,3,7,3,206,10,80,4,71,7,4,3,4,3,188,34,40,9,26,128,36,6,13,0,293,15,25,0,125,36,12,7,17,3,250,0,7,0,0,7,4,0,0,0,20,9,0,12,17,10,21,10,13,0,89,0,0,0,0,0,0,0,0,0,0,3,0,0,8,7,4,0,0,0,28,4,0,3,6,3,3,5,3,9,34,94,266,47,338,240,97,40,65,23,1208,11,18,0,8,9,3,4,5,0,54,14,52,13,9,15,10,17,10,0,146,42,57,173,14,27,16,73,44,3,450,7,4,109,7,8,3,23,15,3,179,5,0,12,0,0,0,0,6,0,32,3,110,14,80,19,6,11,10,6,253,15,100,8,74,13,5,7,10,0,221,78,74,24,47,161,58,57,22,6,529,24,50,9,157,46,18,29,22,3,360,0,12,11,3,12,4,8,6,0,61
213041572,10,129,8,54,13,6,3,9,0,223,9,60,3,42,5,3,3,4,0,131,32,44,4,36,93,25,9,12,7,266,13,20,6,102,23,10,6,11,0,192,0,10,0,4,3,5,0,0,0,29,6,4,18,29,20,8,5,17,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,4,8,0,30,0,0,0,10,4,4,5,0,8,30,82,339,71,316,198,74,42,71,29,1208,3,21,17,12,9,3,7,6,4,79,30,109,20,25,36,11,29,10,5,273,27,89,133,13,38,10,81,59,13,460,12,3,65,3,4,4,18,14,3,126,0,0,9,6,3,0,18,0,0,31,11,163,14,59,16,3,10,9,0,288,9,73,4,44,8,3,8,3,0,157,59,76,28,62,153,45,70,32,10,529,18,38,13,141,30,19,40,19,4,316,3,21,10,4,12,9,10,0,0,64
213041573,7,33,6,20,5,0,0,3,0,84,11,74,0,23,7,0,0,0,0,114,24,19,0,8,61,7,4,0,4,130,14,23,6,26,19,8,0,3,0,100,3,3,0,0,3,4,0,0,0,13,5,3,4,8,9,5,3,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,6,69,172,22,90,118,36,6,13,8,524,0,10,0,0,7,0,0,0,0,26,7,17,5,0,0,3,0,0,3,33,27,20,82,0,9,6,16,6,0,170,20,3,64,0,3,6,6,6,3,104,3,5,5,6,0,3,0,0,0,25,13,45,9,20,5,0,4,3,0,103,13,100,0,21,7,0,0,0,0,143,54,33,3,10,79,24,6,3,5,221,23,29,6,36,22,9,0,3,0,131,5,13,8,0,4,5,0,0,0,35
213041574,7,173,9,72,22,11,0,6,0,298,11,157,3,69,6,6,0,3,3,252,66,99,20,44,193,42,5,14,5,487,25,73,7,94,70,17,3,18,0,302,7,23,6,3,14,15,0,0,0,61,9,7,24,18,26,15,0,14,0,120,0,0,0,0,0,0,0,0,0,0,3,10,0,11,9,6,0,0,0,35,4,5,0,9,11,4,0,3,6,32,145,625,86,336,400,122,36,67,26,1839,6,33,10,12,20,5,11,12,0,110,37,126,18,8,29,8,25,10,7,271,55,108,198,19,50,20,83,31,10,575,27,10,132,3,5,9,23,27,0,234,0,0,6,0,0,0,5,5,0,30,11,236,10,92,31,8,6,9,0,412,12,194,3,66,13,6,7,11,6,315,162,193,31,60,264,73,62,35,11,892,43,82,12,128,88,23,25,23,5,431,11,35,7,6,24,21,8,0,0,114
213041575,11,216,9,74,37,14,0,6,4,380,30,242,0,103,20,18,0,7,0,430,94,165,12,45,303,77,8,19,6,727,48,102,10,141,99,27,3,10,3,439,17,21,5,3,25,13,0,0,0,87,10,7,50,37,42,23,11,16,3,205,0,0,0,0,0,0,0,4,0,3,9,0,0,10,12,4,0,3,0,37,13,7,0,8,16,3,0,3,9,54,259,860,119,432,622,201,34,69,42,2651,23,53,19,15,28,13,6,4,0,157,49,111,24,4,39,10,19,12,4,274,120,161,462,18,58,35,95,71,23,1050,56,22,243,0,19,14,28,45,6,447,0,4,12,0,8,5,8,4,6,39,14,290,22,90,37,20,9,13,9,504,36,294,0,108,31,23,3,10,0,523,245,285,29,61,399,133,36,43,24,1266,61,137,17,186,114,35,20,20,5,608,16,42,12,12,36,19,4,9,3,152
213041576,11,97,14,49,26,11,0,5,0,218,15,120,0,78,14,5,5,8,4,243,45,34,6,38,154,36,14,15,7,351,27,41,7,181,47,19,4,17,0,356,0,8,0,4,5,3,5,3,0,37,13,6,31,31,35,12,0,12,4,137,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,0,0,0,19,0,4,0,10,13,5,0,7,13,49,123,335,84,408,321,118,44,76,31,1536,14,20,10,5,12,4,4,0,0,68,8,43,19,7,6,4,13,4,3,107,52,38,281,17,27,16,106,58,16,616,25,6,148,4,5,6,24,39,4,259,8,4,18,3,9,0,12,5,0,54,17,115,22,64,26,13,10,14,0,270,16,141,11,84,13,5,5,8,4,289,92,66,21,53,184,63,63,32,7,587,34,53,15,217,70,24,12,28,0,455,6,19,8,7,14,9,6,5,0,76
213041577,0,41,7,25,20,8,0,0,0,99,4,33,0,46,10,6,0,0,0,97,24,18,0,20,58,21,4,13,4,158,10,22,0,86,27,0,0,10,0,164,5,4,0,0,0,5,0,3,0,25,7,0,8,15,8,7,5,9,3,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,16,5,0,0,11,0,5,0,5,3,27,61,126,30,221,150,43,22,44,15,707,5,13,9,4,10,3,5,4,0,44,7,18,8,3,8,6,9,6,0,61,14,13,113,17,17,7,49,33,4,265,10,6,62,5,4,0,17,13,0,105,6,5,9,0,0,0,0,10,0,27,0,42,11,40,21,4,4,7,0,134,5,48,6,48,9,6,6,4,0,128,39,34,13,29,83,25,37,18,8,280,13,24,8,122,35,8,15,16,0,245,7,8,8,5,3,8,3,13,0,52
213041578,10,126,17,77,12,5,3,6,0,258,10,82,3,112,12,4,7,7,4,232,52,45,7,38,145,43,19,28,6,383,14,48,3,229,58,20,15,28,7,425,0,15,3,8,11,7,3,5,0,52,9,0,34,32,17,8,7,17,0,136,0,0,0,0,0,0,0,0,0,4,0,5,0,9,4,0,0,0,0,24,0,4,3,12,4,3,7,7,7,56,113,365,96,546,289,124,75,114,28,1756,6,19,15,21,10,14,9,7,0,82,35,106,25,30,31,9,23,14,0,279,41,94,210,13,36,14,110,60,6,579,9,3,114,5,5,4,36,34,8,218,4,8,21,6,0,5,13,9,0,58,15,150,17,93,16,13,6,8,0,327,12,104,5,119,16,5,10,7,4,280,103,93,39,75,207,63,93,50,14,739,30,70,21,289,71,26,45,54,14,611,8,26,9,12,17,14,10,11,0,107
