SA2_CODE_2021,M_Iraq_0_4,M_Iraq_5_14,M_Iraq_15_24,M_Iraq_25_44,M_Iraq_45_54,M_Iraq_55_64,M_Iraq_65_74,M_Iraq_75_84,M_Iraq_85ov,M_Iraq_Tot,M_Ireland_0_4,M_Ireland_5_14,M_Ireland_15_24,M_Ireland_25_44,M_Ireland_45_54,M_Ireland_55_64,M_Ireland_65_74,M_Ireland_75_84,M_Ireland_85ov,M_Ireland_Tot,M_Italy_0_4,M_Italy_5_14,M_Italy_15_24,M_Italy_25_44,M_Italy_45_54,M_Italy_55_64,M_Italy_65_74,M_Italy_75_84,M_Italy_85ov,M_Italy_Tot,M_Japan_0_4,M_Japan_5_14,M_Japan_15_24,M_Japan_25_44,M_Japan_45_54,M_Japan_55_64,M_Japan_65_74,M_Japan_75_84,M_Japan_85ov,M_Japan_Tot,M_Korea_South_0_4,M_Korea_South_5_14,M_Korea_South_15_24,M_Korea_South_25_44,M_Korea_South_45_54,M_Korea_South_55_64,M_Korea_South_65_74,M_Korea_South_75_84,M_Korea_South_85ov,M_Korea_South_Tot,M_Lebanon_0_4,M_Lebanon_5_14,M_Lebanon_15_24,M_Lebanon_25_44,M_Lebanon_45_54,M_Lebanon_55_64,M_Lebanon_65_74,M_Lebanon_75_84,M_Lebanon_85ov,M_Lebanon_Tot,M_Malaysia_0_4,M_Malaysia_5_14,M_Malaysia_15_24,M_Malaysia_25_44,M_Malaysia_45_54,M_Malaysia_55_64,M_Malaysia_65_74,M_Malaysia_75_84,M_Malaysia_85ov,M_Malaysia_Tot,M_Malta_0_4,M_Malta_5_14,M_Malta_15_24,M_Malta_25_44,M_Malta_45_54,M_Malta_55_64,M_Malta_65_74,M_Malta_75_84,M_Malta_85ov,M_Malta_Tot,M_Mauritius_0_4,M_Mauritius_5_14,M_Mauritius_15_24,M_Mauritius_25_44,M_Mauritius_45_54,M_Mauritius_55_64,M_Mauritius_65_74,M_Mauritius_75_84,M_Mauritius_85ov,M_Mauritius_Tot,M_Myanmar_0_4,M_Myanmar_5_14,M_Myanmar_15_24,M_Myanmar_25_44,M_Myanmar_45_54,M_Myanmar_55_64,M_Myanmar_65_74,M_Myanmar_75_84,M_Myanmar_85ov,M_Myanmar_Tot,M_Nepal_0_4,M_Nepal_5_14,M_Nepal_15_24,M_Nepal_25_44,M_Nepal_45_54,M_Nepal_55_64,M_Nepal_65_74,M_Nepal_75_84,M_Nepal_85ov,M_Nepal_Tot,M_Netherlands_0_4,M_Netherlands_5_14,M_Netherlands_15_24,M_Netherlands_25_44,M_Netherlands_45_54,M_Netherlands_55_64,M_Netherlands_65_74,M_Netherlands_75_84,M_Netherlands_85ov,M_Netherlands_Tot,M_New_Zealand_0_4,M_New_Zealand_5_14,M_New_Zealand_15_24,M_New_Zealand_25_44,M_New_Zealand_45_54,M_New_Zealand_55_64,M_New_Zealand_65_74,M_New_Zealand_75_84,M_New_Zealand_85ov,M_New_Zealand_Tot,M_North_Macedonia_0_4,M_North_Macedonia_5_14,M_North_Macedonia_15_24,M_North_Macedonia_25_44,M_North_Macedonia_45_54,M_North_Macedonia_55_64,M_North_Macedonia_65_74,M_North_Macedonia_75_84,M_North_Macedonia_85ov,M_North_Macedonia_Tot,M_Pakistan_0_4,M_Pakistan_5_14,M_Pakistan_15_24,M_Pakistan_25_44,M_Pakistan_45_54,M_Pakistan_55_64,M_Pakistan_65_74,M_Pakistan_75_84,M_Pakistan_85ov,M_Pakistan_Tot,M_PNG_0_4,M_PNG_5_14,M_PNG_15_24,M_PNG_25_44,M_PNG_45_54,M_PNG_55_64,M_PNG_65_74,M_PNG_75_84,M_PNG_85ov,M_PNG_Tot,M_Philippines_0_4,M_Philippines_5_14,M_Philippines_15_24,M_Philippines_25_44,M_Philippines_45_54,M_Philippines_55_64,M_Philippines_65_74,M_Philippines_75_84,M_Philippines_85ov,M_Philippines_Tot,M_Poland_0_4,M_Poland_5_14,M_Poland_15_24,M_Poland_25_44,M_Poland_45_54,M_Poland_55_64,M_Poland_65_74,M_Poland_75_84,M_Poland_85ov,M_Poland_Tot,M_Samoa_0_4,M_Samoa_5_14,M_Samoa_15_24,M_Samoa_25_44,M_Samoa_45_54,M_Samoa_55_64,M_Samoa_65_74,M_Samoa_75_84,M_Samoa_85ov,M_Samoa_Tot,M_Scotland_0_4,M_Scotland_5_14,M_Scotland_15_24,M_Scotland_25_44,M_Scotland_45_54,M_Scotland_55_64,M_Scotland_65_74,M_Scotland_75_84,M_Scotland_85ov,M_Scotland_Tot
213031349,0,0,0,9,0,0,0,0,0,9,0,0,0,8,6,0,4,0,0,22,0,0,0,7,7,18,18,24,3,75,0,0,0,7,0,0,0,0,0,9,0,0,3,16,3,0,4,0,0,26,0,0,0,3,3,0,0,0,0,7,0,0,9,58,13,6,14,0,0,102,0,0,0,0,0,3,9,3,0,11,0,0,0,7,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,10,12,0,0,0,0,0,20,0,0,5,4,0,4,0,0,0,16,0,4,11,60,22,9,3,0,0,103,0,0,0,3,5,8,8,6,0,24,0,0,5,19,3,0,0,0,0,23,0,0,0,0,3,0,0,0,0,3,0,4,9,49,15,3,9,4,0,90,0,0,0,4,6,3,5,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,0,4,0,6,15
213031350,0,0,0,3,0,4,0,0,0,0,0,0,3,15,8,0,0,0,0,35,0,0,0,4,0,6,4,9,5,25,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,4,0,0,0,0,26,0,0,0,0,0,0,8,0,0,7,0,0,0,3,0,0,0,0,0,10,0,0,0,0,3,0,0,0,0,4,0,0,11,5,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,6,0,4,7,71,31,15,0,0,0,137,0,0,0,3,7,10,16,10,6,53,0,0,0,6,0,0,0,0,0,8,0,0,0,0,4,0,0,0,0,4,0,0,4,13,4,4,0,0,0,32,0,0,0,3,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,0,0,0,0,14
213031351,0,0,0,0,0,0,0,0,0,4,0,0,0,11,5,4,0,0,0,17,0,0,0,10,0,15,9,19,11,74,0,0,0,0,0,0,0,0,0,5,0,0,0,7,0,0,0,0,0,6,0,0,0,7,0,9,0,0,0,16,0,0,4,33,10,8,0,0,0,52,0,0,0,0,3,0,3,0,0,9,0,0,0,5,0,0,3,0,0,7,0,0,0,6,0,3,0,0,0,6,0,0,30,38,0,0,0,0,0,66,0,0,0,6,0,0,0,0,0,6,0,0,5,65,26,11,7,3,0,115,0,0,0,0,4,6,11,7,0,26,0,0,0,3,0,0,0,0,0,13,0,0,0,3,0,0,0,0,0,6,0,9,3,40,9,5,0,7,0,66,0,0,0,3,0,6,0,0,0,18,0,0,0,0,0,0,0,0,0,4,0,0,0,10,0,7,6,0,0,21
213031352,0,0,0,0,0,0,0,0,0,0,0,0,0,25,8,3,0,0,0,44,0,0,0,11,0,11,14,21,16,79,0,0,0,7,0,0,0,0,0,6,0,0,0,3,3,0,0,0,0,3,0,0,0,0,3,0,3,5,0,16,0,0,6,20,6,0,0,0,0,32,0,0,0,0,0,3,5,5,0,9,0,0,0,0,0,6,0,0,0,9,0,0,0,5,0,0,0,0,0,5,0,0,3,17,0,0,0,0,0,19,0,0,0,0,0,5,0,0,0,11,0,8,6,98,43,17,10,0,0,172,0,0,0,4,8,12,13,22,4,67,0,0,0,5,0,0,0,0,0,7,0,0,0,0,3,0,0,0,0,4,0,0,0,15,3,4,0,0,0,25,0,0,0,3,0,0,5,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,19,11,4,8,0,0,35
213041353,0,0,0,4,0,0,0,0,0,4,0,0,0,10,3,9,8,0,0,27,0,0,0,4,4,17,16,10,3,57,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,6,4,0,0,0,0,4,0,0,0,0,3,3,0,0,0,12,0,0,4,3,3,8,29,10,4,74,0,0,0,0,4,3,0,0,0,12,0,0,0,3,0,0,0,0,0,9,0,0,0,3,0,0,0,0,0,3,0,0,3,3,7,8,20,6,3,52,0,13,9,66,36,30,24,9,0,188,0,0,0,3,0,3,3,0,0,14,0,0,0,17,3,0,0,0,0,15,0,0,0,3,0,0,0,0,0,3,0,0,4,17,9,0,3,0,0,35,0,0,3,0,5,0,0,4,0,11,0,0,0,4,0,3,0,0,0,10,0,0,6,12,13,13,19,12,7,75
213041358,0,3,0,13,0,3,0,0,0,24,0,0,0,0,0,0,4,6,0,11,0,0,0,3,3,14,17,10,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,4,0,0,0,3,8,6,4,0,0,17,0,5,4,5,4,4,0,0,0,25,0,4,0,10,8,20,44,28,5,118,0,0,0,8,4,0,4,0,0,16,0,0,3,13,9,3,0,0,0,33,0,4,8,8,0,0,0,0,0,21,0,0,0,0,4,0,7,6,0,14,3,47,49,94,46,31,10,0,0,280,0,0,0,9,3,9,13,0,0,32,0,12,5,36,0,0,4,0,0,61,0,0,0,0,0,0,0,0,0,0,0,10,35,51,39,19,3,0,0,160,0,0,0,0,0,0,8,0,0,8,0,9,19,30,21,20,10,4,0,104,0,0,0,5,4,14,3,7,0,31
213041359,0,6,10,27,7,9,4,0,0,61,0,0,0,14,0,0,0,0,0,15,0,0,0,11,6,9,7,4,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,10,0,0,0,4,9,0,4,0,0,20,0,5,5,26,4,4,0,0,0,47,0,0,0,5,4,15,24,15,3,64,0,0,0,14,0,0,3,0,0,20,0,0,6,13,7,0,0,0,0,26,0,0,0,36,0,4,0,0,0,44,0,0,0,0,0,0,0,0,0,3,6,40,67,113,12,13,3,0,0,248,0,0,0,15,5,0,4,0,0,32,0,5,7,113,3,4,0,0,0,130,0,0,0,0,0,0,0,0,0,0,0,25,50,191,75,23,11,0,0,375,0,0,0,5,0,0,6,0,0,10,0,0,9,21,11,7,0,0,0,42,0,0,0,0,4,0,0,0,0,6
213041360,0,9,7,26,10,7,0,3,0,53,0,0,0,7,4,0,0,0,0,12,0,0,0,5,4,13,20,8,7,51,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,6,0,0,5,9,13,7,8,3,0,41,0,0,9,22,9,5,3,0,0,44,0,0,0,13,20,23,42,28,3,132,0,0,5,3,3,0,0,0,0,13,0,0,3,3,0,3,0,0,0,6,0,0,0,10,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,23,46,32,23,8,0,0,0,132,0,0,0,31,43,35,37,9,0,160,0,4,3,38,5,12,7,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,28,86,77,43,15,6,0,263,0,0,0,3,3,11,3,5,0,23,0,0,4,3,0,0,4,0,0,14,0,0,0,0,0,3,5,5,0,17
213041461,0,16,23,26,14,5,8,0,0,89,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,4,10,5,7,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,8,0,0,0,6,8,0,0,0,0,13,0,0,0,0,4,15,24,26,4,74,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,3,7,9,4,11,3,0,0,34,0,0,0,14,4,5,11,4,4,37,0,4,5,32,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,4,20,47,38,40,21,0,4,173,0,0,0,3,0,5,5,3,6,18,0,0,0,3,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,8
213041462,0,5,5,16,0,5,0,0,0,36,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,5,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,7,0,0,0,3,3,0,4,0,0,15,0,3,4,14,3,5,0,0,0,33,0,0,0,0,3,3,11,4,0,21,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,8,14,17,5,0,0,0,0,47,0,0,0,9,10,3,11,0,0,41,0,20,4,42,8,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,4,20,48,36,27,11,0,0,140,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,4,0,0,0,3,3,0,0,0,0,9
213041463,0,38,24,62,34,14,11,9,0,200,0,0,4,4,0,0,0,0,0,16,0,0,0,9,9,19,21,9,0,60,0,0,0,4,0,0,0,0,0,4,0,0,0,5,6,0,0,0,0,12,0,0,0,6,0,10,0,0,0,28,0,3,8,20,12,0,6,0,0,53,0,0,5,4,15,25,48,41,3,142,0,0,4,0,4,5,4,0,0,14,0,0,3,4,0,0,0,0,0,12,0,0,0,5,0,0,0,0,0,6,0,0,0,0,4,3,0,0,0,10,3,30,49,59,24,24,4,0,0,195,0,0,3,32,24,30,22,8,0,122,0,14,16,64,20,10,5,7,0,124,0,0,0,0,0,0,0,0,0,0,0,15,56,119,110,83,36,13,0,432,0,0,0,9,5,17,11,0,0,39,0,0,0,14,10,4,0,0,0,27,0,0,0,4,3,3,4,0,0,13
213041571,0,4,6,6,7,0,0,0,0,19,0,0,0,0,0,0,4,0,0,9,0,0,0,0,0,7,11,9,0,26,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,0,0,0,7,0,0,0,3,0,0,0,0,0,4,0,6,0,12,0,0,0,0,0,21,0,0,0,0,4,8,17,10,0,42,0,0,0,0,0,0,0,0,0,3,0,0,0,16,5,4,0,0,0,23,0,0,4,11,0,0,0,0,0,12,0,0,0,0,0,0,7,9,3,21,5,38,31,37,12,19,9,4,0,151,0,0,0,4,4,3,0,6,0,16,0,3,5,39,10,6,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,3,17,34,21,15,7,3,0,97,0,0,0,0,0,0,0,0,0,0,0,0,6,21,9,3,0,3,0,44,0,0,0,0,0,7,10,0,0,21
213041572,0,0,6,6,5,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,8,0,9,0,0,0,0,0,15,0,0,0,3,0,0,10,3,0,21,0,0,0,5,0,0,0,0,0,9,0,0,0,13,5,0,0,0,0,18,0,0,0,16,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,7,28,26,43,11,4,4,0,0,118,0,0,0,0,0,0,3,0,0,5,0,0,5,28,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,24,31,100,46,8,0,0,0,219,0,0,0,0,0,0,0,0,0,0,0,0,5,11,4,0,0,0,0,19,0,0,0,0,0,4,0,0,0,0
213041573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,9,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,9,0,0,0,0,15,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8
213041574,0,8,10,38,3,11,5,0,0,74,0,0,0,4,0,5,0,0,0,4,0,0,6,3,4,14,13,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,0,0,0,9,9,3,0,0,0,19,0,0,4,10,0,0,0,0,0,11,0,0,0,6,3,13,22,15,0,57,0,0,0,11,3,0,0,0,0,10,0,0,0,3,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,35,22,27,8,3,0,0,0,95,0,0,0,21,16,6,13,4,0,60,0,4,9,27,8,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,18,53,117,61,15,6,0,0,280,0,0,0,7,0,0,0,0,0,10,0,0,0,3,5,0,0,0,0,10,0,0,0,0,0,4,0,0,0,5
213041575,0,0,3,13,3,0,0,0,0,25,0,3,0,7,0,0,3,0,0,12,0,5,0,11,7,36,50,27,8,140,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,8,0,0,4,16,11,15,6,0,0,53,0,0,5,9,7,3,4,0,0,35,0,0,0,8,14,34,51,28,0,135,0,0,0,5,0,0,0,0,0,10,0,0,0,4,0,0,0,0,0,4,0,0,0,4,4,0,0,0,0,5,0,0,3,0,0,0,7,5,0,9,0,18,12,32,21,5,0,0,0,90,0,0,0,12,35,29,46,8,0,141,0,3,8,19,3,5,4,0,0,43,0,0,0,0,0,0,0,0,0,0,0,3,14,33,32,24,10,3,0,118,0,0,0,6,5,3,8,0,0,18,0,0,0,3,5,0,0,0,0,14,0,0,0,3,0,0,6,4,0,18
213041576,0,0,3,3,5,0,0,0,0,13,0,0,0,4,0,0,0,3,0,10,0,0,0,0,3,3,11,10,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,3,13,0,4,0,0,0,17,0,0,9,8,5,19,34,19,0,98,0,0,0,4,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,14,0,10,15,46,24,21,4,3,0,121,0,0,0,8,3,8,5,0,0,20,0,5,0,18,4,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,4,11,15,6,8,0,0,0,45,0,0,0,5,0,0,7,0,0,9,0,3,6,13,10,9,4,0,0,45,0,0,0,4,0,10,3,4,6,31
213041577,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,6,5,0,0,12,0,0,0,0,0,8,4,9,3,23,0,0,0,0,0,0,0,0,0,5,0,0,0,6,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,15,0,8,0,3,0,0,0,0,0,15,0,0,0,0,3,9,26,15,3,54,0,0,0,4,0,0,3,0,0,5,0,5,12,24,9,4,0,0,0,49,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,3,5,0,0,0,16,20,28,16,17,7,0,0,99,0,0,0,0,5,4,7,0,0,12,0,3,0,8,3,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,4,10,13,6,7,3,0,0,45,0,0,0,0,0,0,0,0,4,7,0,3,4,3,5,0,6,0,0,24,0,0,0,3,0,8,3,11,0,29
213041578,0,0,3,0,0,0,0,0,0,7,0,0,0,4,0,0,6,5,0,12,0,0,0,7,0,6,10,0,0,25,0,0,5,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,4,0,0,0,6,4,5,0,0,0,17,0,20,3,10,5,0,0,0,0,30,0,0,0,6,4,3,27,10,4,58,0,0,4,15,0,0,0,0,0,18,3,9,30,107,24,3,3,0,0,175,0,0,3,10,0,0,0,0,0,19,0,0,0,0,3,0,0,0,0,9,6,53,47,86,30,21,6,0,0,262,0,0,0,6,7,0,7,0,0,20,0,32,8,89,17,0,6,0,0,150,0,0,0,0,0,0,0,0,0,0,0,14,24,57,23,13,4,0,0,150,0,0,0,5,0,4,7,0,0,19,0,18,3,24,24,12,3,0,0,88,0,0,0,4,4,11,11,0,0,26
213051361,0,0,0,3,8,0,0,0,0,17,0,0,0,10,3,5,3,0,0,19,0,0,0,4,10,39,42,32,12,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,7,73,20,21,6,0,0,130,0,8,0,11,4,6,4,3,0,38,0,0,0,3,8,20,41,22,0,104,0,0,4,3,3,3,4,4,0,26,0,3,19,55,20,10,4,3,0,112,0,0,4,18,3,0,0,0,0,21,0,0,0,0,0,0,5,0,0,11,6,26,37,79,37,30,19,9,0,240,0,0,0,9,10,21,16,3,0,61,0,11,5,33,11,6,4,0,0,70,0,0,0,0,4,0,0,0,0,3,0,9,24,56,36,28,29,4,0,185,0,0,0,7,7,3,12,3,0,28,0,0,0,10,5,6,0,0,0,25,0,0,0,3,6,15,3,0,0,36
213051362,0,0,0,3,4,0,0,0,0,10,0,0,0,7,3,3,4,4,0,17,0,0,3,6,3,23,17,34,11,94,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,12,0,6,3,37,9,13,3,6,0,72,0,25,6,18,11,8,5,0,0,73,0,0,0,0,3,16,27,14,4,59,0,0,0,0,4,0,3,0,0,11,0,7,56,149,52,12,11,4,0,291,0,5,14,35,7,0,0,0,0,62,0,0,0,0,0,0,0,7,0,16,0,37,44,97,31,38,15,5,0,265,0,0,0,0,7,9,14,4,0,36,0,10,8,33,10,0,5,0,0,70,0,0,0,0,3,0,0,0,0,0,0,10,17,59,27,43,28,5,0,187,0,0,0,5,9,6,8,4,0,31,0,0,0,10,4,10,0,0,0,25,0,0,4,3,0,13,14,6,5,42
213051363,0,0,0,6,0,3,0,0,0,6,0,0,0,4,0,0,0,0,0,7,0,0,0,3,0,7,4,4,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,16,0,0,0,15,4,0,0,0,0,19,0,0,16,55,7,12,3,7,0,89,0,0,0,0,0,3,6,5,0,8,0,0,0,8,0,0,0,0,0,7,0,5,11,39,17,10,3,0,0,81,0,0,27,79,7,0,0,0,0,116,0,0,0,4,0,0,0,4,0,11,5,28,35,77,18,13,7,0,0,188,0,0,0,0,0,4,6,0,0,8,0,11,19,62,10,0,4,0,0,104,0,0,0,0,0,0,0,0,0,0,3,5,10,88,29,16,9,0,0,162,0,0,0,9,0,0,5,0,0,8,0,0,4,6,3,7,0,0,0,20,0,0,0,7,0,3,4,0,0,19
213051368,0,0,0,6,0,0,0,0,0,11,0,0,0,7,4,0,0,0,0,15,0,0,0,8,13,23,71,66,38,214,0,0,0,0,0,0,0,0,0,3,0,0,0,12,4,0,0,0,0,20,0,0,0,4,5,4,0,0,0,11,0,0,3,30,6,3,6,0,0,55,0,0,0,0,0,4,13,7,3,34,0,0,0,10,0,0,0,0,0,12,0,0,3,32,22,0,0,3,0,63,0,0,4,12,0,0,0,0,0,20,0,0,0,0,0,0,3,4,0,17,5,21,40,97,31,25,7,3,0,228,0,0,0,11,7,3,3,0,0,33,0,12,18,59,6,0,3,0,0,98,0,0,0,0,0,0,0,0,0,6,0,15,29,54,28,11,8,3,0,143,0,0,0,3,3,0,0,0,0,8,0,0,0,4,7,7,0,0,0,22,0,0,0,0,4,9,8,5,0,37
213051464,0,0,4,6,0,0,5,0,0,16,0,0,4,14,6,0,4,0,0,27,0,3,0,12,11,10,17,0,0,52,0,0,0,0,0,0,0,0,0,0,0,5,3,34,7,0,0,4,0,58,0,0,0,9,0,0,0,0,0,8,3,13,12,62,23,13,17,8,0,148,0,0,0,0,7,9,4,0,0,22,0,0,0,16,3,0,3,0,0,24,0,0,0,0,0,0,0,0,0,3,0,0,4,4,3,0,4,0,0,16,0,0,0,4,0,0,0,0,0,9,14,94,88,161,64,30,8,4,0,453,0,0,0,10,8,11,7,0,0,35,4,19,24,82,14,3,0,0,0,154,0,0,0,4,0,0,0,0,0,4,0,12,8,80,13,19,12,0,0,149,0,3,0,10,0,7,4,0,0,22,0,4,4,14,6,5,4,0,0,42,0,0,5,5,9,6,0,0,0,34
213051466,0,0,0,5,0,0,0,0,0,6,0,0,6,22,0,0,0,0,0,36,0,0,0,3,0,4,0,0,0,19,0,4,0,3,0,0,0,0,0,7,0,5,4,29,11,3,0,0,0,60,0,0,0,5,0,7,0,0,0,8,0,26,22,123,26,14,19,0,0,225,0,0,0,0,4,5,5,0,0,15,0,0,7,32,9,0,3,4,0,62,0,0,4,0,0,0,0,0,0,6,0,0,3,4,4,0,0,0,0,18,0,3,0,0,0,0,0,0,0,9,10,77,66,120,45,9,10,0,0,337,0,0,0,5,8,5,3,0,0,14,0,38,23,122,16,0,0,0,0,207,0,0,0,0,3,0,0,0,0,9,0,8,18,57,49,11,5,0,0,156,0,0,0,0,4,0,3,0,0,16,0,3,0,14,5,4,0,0,0,24,0,0,6,0,13,5,3,4,0,36
213051467,0,0,0,4,3,0,0,0,0,11,0,0,4,3,0,5,0,0,0,14,0,0,0,4,5,19,29,21,15,91,0,0,0,0,3,3,0,0,0,4,0,0,0,8,3,0,0,0,0,12,0,0,3,21,7,0,0,4,0,39,0,17,0,33,7,7,8,3,0,76,0,0,0,0,7,11,19,6,0,40,0,0,3,3,0,4,3,0,0,18,0,5,44,166,68,29,11,9,7,327,0,0,6,19,3,0,0,0,0,33,0,3,0,0,0,0,6,3,0,7,0,26,35,78,36,37,23,6,0,243,0,0,0,5,6,0,6,0,0,22,8,4,0,32,5,0,0,0,0,52,0,0,0,0,4,0,0,0,0,4,0,9,16,70,28,16,11,5,0,152,0,0,0,3,3,11,9,8,0,36,0,0,0,5,7,5,5,0,0,26,0,0,0,0,3,15,15,3,0,46
213051468,0,0,0,4,3,0,0,0,0,8,0,0,0,13,0,0,0,3,0,21,0,5,6,4,5,12,34,11,3,76,0,0,0,0,0,0,0,0,0,9,0,3,0,17,3,0,0,0,0,25,0,0,0,9,3,9,0,0,0,23,0,6,0,34,7,7,3,0,0,53,0,0,0,0,0,11,12,7,0,31,0,0,0,15,0,0,0,0,0,24,0,0,11,49,22,14,6,0,0,108,0,0,0,39,5,3,0,0,0,43,0,0,0,4,0,3,4,5,0,15,5,54,61,124,43,37,16,3,0,342,0,0,0,3,0,3,3,0,0,13,3,9,20,59,5,3,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,14,25,123,35,12,0,0,0,213,0,0,0,6,3,6,3,0,0,13,0,0,5,12,4,0,3,0,0,25,0,0,0,5,12,12,12,4,0,49
213051579,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,4,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,6,0,9,4,19,9,4,5,0,0,45,0,0,0,0,0,0,5,0,0,10,0,0,0,7,0,3,0,0,0,12,0,0,0,12,10,0,0,0,0,19,0,0,0,7,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,4,30,31,64,20,7,0,0,0,176,0,0,0,0,4,0,0,0,0,8,0,15,5,48,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,11,42,55,53,18,6,0,0,178,0,0,0,3,0,5,0,0,0,8,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7
213051580,0,0,0,5,3,0,0,0,0,19,0,0,0,9,4,4,3,4,0,14,0,0,0,3,6,9,13,0,0,29,0,0,0,0,3,0,0,0,0,7,0,4,10,22,12,3,0,0,0,52,0,0,0,9,14,3,8,0,0,34,0,6,13,40,16,11,8,4,0,86,0,0,5,0,6,9,10,9,0,37,0,0,0,3,4,0,0,0,0,10,0,0,0,0,0,3,0,0,0,5,0,0,0,9,0,0,0,0,0,11,0,0,0,0,3,0,0,4,3,6,3,24,40,60,35,21,4,5,0,199,0,0,0,4,13,15,5,0,0,36,5,8,0,34,4,4,0,0,0,51,0,0,0,0,4,0,0,0,0,7,0,8,19,38,28,17,13,4,0,121,0,0,0,8,9,0,6,0,0,18,0,0,0,3,5,0,0,0,0,8,0,0,6,3,10,6,4,6,3,32
