SA1_CODE_2021,M_15_19_yr_Marrd_reg_marrge,M_15_19_yr_Married_de_facto,M_15_19_yr_Not_married,M_15_19_yr_Total,M_20_24_yr_Marrd_reg_marrge,M_20_24_yr_Married_de_facto,M_20_24_yr_Not_married,M_20_24_yr_Total,M_25_34_yr_Marrd_reg_marrge,M_25_34_yr_Married_de_facto,M_25_34_yr_Not_married,M_25_34_yr_Total,M_35_44_yr_Marrd_reg_marrge,M_35_44_yr_Married_de_facto,M_35_44_yr_Not_married,M_35_44_yr_Total,M_45_54_yr_Marrd_reg_marrge,M_45_54_yr_Married_de_facto,M_45_54_yr_Not_married,M_45_54_yr_Total,M_55_64_yr_Marrd_reg_marrge,M_55_64_yr_Married_de_facto,M_55_64_yr_Not_married,M_55_64_yr_Total,M_65_74_yr_Marrd_reg_marrge,M_65_74_yr_Married_de_facto,M_65_74_yr_Not_married,M_65_74_yr_Total,M_75_84_yr_Marrd_reg_marrge,M_75_84_yr_Married_de_facto,M_75_84_yr_Not_married,M_75_84_yr_Total,M_85ov_Marrd_reg_marrge,M_85ov_Married_de_facto,M_85ov_Not_married,M_85ov_Total,M_Tot_Marrd_reg_marrge,M_Tot_Married_de_facto,M_Tot_Not_married,M_Tot_Total,F_15_19_yr_Marrd_reg_marrge,F_15_19_yr_Married_de_facto,F_15_19_yr_Not_married,F_15_19_yr_Total,F_20_24_yr_Marrd_reg_marrge,F_20_24_yr_Married_de_facto,F_20_24_yr_Not_married,F_20_24_yr_Total,F_25_34_yr_Marrd_reg_marrge,F_25_34_yr_Married_de_facto,F_25_34_yr_Not_married,F_25_34_yr_Total,F_35_44_yr_Marrd_reg_marrge,F_35_44_yr_Married_de_facto,F_35_44_yr_Not_married,F_35_44_yr_Total,F_45_54_yr_Marrd_reg_marrge,F_45_54_yr_Married_de_facto,F_45_54_yr_Not_married,F_45_54_yr_Total,F_55_64_yr_Marrd_reg_marrge,F_55_64_yr_Married_de_facto,F_55_64_yr_Not_married,F_55_64_yr_Total,F_65_74_yr_Marrd_reg_marrge,F_65_74_yr_Married_de_facto,F_65_74_yr_Not_married,F_65_74_yr_Total,F_75_84_yr_Marrd_reg_marrge,F_75_84_yr_Married_de_facto,F_75_84_yr_Not_married,F_75_84_yr_Total,F_85ov_Marrd_reg_marrge,F_85ov_Married_de_facto,F_85ov_Not_married,F_85ov_Total,F_Tot_Marrd_reg_marrge,F_Tot_Married_de_facto,F_Tot_Not_married,F_Tot_Total,P_15_19_yr_Marrd_reg_marrge,P_15_19_yr_Married_de_facto,P_15_19_yr_Not_married,P_15_19_yr_Total,P_20_24_yr_Marrd_reg_marrge,P_20_24_yr_Married_de_facto,P_20_24_yr_Not_married,P_20_24_yr_Total,P_25_34_yr_Marrd_reg_marrge,P_25_34_yr_Married_de_facto,P_25_34_yr_Not_married,P_25_34_yr_Total,P_35_44_yr_Marrd_reg_marrge,P_35_44_yr_Married_de_facto,P_35_44_yr_Not_married,P_35_44_yr_Total,P_45_54_yr_Marrd_reg_marrge,P_45_54_yr_Married_de_facto,P_45_54_yr_Not_married,P_45_54_yr_Total,P_55_64_yr_Marrd_reg_marrge,P_55_64_yr_Married_de_facto,P_55_64_yr_Not_married,P_55_64_yr_Total,P_65_74_yr_Marrd_reg_marrge,P_65_74_yr_Married_de_facto,P_65_74_yr_Not_married,P_65_74_yr_Total,P_75_84_yr_Marrd_reg_marrge,P_75_84_yr_Married_de_facto,P_75_84_yr_Not_married,P_75_84_yr_Total,P_85ov_Marrd_reg_marrge,P_85ov_Married_de_facto,P_85ov_Not_married,P_85ov_Total,P_Tot_Marrd_reg_marrge,P_Tot_Married_de_facto,P_Tot_Not_married,P_Tot_Total
21005154509,0,0,23,23,0,0,13,13,3,0,7,15,12,0,0,12,13,0,0,11,14,0,0,15,4,0,0,4,9,0,0,7,0,0,0,0,49,5,45,101,0,0,13,13,0,0,6,6,7,0,3,13,11,0,3,17,15,0,3,15,12,0,5,13,0,0,4,8,3,0,4,0,0,0,0,0,48,4,39,90,0,0,37,37,0,0,24,24,13,0,12,27,26,0,4,29,21,0,3,27,24,0,7,30,6,0,4,8,6,0,4,9,0,0,0,0,102,4,87,188
21005154510,0,0,25,25,0,0,25,25,10,0,29,44,49,0,6,59,33,0,4,35,23,0,3,27,12,0,0,17,0,0,0,5,0,0,0,0,138,0,104,247,0,0,35,35,0,0,25,24,29,0,19,52,47,0,7,55,37,0,9,45,17,0,5,24,3,0,9,9,0,0,0,8,0,0,0,0,134,4,109,248,0,0,64,64,0,0,45,50,40,3,51,90,94,3,19,117,62,0,12,80,47,0,9,54,17,0,8,27,3,0,5,6,5,0,0,3,269,5,216,497
21005154511,0,0,16,16,0,0,17,17,4,4,25,31,14,0,0,19,23,0,3,27,18,0,6,23,10,0,3,15,3,0,0,3,0,0,0,0,75,4,67,152,0,0,16,16,0,0,16,12,12,5,12,25,17,0,6,28,27,0,13,36,16,0,6,23,13,0,3,18,0,0,4,4,0,0,0,0,78,0,75,157,0,0,37,37,0,0,33,33,14,5,42,57,36,0,11,43,47,3,11,62,37,0,11,46,20,0,7,27,3,0,4,10,0,0,0,0,156,10,142,308
21005154512,0,0,23,23,0,0,16,16,4,0,22,27,17,0,8,24,30,0,5,41,21,3,6,27,12,0,4,14,4,0,0,9,0,0,0,0,93,7,75,177,0,0,26,26,0,0,22,20,15,0,18,33,24,3,9,36,39,0,7,48,10,0,5,18,6,0,6,14,6,0,0,4,0,0,0,0,92,6,87,187,0,0,42,42,0,0,31,33,20,3,40,56,39,3,16,58,63,4,16,82,37,3,4,42,22,0,9,23,3,0,4,8,0,0,0,0,182,15,165,364
21005154513,0,0,21,21,0,0,16,16,12,0,21,27,19,3,4,25,18,0,8,23,30,0,0,31,13,0,3,13,5,0,0,5,0,0,0,0,90,5,70,165,0,0,18,18,0,0,18,20,19,0,14,39,20,0,7,31,24,3,9,34,25,0,7,36,10,0,4,16,4,0,3,3,0,0,0,0,92,3,85,187,0,0,40,40,0,0,31,37,29,3,34,68,40,3,12,52,41,3,13,56,51,0,13,63,20,0,9,29,6,0,3,9,0,0,0,0,183,11,159,352
21005154514,0,0,36,36,0,0,27,27,17,0,34,48,20,0,10,33,47,0,4,56,32,0,3,36,6,0,0,11,4,0,0,8,0,0,0,0,131,0,124,255,0,0,32,32,3,0,26,31,17,0,12,29,32,0,8,44,48,0,11,55,22,0,4,29,3,0,4,12,0,0,4,6,0,0,0,0,133,5,99,231,0,0,74,74,3,0,56,57,36,0,46,81,54,4,14,77,93,0,13,108,54,0,9,65,15,0,4,20,8,0,6,14,0,0,0,0,263,7,222,484
21005154515,0,0,14,14,0,0,8,8,9,0,12,19,12,0,0,19,20,0,9,26,13,0,0,17,4,0,0,4,0,0,0,0,0,0,0,0,59,4,42,106,0,0,12,12,0,0,16,18,14,0,10,27,15,5,4,22,17,0,8,29,12,0,3,13,0,0,3,9,0,0,3,3,0,0,0,0,61,9,65,133,0,0,23,23,0,0,28,28,20,7,25,51,36,3,8,46,39,0,16,50,23,0,3,33,7,0,3,11,0,0,3,3,0,0,0,0,121,7,112,240
21005154516,0,0,32,32,0,0,30,33,8,0,26,32,28,0,11,40,27,0,11,39,22,0,3,30,10,0,0,9,0,0,0,0,0,0,0,0,98,0,115,217,0,0,14,14,0,0,21,22,21,0,21,38,32,0,11,42,28,0,5,31,14,0,11,25,0,0,7,8,0,0,7,6,0,0,0,0,102,4,90,196,0,0,46,46,3,0,48,50,30,3,43,71,60,0,20,84,56,4,13,69,43,0,16,57,6,0,7,14,3,0,7,8,0,0,0,0,197,10,208,406
21005154517,0,0,3,3,0,0,4,4,0,0,3,7,5,0,0,7,0,0,3,5,3,0,3,7,6,0,7,9,13,0,8,19,4,0,0,9,31,0,27,57,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,4,3,0,0,0,3,0,3,10,6,0,11,17,15,0,17,31,4,0,4,6,29,0,42,76,0,0,3,3,0,0,4,4,3,0,3,5,4,0,0,5,4,0,3,4,3,0,6,14,16,0,11,27,22,0,27,51,7,0,8,9,60,0,75,132
21005154518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,8,13,0,0,12,0,0,0,0,22,0,3,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,13,0,8,17,5,0,11,13,3,0,0,4,22,0,19,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,7,17,0,8,28,16,0,8,27,3,0,7,8,40,0,25,63
21005154519,0,0,30,30,0,0,27,26,12,4,25,37,21,0,3,32,31,5,3,38,27,3,3,32,8,0,3,11,6,0,0,6,0,0,0,0,104,6,85,196,0,0,34,34,3,0,19,18,23,5,8,30,30,4,14,48,28,0,13,40,21,0,9,30,0,0,7,16,0,0,6,6,0,0,0,0,103,8,111,220,0,0,59,59,4,0,44,43,33,8,36,74,55,4,21,73,57,3,13,80,44,0,10,57,9,0,6,19,6,0,6,11,0,0,0,0,207,13,199,420
21005154520,0,0,33,33,0,0,30,30,32,3,31,67,38,0,3,43,38,0,4,42,23,0,0,26,14,0,0,11,5,0,0,0,0,0,0,0,143,8,107,259,0,0,35,35,5,0,31,34,40,3,25,69,48,4,8,58,31,0,14,38,15,0,7,28,7,0,6,14,0,0,6,6,0,0,0,0,145,8,129,282,0,0,67,67,5,0,59,60,74,8,54,138,82,4,12,98,63,0,14,82,40,3,8,52,18,0,12,24,0,0,3,5,0,0,0,6,291,14,237,532
21005154521,0,0,21,21,0,0,16,16,9,0,12,27,31,0,4,38,21,0,4,25,14,0,4,17,11,0,0,11,3,0,0,3,0,0,0,0,91,6,53,148,0,0,17,17,3,0,13,19,15,0,12,30,40,0,4,45,13,0,0,20,16,0,9,19,5,0,0,6,0,0,0,0,0,0,0,0,94,0,67,162,0,0,40,40,3,0,23,28,29,3,29,59,74,0,11,88,34,0,7,39,28,0,12,36,16,0,0,21,3,0,0,3,0,0,0,0,181,6,123,312
21005154522,0,0,13,13,0,0,23,23,3,0,17,28,11,0,0,14,21,0,3,23,27,0,0,27,4,0,6,10,3,0,0,3,0,0,0,0,70,6,62,136,0,0,19,19,0,0,11,12,11,0,12,24,14,4,7,31,22,0,4,33,15,0,7,25,5,0,0,8,0,0,5,5,0,0,0,0,71,0,64,137,0,0,27,27,0,0,32,29,13,0,27,48,27,4,15,45,43,0,13,52,45,0,7,52,14,0,3,14,3,0,5,8,0,0,0,0,141,5,126,271
21005154523,0,0,16,16,0,0,10,10,11,0,14,27,32,0,7,36,22,0,6,24,27,0,4,30,12,0,0,12,5,0,0,4,0,0,0,0,102,4,58,159,0,0,21,21,0,0,13,19,15,0,17,28,35,0,4,44,20,0,8,29,17,0,5,21,3,0,4,9,8,0,4,8,0,0,0,0,103,0,79,185,0,0,43,43,0,0,28,26,27,0,31,62,69,0,13,79,44,3,13,55,46,0,3,47,13,0,5,23,7,0,0,13,0,0,0,4,208,5,136,346
21005154524,0,0,25,25,0,0,14,14,8,0,24,32,15,0,11,24,22,0,6,31,21,0,4,25,16,0,4,19,6,0,0,4,0,0,0,0,83,4,89,172,0,0,22,22,0,0,16,16,16,0,9,28,19,0,11,29,20,0,11,29,21,0,6,26,12,0,3,14,0,0,4,4,0,0,0,0,90,3,82,172,0,0,51,51,0,0,33,33,20,3,35,61,33,0,20,54,42,0,15,57,46,0,8,53,29,0,4,32,4,0,5,9,0,0,0,0,176,5,171,343
21005154525,0,0,15,15,0,0,18,18,8,0,11,19,11,0,3,22,20,3,0,21,11,0,0,15,4,0,3,10,0,0,0,0,0,0,0,0,58,4,50,117,0,0,5,5,0,0,15,15,3,0,6,12,20,0,7,31,15,0,7,27,4,0,0,9,0,0,0,4,0,0,0,0,0,0,0,0,57,0,39,98,0,0,18,18,0,0,29,29,17,0,16,26,36,0,9,49,35,4,10,50,16,0,5,24,7,0,5,11,0,0,0,0,0,0,0,0,117,11,94,215
21005154526,0,0,25,25,5,0,26,31,18,3,14,35,27,0,9,39,21,0,0,28,13,0,0,18,0,0,0,8,3,0,0,3,0,0,0,0,93,9,80,175,0,0,23,23,0,0,16,19,33,5,14,47,29,4,5,43,21,0,6,29,5,0,0,10,9,0,3,10,0,0,0,0,0,0,0,0,94,9,73,179,0,0,46,46,0,0,41,44,47,6,27,82,63,6,18,86,43,0,10,53,24,0,8,29,10,0,10,14,3,0,0,3,0,0,0,0,187,14,154,354
21005154527,0,0,14,14,0,0,8,8,23,0,20,46,35,0,3,34,35,0,4,44,16,0,0,13,8,0,0,7,0,0,0,0,0,0,0,0,114,0,63,180,0,0,26,26,0,0,23,28,29,0,17,52,47,0,10,62,22,0,9,27,12,0,4,17,4,0,3,6,0,0,4,4,0,0,4,4,113,8,91,212,0,0,40,40,0,0,35,37,54,5,39,97,81,5,16,96,59,0,14,72,22,0,3,28,8,0,5,12,0,0,4,4,0,0,4,4,224,6,153,392
21005154528,0,0,13,13,0,0,16,16,9,0,16,26,13,0,5,21,17,4,3,24,14,0,5,18,4,0,3,5,6,0,0,5,0,0,0,0,62,9,61,130,0,0,12,12,0,0,11,11,16,0,9,24,15,3,7,21,18,0,8,25,10,0,9,18,5,0,6,17,0,0,3,3,0,0,0,0,63,6,62,132,0,0,22,22,0,0,30,30,20,0,26,51,31,7,8,42,37,4,9,49,19,4,13,37,11,0,8,21,6,0,4,9,0,0,0,0,126,12,126,265
21005154529,0,0,23,23,0,0,13,13,0,0,21,22,10,0,3,13,20,0,0,17,28,0,3,28,7,0,0,9,3,0,0,3,0,0,0,0,67,0,65,131,0,0,18,18,0,0,16,16,5,0,17,24,19,0,3,19,26,3,3,32,8,0,5,15,6,0,0,11,0,0,3,3,0,0,0,0,61,3,64,131,0,0,35,35,0,0,31,31,12,0,36,48,25,0,11,35,45,4,3,54,33,0,7,43,9,0,6,16,0,0,0,3,0,0,0,0,129,4,132,262
21005154530,0,0,24,24,0,0,14,14,8,0,16,24,18,0,0,22,25,0,0,24,13,0,8,25,9,0,0,9,0,0,0,5,0,0,0,0,71,3,64,140,0,0,22,22,0,0,14,17,16,0,13,36,22,4,12,34,18,3,9,31,13,0,5,19,0,0,3,4,0,0,0,0,0,0,3,3,75,5,79,160,0,0,48,48,0,0,32,30,24,0,30,56,40,5,17,58,41,4,9,50,26,0,12,44,8,0,3,10,0,0,0,4,0,0,3,3,146,9,146,301
21005154531,0,0,4,4,0,0,8,10,7,0,18,24,11,0,3,20,17,0,0,22,10,0,0,12,4,0,0,4,0,0,0,3,0,0,0,0,56,0,40,105,0,0,18,18,0,0,9,10,17,0,10,19,17,4,0,17,22,0,8,22,7,0,0,11,4,0,0,3,0,0,7,7,0,0,0,0,61,4,47,111,0,0,19,19,0,0,21,21,17,0,26,47,29,3,6,33,42,0,8,44,24,0,3,25,6,0,0,6,0,0,7,8,0,0,0,0,117,9,94,214
21005154532,0,0,16,16,0,0,16,16,5,0,24,37,14,3,7,20,18,4,9,26,26,3,6,33,8,0,4,19,0,0,0,0,0,0,0,0,81,9,77,169,0,0,19,19,0,0,16,16,11,3,17,27,18,0,0,25,32,0,10,40,17,3,0,25,11,0,4,16,0,0,6,6,0,0,0,0,85,8,78,171,0,0,36,36,0,0,29,29,17,0,40,66,34,4,7,46,46,3,17,70,47,8,7,57,16,0,15,30,0,0,3,11,0,0,0,0,175,15,153,338
21101125101,0,0,0,0,0,0,4,4,9,3,7,17,13,0,5,16,5,5,0,14,8,0,10,19,7,0,3,11,4,0,0,4,0,0,5,4,46,8,32,84,0,0,4,4,0,0,0,3,12,3,0,16,11,0,4,12,5,4,0,11,8,3,6,15,7,0,5,8,4,0,4,3,0,0,0,0,43,9,20,72,0,0,6,6,0,0,6,6,19,7,10,34,21,0,3,30,9,3,3,23,16,3,7,27,11,0,3,17,0,0,4,8,3,0,5,7,87,19,51,156
21101125102,0,0,15,15,0,0,8,9,0,9,11,22,26,0,10,32,8,0,9,21,12,0,4,23,14,0,5,18,5,0,0,12,0,0,0,0,74,8,70,154,0,0,14,14,0,0,13,15,4,4,8,20,22,0,4,29,18,5,9,22,17,0,7,25,14,0,9,20,0,0,3,9,0,0,3,3,76,16,74,163,0,0,29,29,0,4,21,21,5,13,27,41,49,0,8,65,25,4,15,47,28,4,16,45,30,0,18,41,9,4,3,17,0,0,5,5,148,24,135,315
21101125103,0,0,3,3,0,0,10,13,3,7,10,19,7,4,12,29,17,0,11,28,13,4,10,26,10,0,4,17,10,0,3,11,0,0,0,4,57,19,65,136,0,0,4,4,0,0,12,15,5,6,17,24,12,4,6,22,12,3,7,25,10,0,8,21,14,3,3,20,5,0,6,15,0,0,6,6,54,16,68,146,0,0,5,5,0,3,21,23,9,10,27,44,17,8,18,42,28,3,17,51,22,6,17,43,18,4,11,34,14,3,13,28,0,0,3,11,109,42,135,278
21101125104,0,0,5,5,0,3,11,13,0,4,19,23,13,5,7,27,16,5,3,28,16,0,10,33,5,0,5,6,14,0,4,20,0,0,6,6,70,18,63,153,0,0,6,6,0,0,6,9,6,9,11,23,14,3,3,26,9,3,13,28,16,0,7,20,12,0,3,20,6,0,3,13,0,0,0,0,69,19,60,144,0,0,11,13,0,4,16,24,13,11,25,44,28,6,7,49,25,15,24,60,35,0,15,50,17,0,4,27,20,0,4,30,0,0,0,0,139,34,122,296
21101125105,0,0,11,11,0,0,15,15,11,10,17,40,16,3,21,40,18,11,12,41,19,0,7,29,19,0,9,26,5,0,9,19,0,0,0,6,100,24,97,218,0,0,16,16,0,3,8,12,16,8,17,40,22,9,15,41,10,4,16,31,22,4,12,44,16,0,19,40,9,0,0,8,0,0,0,0,97,26,102,224,0,0,22,22,0,3,23,27,30,17,33,78,38,10,32,85,29,12,26,67,42,6,21,70,34,0,29,62,15,0,7,24,0,0,0,8,193,49,201,441
21101125106,0,0,16,16,0,0,15,20,28,18,30,73,39,15,21,67,13,8,19,41,15,0,11,30,10,0,6,22,12,0,3,23,4,0,3,5,122,46,127,294,0,0,10,10,0,7,12,17,36,22,18,75,36,10,13,58,12,3,18,38,19,0,33,57,13,0,13,28,12,0,13,23,0,0,6,3,122,43,133,302,0,0,27,27,0,14,22,35,61,47,44,145,76,17,36,130,28,8,38,72,38,4,42,85,25,0,18,48,20,0,16,42,4,0,8,12,251,91,258,602
21101125107,0,0,16,16,0,5,6,15,11,24,16,53,37,5,17,54,16,4,26,47,21,5,19,40,12,0,11,21,12,0,5,19,8,0,0,11,107,43,116,267,0,0,9,9,0,3,10,15,14,27,23,64,34,3,10,46,20,7,23,43,12,4,11,32,12,0,10,23,11,0,13,28,3,0,11,12,102,37,125,273,0,0,21,21,0,4,16,27,24,46,43,113,69,7,31,109,33,9,43,84,32,8,31,71,24,0,25,51,26,0,20,43,9,0,8,23,216,77,244,540
21101125108,0,0,0,0,0,0,6,6,10,0,8,25,17,6,0,25,7,0,9,19,9,0,5,15,4,5,5,11,11,0,0,10,0,0,0,0,58,12,39,114,0,0,3,3,0,0,5,5,9,8,6,28,8,0,9,21,7,0,3,14,10,0,7,21,5,0,3,12,9,0,7,8,0,0,5,5,61,14,40,113,0,0,6,6,0,0,8,8,22,14,17,49,28,4,8,43,20,0,14,35,19,7,10,34,17,6,9,22,14,0,6,23,0,0,3,3,115,27,83,228
21101125109,0,0,13,13,0,7,20,26,14,13,20,43,42,13,5,58,19,4,15,38,17,4,9,30,11,0,6,11,6,0,5,16,3,0,0,3,109,32,101,248,0,0,16,16,0,7,16,18,15,16,25,56,42,10,11,65,19,3,17,41,7,0,5,20,15,0,13,24,13,0,4,10,0,0,6,4,111,33,114,257,0,0,31,31,0,9,38,45,28,27,44,98,84,24,20,124,33,5,31,75,33,4,13,47,18,0,19,39,16,0,13,29,5,0,6,5,222,66,214,502
21101125110,0,0,4,4,0,8,14,17,21,15,33,67,27,3,15,47,7,6,10,20,4,0,11,16,11,0,0,14,3,0,0,6,0,0,0,4,79,32,89,203,0,0,8,12,3,5,22,22,24,22,42,81,21,6,30,58,9,6,24,37,11,0,25,35,4,0,14,19,7,0,8,14,0,0,8,3,82,34,177,287,0,0,16,19,4,4,33,39,45,37,74,149,48,5,49,104,17,7,35,57,17,4,32,58,16,5,13,32,14,0,11,23,4,0,6,13,159,64,267,491
21101125111,0,0,5,5,0,0,6,8,7,11,16,34,16,4,8,29,12,3,4,20,14,0,16,27,3,0,3,12,9,0,9,12,0,0,6,6,63,17,77,154,0,0,4,4,4,0,6,12,9,14,18,34,16,6,11,33,13,0,11,24,11,0,7,22,8,0,3,14,6,0,9,12,0,0,9,9,66,21,84,162,0,0,10,10,5,0,15,24,19,25,35,71,38,9,22,60,24,6,12,42,15,0,24,45,13,0,11,21,15,0,18,28,0,0,9,9,123,34,160,315
21101125112,0,0,14,14,0,0,21,21,8,8,23,43,38,5,18,61,28,0,13,42,35,0,6,48,31,0,4,39,17,0,0,21,3,0,0,0,164,15,111,295,0,0,18,18,0,0,16,20,17,6,21,44,37,3,16,49,36,0,8,47,26,0,14,42,39,0,12,53,9,0,8,24,0,0,0,0,169,17,112,294,0,0,35,35,0,0,44,43,27,19,44,87,79,4,29,112,63,0,22,86,62,5,20,85,66,6,19,89,29,0,13,43,3,0,3,7,331,31,227,589
21101125113,0,0,13,13,0,0,21,21,9,0,18,27,18,0,10,25,27,0,3,25,22,6,5,30,17,0,6,22,3,0,0,8,0,0,0,3,96,5,66,171,0,0,17,17,0,0,14,14,14,3,3,18,24,0,4,26,29,0,7,38,16,0,9,27,15,3,4,18,7,0,7,11,0,0,3,3,105,5,71,177,0,0,31,31,0,0,30,30,24,3,20,49,38,0,14,51,53,0,3,60,44,0,18,64,28,4,13,38,11,0,4,20,0,0,0,5,203,10,131,344
21101125114,0,0,12,12,0,5,16,18,18,7,8,35,34,3,15,55,23,3,0,26,11,4,11,25,18,6,6,27,20,3,10,30,5,0,4,6,122,26,84,229,0,0,9,9,0,0,16,21,20,8,12,38,33,3,21,55,26,3,15,47,17,3,22,41,16,0,18,35,14,4,13,23,3,0,11,18,119,27,131,278,0,0,24,24,0,6,35,42,33,17,20,76,66,6,32,107,40,3,17,71,27,10,33,63,33,4,25,64,25,4,16,51,6,0,10,25,237,47,220,510
21101125115,0,0,12,12,0,0,10,10,10,11,12,29,21,9,10,36,24,0,0,30,14,0,5,18,16,0,8,26,7,0,0,10,0,0,6,6,86,25,67,175,0,0,7,7,0,0,11,10,7,11,9,25,32,3,10,43,12,5,10,19,15,0,10,22,11,0,4,14,4,0,10,16,0,0,0,0,81,20,64,169,0,0,19,19,0,0,24,21,18,14,21,54,46,14,14,79,38,4,12,51,28,0,13,40,24,4,19,43,15,0,11,31,0,0,0,0,165,39,138,347
21101125116,0,0,12,13,0,0,8,13,6,5,13,20,13,5,12,29,18,0,12,26,12,0,3,17,15,5,6,24,15,0,5,21,5,0,3,6,80,18,68,163,0,0,10,10,0,3,6,13,3,9,14,21,17,4,9,29,16,0,10,28,5,0,5,16,18,0,7,19,16,0,6,20,4,0,0,4,75,17,70,164,0,0,20,17,0,0,18,20,12,8,20,41,29,10,21,59,26,3,24,53,21,4,10,33,33,5,12,44,28,0,10,38,5,0,3,10,154,30,137,323
21101125117,0,0,7,7,0,0,6,9,5,3,10,20,15,5,11,27,15,0,3,16,10,0,7,10,15,0,0,15,11,0,0,17,0,0,3,3,64,13,48,119,0,0,12,12,0,4,4,8,3,3,11,15,13,4,5,14,16,0,5,23,4,0,7,10,17,0,12,23,4,0,0,12,0,0,0,0,59,14,53,124,0,0,20,20,0,3,10,18,8,11,24,42,26,8,13,38,28,0,8,43,17,0,11,30,33,0,12,38,14,0,5,20,0,0,3,3,118,21,98,241
21101125118,0,0,21,21,0,0,20,18,9,7,22,35,15,4,16,37,20,3,7,33,20,5,15,37,22,4,14,43,9,0,13,25,8,0,0,3,110,20,124,256,0,0,16,16,0,4,19,19,10,10,13,27,21,8,13,40,22,0,17,41,21,0,17,32,30,0,16,48,5,0,16,15,6,0,13,17,109,25,125,253,0,0,34,34,0,0,33,38,17,18,30,64,37,10,25,74,45,9,20,70,43,3,28,76,50,5,33,93,14,3,23,42,9,0,11,23,210,46,251,512
21101125119,0,0,6,6,0,4,8,8,3,6,5,14,12,5,4,25,16,0,0,20,11,0,5,21,17,0,4,21,6,0,0,6,0,0,0,0,64,12,41,122,0,0,12,12,0,5,12,14,0,6,11,18,22,0,5,27,17,0,4,21,8,4,10,25,15,0,3,23,6,0,8,10,0,0,0,0,71,16,56,141,0,0,22,22,0,6,17,21,8,11,13,31,34,3,10,55,30,0,6,35,22,6,12,43,32,0,10,42,13,0,8,17,0,0,0,0,140,31,97,264
21101125120,0,0,26,29,0,3,20,23,35,30,51,124,52,7,25,78,19,4,18,40,24,0,23,44,15,0,0,19,7,0,3,9,0,0,0,0,153,51,167,371,0,0,15,20,4,4,25,29,45,35,34,121,45,6,27,85,19,3,30,55,18,0,23,43,11,0,13,20,5,0,9,15,0,0,4,4,150,51,184,390,0,0,43,44,4,9,45,58,85,68,85,238,98,11,51,161,41,6,47,98,44,5,43,92,19,0,17,40,12,0,10,24,0,0,4,3,302,101,355,763
21101125121,0,0,4,4,0,3,0,11,11,13,16,41,18,3,16,35,12,0,20,30,12,3,12,26,3,0,4,7,4,0,3,3,0,0,0,0,54,20,79,152,0,0,5,5,0,5,6,13,12,8,23,43,20,0,13,27,11,3,6,26,5,0,8,19,7,0,9,16,0,0,4,4,0,0,3,3,57,21,78,148,0,0,16,16,0,6,12,19,18,21,40,86,33,3,22,64,24,0,25,57,18,6,23,40,12,0,14,20,4,0,5,11,0,0,5,5,104,40,158,308
21101125122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14
21101125123,0,0,15,15,0,0,8,10,12,4,6,21,15,0,0,20,12,0,5,16,11,0,9,19,4,0,6,14,8,0,0,9,4,0,0,4,64,9,54,125,0,0,9,9,0,3,9,10,15,4,10,27,11,0,4,13,15,3,3,23,11,0,3,15,4,0,7,10,8,0,4,7,0,0,0,0,61,9,43,121,0,0,19,19,0,4,22,21,29,11,13,51,25,0,4,28,22,10,6,36,21,0,15,35,15,0,10,26,14,0,4,18,4,0,3,4,127,24,98,247
21101125124,0,0,14,14,0,3,9,9,12,16,20,47,22,5,15,36,13,0,3,20,3,0,5,6,5,0,3,9,5,0,0,7,0,0,0,0,60,25,72,154,0,0,7,7,0,3,10,13,12,11,13,39,22,3,12,36,13,0,9,23,4,0,9,15,8,0,8,12,5,0,7,11,0,0,0,0,58,22,74,158,0,0,14,14,0,11,15,22,27,28,34,83,43,12,22,74,25,5,18,43,3,0,17,25,12,0,10,24,8,0,8,15,0,0,5,5,117,48,144,315
21101125125,0,0,5,5,0,0,6,8,3,0,3,11,9,5,0,13,6,8,0,13,4,0,10,13,3,0,0,6,12,0,4,14,0,0,9,12,42,12,50,99,0,0,4,4,0,0,4,4,3,3,4,12,12,4,0,14,4,6,5,10,3,0,6,11,9,0,5,11,5,0,14,18,0,0,13,17,39,13,45,97,0,0,12,12,0,4,13,13,3,3,15,17,24,7,0,35,11,4,6,24,9,0,13,23,12,0,9,16,15,0,13,31,4,0,18,23,81,22,98,195
