SAL_CODE_2021,M_0_149_CFNC,M_0_149_CF_C_und15,M_0_149_CFNC_und15,M_0_149_1PF_C_und15,M_0_149_1PFNC_und15,M_0_149_OthF,M_0_149_Tot,M_150_299_CFNC,M_150_299_CF_C_und15,M_150_299_CFNC_und15,M_150_299_1PF_C_und15,M_150_299_1PFNC_und15,M_150_299_OthF,M_150_299_Tot,M_300_449_CFNC,M_300_449_CF_C_und15,M_300_449_CFNC_und15,M_300_449_1PF_C_und15,M_300_449_1PFNC_und15,M_300_449_OthF,M_300_449_Tot,M_450_599_CFNC,M_450_599_CF_C_und15,M_450_599_CFNC_und15,M_450_599_1PF_C_und15,M_450_599_1PFNC_und15,M_450_599_OthF,M_450_599_Tot,M_600_799_CFNC,M_600_799_CF_C_und15,M_600_799_CFNC_und15,M_600_799_1PF_C_und15,M_600_799_1PFNC_und15,M_600_799_OthF,M_600_799_Tot,M_800_999_CFNC,M_800_999_CF_C_und15,M_800_999_CFNC_und15,M_800_999_1PF_C_und15,M_800_999_1PFNC_und15,M_800_999_OthF,M_800_999_Tot,M_1000_1199_CFNC,M_1000_1199_CF_C_und15,M_1000_1199_CFNC_und15,M_1000_1199_1PF_C_und15,M_1000_1199_1PFNC_und15,M_1000_1199_OthF,M_1000_1199_Tot,M_1200_1399_CFNC,M_1200_1399_CF_C_und15,M_1200_1399_CFNC_und15,M_1200_1399_1PF_C_und15,M_1200_1399_1PFNC_und15,M_1200_1399_OthF,M_1200_1399_Tot,M_1400_1599_CFNC,M_1400_1599_CF_C_und15,M_1400_1599_CFNC_und15,M_1400_1599_1PF_C_und15,M_1400_1599_1PFNC_und15,M_1400_1599_OthF,M_1400_1599_Tot,M_1600_1799_CFNC,M_1600_1799_CF_C_und15,M_1600_1799_CFNC_und15,M_1600_1799_1PF_C_und15,M_1600_1799_1PFNC_und15,M_1600_1799_OthF,M_1600_1799_Tot,M_1800_1999_CFNC,M_1800_1999_CF_C_und15,M_1800_1999_CFNC_und15,M_1800_1999_1PF_C_und15,M_1800_1999_1PFNC_und15,M_1800_1999_OthF,M_1800_1999_Tot,M_2000_2199_CFNC,M_2000_2199_CF_C_und15,M_2000_2199_CFNC_und15,M_2000_2199_1PF_C_und15,M_2000_2199_1PFNC_und15,M_2000_2199_OthF,M_2000_2199_Tot,M_2200_2399_CFNC,M_2200_2399_CF_C_und15,M_2200_2399_CFNC_und15,M_2200_2399_1PF_C_und15,M_2200_2399_1PFNC_und15,M_2200_2399_OthF,M_2200_2399_Tot,M_2400_2599_CFNC,M_2400_2599_CF_C_und15,M_2400_2599_CFNC_und15,M_2400_2599_1PF_C_und15,M_2400_2599_1PFNC_und15,M_2400_2599_OthF,M_2400_2599_Tot,M_2600_2999_CFNC,M_2600_2999_CF_C_und15,M_2600_2999_CFNC_und15,M_2600_2999_1PF_C_und15,M_2600_2999_1PFNC_und15,M_2600_2999_OthF,M_2600_2999_Tot,M_3000_3999_CFNC,M_3000_3999_CF_C_und15,M_3000_3999_CFNC_und15,M_3000_3999_1PF_C_und15,M_3000_3999_1PFNC_und15,M_3000_3999_OthF,M_3000_3999_Tot,M_4000_4999_CFNC,M_4000_4999_CF_C_und15,M_4000_4999_CFNC_und15,M_4000_4999_1PF_C_und15,M_4000_4999_1PFNC_und15,M_4000_4999_OthF,M_4000_4999_Tot,M_5000over_CFNC,M_5000over_CF_C_und15,M_5000over_CFNC_und15,M_5000over_1PF_C_und15,M_5000over_1PFNC_und15,M_5000over_OthF,M_5000over_Tot,M_NS_CFNC,M_NS_CF_C_und15,M_NS_CFNC_und15,M_NS_1PF_C_und15,M_NS_1PFNC_und15,M_NS_OthF,M_NS_Tot,Tot_CFNC,Tot_CF_C_und15,Tot_CFNC_und15,Tot_1PF_C_und15,Tot_1PFNC_und15,Tot_OthF,Tot_Tot
SAL22723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,3,9,0,0,0,0,11
SAL22724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,5,0,0,0,0,5,0,4,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,16,8,4,0,0,36
SAL22725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,3,7,6,3,0,0,0,20
SAL22727,4,3,0,0,0,0,9,0,0,0,0,0,0,0,3,0,5,0,0,0,5,0,4,0,0,0,0,4,0,0,0,0,4,0,4,5,0,5,0,3,0,11,0,5,0,0,0,0,13,0,4,9,0,3,0,15,0,4,5,0,3,0,11,3,6,7,0,0,0,14,0,11,0,0,0,0,14,8,17,6,0,0,0,34,0,9,3,0,0,0,12,5,3,6,0,0,0,9,15,16,9,6,0,0,45,14,18,8,3,0,0,48,7,8,0,0,0,0,16,0,3,6,0,0,0,12,9,10,4,0,0,0,21,69,126,70,8,26,0,294
SAL22728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22729,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,3,0,0,0,0,0,5,4,5,0,0,0,0,10,3,0,0,0,0,0,3,0,4,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,19,10,8,3,4,0,47
SAL22730,3,7,4,0,3,0,21,3,0,0,0,0,0,7,0,5,0,0,0,0,5,0,0,3,0,0,0,13,0,10,4,3,6,0,19,0,5,4,0,0,0,15,9,19,15,5,0,0,41,9,21,12,4,5,0,47,9,21,6,0,0,0,35,5,18,10,3,0,0,38,6,25,5,0,0,0,38,10,37,15,0,3,0,63,4,17,10,0,0,0,27,5,10,4,0,0,0,19,3,17,6,0,0,0,25,8,20,7,4,4,0,42,4,9,5,0,0,0,21,0,4,0,0,0,0,3,0,14,3,0,0,0,25,86,258,115,22,20,0,510
SAL22731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SAL22732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL22733,3,0,0,0,0,0,3,0,0,0,0,3,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,6,0,0,0,9,3,7,3,4,0,0,17,7,0,0,0,0,0,7,0,6,0,0,0,0,9,0,0,0,0,0,0,5,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,26,18,15,6,4,0,71
SAL22734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
SAL22738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,12
SAL22739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3
SAL22740,8,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,7,0,0,0,3,0,0,5,4,6,0,0,0,0,12,6,18,3,4,3,0,36,15,45,0,8,3,0,70,25,68,7,5,0,3,111,29,78,3,4,3,0,124,14,55,3,5,0,0,75,10,22,0,0,0,0,38,4,7,0,0,0,0,19,0,10,0,0,0,0,19,8,7,0,0,0,0,20,0,7,0,0,0,0,7,0,3,0,0,0,0,3,14,18,0,5,0,3,44,143,358,36,44,19,6,592
SAL22741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,7,0,0,0,19
SAL22742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,4,3,3,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,11,3,4,0,0,27
SAL22743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,5,0,0,0,0,0,6,0,0,0,0,0,0,3,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,11,17,3,6,0,0,33
SAL22744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3
SAL22745,5,4,4,4,0,0,21,6,3,4,0,0,0,7,0,0,0,0,4,0,17,5,4,4,0,3,0,21,8,11,13,8,11,4,48,22,27,11,9,6,4,83,34,27,14,4,6,0,95,43,44,22,12,10,3,133,27,27,5,11,0,0,67,24,22,13,6,0,4,63,6,5,0,0,0,0,15,10,6,6,4,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,4,4,0,0,0,18,3,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,4,5,6,8,0,32,218,202,91,62,61,8,642
SAL22746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,3,6,5,3,0,0,0,18
SAL22747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6
SAL22750,55,53,36,0,16,10,167,12,8,12,0,0,0,35,31,14,26,0,14,0,97,33,18,19,4,5,0,84,51,34,36,10,29,7,167,70,74,50,26,32,0,253,78,99,62,21,39,4,306,134,181,75,40,46,8,487,135,264,90,45,42,8,585,154,307,93,35,31,7,642,162,291,52,26,14,9,547,186,396,85,33,18,5,729,96,184,45,9,14,0,360,53,143,20,5,0,0,232,86,190,54,14,5,0,347,66,167,46,13,13,4,312,26,48,12,0,7,0,100,16,29,10,4,3,0,62,73,152,69,17,29,6,346,1542,2668,908,310,370,69,5859
SAL22751,8,3,0,0,0,0,6,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,3,6,0,0,0,0,0,10,9,3,0,0,0,0,6,4,4,0,0,0,0,5,0,3,0,0,4,0,15,4,0,0,0,0,0,10,11,11,4,0,4,0,35,4,5,0,0,0,0,8,7,0,3,0,0,0,8,4,10,5,0,0,0,19,12,10,10,0,0,0,30,5,4,0,0,0,0,9,0,9,4,0,0,0,12,4,12,3,0,0,0,20,75,85,32,8,7,0,208
SAL22752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,5
SAL22753,5,0,0,0,0,0,4,3,0,0,0,0,0,3,0,0,0,0,0,0,6,3,0,0,0,0,0,5,4,4,0,0,0,0,4,5,0,5,0,0,0,7,4,6,0,0,0,0,11,0,0,0,0,0,0,0,8,6,0,0,6,0,20,0,10,0,0,0,0,9,4,3,0,0,3,0,17,4,9,5,4,6,0,25,0,4,0,0,0,0,11,0,4,0,0,0,0,5,3,0,3,0,0,0,6,3,3,4,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,3,0,0,0,15,45,56,29,15,17,0,167
SAL22754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,0,0,0,0,11,4,0,0,0,0,0,3,3,4,0,0,0,0,9,7,0,0,0,0,0,4,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,16,8,3,0,0,44
SAL22755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,4,0,15
SAL22756,7,18,4,0,5,0,41,0,3,0,0,0,0,9,4,7,0,0,0,0,14,5,0,0,0,3,0,13,5,10,4,0,3,3,27,12,12,4,3,7,0,34,14,16,9,4,4,3,51,16,29,12,0,0,0,60,16,28,8,3,3,0,54,29,23,8,16,8,0,76,20,32,4,0,3,4,65,40,81,14,12,9,0,143,32,38,0,5,0,0,83,17,48,8,0,0,0,72,54,76,10,5,5,0,143,71,129,9,9,4,0,217,20,52,4,9,0,0,83,17,23,0,0,0,0,40,14,32,9,4,3,0,55,389,650,112,69,63,13,1285
SAL22757,11,3,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,3,0,4,0,0,0,0,7,4,0,0,0,0,0,8,12,0,0,0,0,0,11,12,4,3,0,0,0,19,18,4,0,0,6,0,33,21,0,4,0,5,0,28,16,11,0,0,0,0,28,19,8,0,3,9,0,39,12,4,3,0,0,0,23,14,16,0,3,0,0,30,19,12,6,0,0,0,42,48,35,7,3,3,0,95,13,21,4,3,3,0,41,11,25,5,0,0,0,43,9,12,3,0,5,0,24,244,164,32,15,35,7,499
SAL22758,24,13,10,0,0,0,44,6,0,4,0,0,0,11,18,10,4,4,0,0,38,13,3,3,5,4,0,28,24,20,11,3,5,0,62,30,46,16,13,16,0,117,52,62,22,16,15,0,162,65,100,38,23,23,0,248,60,85,34,11,8,5,204,50,70,25,18,17,0,174,25,41,20,8,9,0,96,45,63,21,6,3,0,133,11,13,5,0,0,0,29,6,10,0,0,0,0,23,9,26,9,0,0,0,47,14,31,16,4,3,0,61,3,9,5,0,0,0,22,3,8,3,0,0,0,13,19,26,18,6,3,0,76,473,629,252,110,119,13,1584
SAL22759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,0,0,0,0,11
SAL22760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
SAL22761,4,10,15,0,4,0,26,0,0,0,0,0,0,4,0,0,3,0,3,0,9,0,0,0,0,3,0,3,7,5,5,6,5,0,19,4,6,3,0,3,0,23,4,13,0,6,7,0,27,19,16,13,9,5,0,63,15,28,9,8,6,0,58,18,33,4,5,0,0,74,21,28,4,6,9,5,66,36,43,8,0,8,0,95,18,16,0,0,0,0,31,7,23,0,0,0,0,30,13,21,3,3,3,0,56,20,26,9,4,3,5,62,5,5,3,0,0,0,7,3,6,0,0,0,0,9,19,18,6,0,0,0,49,224,286,92,40,77,11,731
SAL22762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3
SAL22763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,8
SAL22764,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,6,3,5,0,0,0,0,12,0,4,0,0,0,0,10,4,3,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,9,0,6,0,0,0,0,6,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,6,25,28,13,0,0,0,73
