SAL_CODE_2021,M_0_299_DS_DS_Sept_house,M_0_299_DS_DS_sd_row_tce_hs_t,M_0_299_DS_DS_Flat_apart,M_0_299_DS_DS_Other_dwg,M_0_299_DS_ns,M_0_299_Tot,M_300_449_DS_Separate_hse,M_300_449_DS_sd_row_tc_hse_th,M_300_449_DS_Flat_apart,M_300_449_DS_Other_dwg,M_300_449_DS_ns,M_300_449_Tot,M_450_599_DS_Separate_hse,M_450_599_DS_sd_row_tce_hs_th,M_450_599_DS_Flat_apart,M_450_599_DS_Other_dwg,M_450_599_DS_ns,M_450_599_Tot,M_600_799_DS_Separate_hse,M_600_799_DS_sd_row_tc_hs_th,M_600_799_DS_Flat_apart,M_600_799_DS_Other_dwg,M_600_799_DS_ns,M_600_799_Tot,M_800_999_DS_Separate_hse,M_800_999_DS_sd_row_tc_hs_th,M_800_999_DS_Flat_apart,M_800_999_DS_Other_dwg,M_800_999_DS_ns,M_800_999_Tot,M_1000_1399_DS_Separate_hse,M_1000_1399_DS_sd_rw_tc_h_th,M_1000_1399_DS_Flat_apart,M_1000_1399_DS_Other_dwg,M_1000_1399_DS_ns,M_1000_1399_Tot,M_1400_1799_DS_Separate_hse,M_1400_1799_DS_sd_rw_tc_h_th,M_1400_1799_DS_Flat_apart,M_1400_1799_DS_Other_dwg,M_1400_1799_DS_ns,M_1400_1799_Tot,M_1800_2399_DS_Separate_hse,M_1800_2399_DS_sd_rw_tc_h_th,M_1800_2399_DS_Flat_apart,M_1800_2399_DS_Other_dwg,M_1800_2399_DS_ns,M_1800_2399_Tot,M_2400_2999_DS_Separate_hse,M_2400_2999_DS_sd_rw_tc_h_th,M_2400_2999_DS_Flat_apart,M_2400_2999_DS_Other_dwg,M_2400_2999_DS_ns,M_2400_2999_Tot,M_3000_3999_DS_Separate_hse,M_3000_3999_DS_sd_rw_tc_h_th,M_3000_3999_DS_Flt_apart,M_3000_3999_DS_Other_dwg,M_3000_3999_DS_ns,M_3000_3999_Tot,M_4000_over_DS_Separate_hse,M_4000_ov_DS_sd_rw_tce_hs_th,M_4000_over_DS_Flat_apart,M_4000_over_DS_Other_dwg,M_4000_DS_over_ns,M_4000_over_Tot,Mort_Rpmnt_ns_DS_Separat_hs,Mrt_Rpmt_ns_DS_sd_rw_tc_hs_th,Mrt_Rpmt_ns_DS_Flat_apart,Mort_Rpmnt_ns_DS_Other_dwg,Mort_Rpmnt_ns_DS_ns,Mort_Rpmnt_ns_Total,Tot_DS_Separate_hse,Tot_DS_sd_row_tce_hse_thse,Tot_DS_Flat_apartment,Tot_DS_Other_dwg,Tot_DS_ns,Tot_Tot
SAL22161,200,58,4,0,0,273,73,20,5,0,0,100,54,23,8,0,0,80,101,49,0,0,0,152,141,60,14,7,0,225,391,242,33,3,0,671,463,385,29,0,0,878,783,536,29,3,0,1348,562,224,14,0,0,804,532,104,5,5,0,638,273,48,8,0,0,325,290,105,6,0,0,400,3860,1856,162,13,0,5885
SAL22162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22163,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8
SAL22164,7,0,0,0,0,7,3,0,0,0,0,3,3,0,0,0,0,3,6,0,0,0,0,6,0,0,0,0,0,4,15,0,0,0,0,15,9,0,0,0,0,9,15,0,0,0,0,15,14,0,0,0,0,14,4,0,0,0,0,7,0,0,0,0,0,3,4,0,0,0,0,4,83,5,0,0,0,85
SAL22165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9
SAL22166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22170,40,51,41,0,0,132,9,14,20,0,0,36,8,9,22,0,0,35,4,14,27,0,0,48,7,32,42,0,0,81,37,68,198,0,0,301,42,67,286,0,0,400,65,133,375,3,0,579,62,106,180,0,0,351,113,228,152,0,0,487,229,304,86,0,0,620,28,62,67,0,0,159,647,1088,1481,9,0,3224
SAL22171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22172,38,0,0,0,0,38,12,0,0,0,0,12,6,6,0,0,0,11,20,0,0,0,0,20,27,0,0,0,0,29,78,4,0,0,0,78,93,8,0,0,0,95,171,6,0,0,0,181,82,0,0,0,0,82,94,0,0,0,0,95,54,0,0,0,0,54,41,0,0,0,0,41,716,21,0,0,0,733
SAL22173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6
SAL22174,111,3,10,0,0,124,34,0,3,0,0,43,29,0,4,0,0,35,51,3,7,0,0,66,59,9,14,0,0,82,187,17,54,0,0,267,241,30,75,0,0,351,426,41,72,0,0,542,301,22,14,0,0,330,245,23,15,0,0,286,129,0,9,0,0,144,127,7,14,0,0,144,1942,167,288,0,10,2405
SAL22175,57,6,0,0,0,58,32,0,0,0,0,32,17,0,0,0,0,17,38,3,0,0,0,39,48,0,0,0,0,46,115,13,0,0,0,130,192,26,0,0,0,222,358,23,4,0,0,380,209,10,0,0,0,221,186,7,0,0,0,193,107,3,0,0,0,104,82,11,0,0,0,87,1435,88,8,0,0,1532
SAL22176,78,0,0,0,0,75,33,0,0,0,0,33,29,0,0,0,0,29,30,0,0,0,0,32,33,0,0,0,0,36,129,0,0,0,0,129,138,0,0,0,0,141,295,0,0,0,0,291,228,0,0,0,0,228,264,0,4,0,0,267,148,0,0,0,0,148,90,0,0,0,0,94,1478,6,8,0,0,1493
SAL22177,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,12,0,0,0,0,12,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,5,33,0,0,0,0,33
SAL22178,9,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,3,0,0,0,0,6,11,3,0,0,0,18,11,4,0,0,0,9,23,4,0,0,0,28,7,3,0,0,0,10,9,0,0,0,0,10,10,4,0,0,0,9,3,4,0,0,0,7,86,26,8,0,0,114
SAL22179,0,3,6,0,0,7,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,7,0,0,5,0,0,18,0,0,22,0,5,24,0,0,26,6,3,32,0,0,38,0,12,9,0,0,20,8,3,9,0,0,22,21,13,0,0,0,32,7,0,3,0,0,7,51,34,118,0,0,199
SAL22180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,4,0,0,0,0,4,13,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,39
SAL22181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,23,0,0,0,0,23
SAL22182,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
SAL22183,20,0,0,0,0,20,8,0,0,0,0,8,12,0,0,0,0,12,23,0,0,0,0,23,30,0,0,0,0,29,51,0,0,0,0,48,22,0,0,0,0,22,14,0,0,0,0,14,5,0,0,0,0,5,14,0,0,0,0,15,4,0,0,0,0,4,17,0,0,0,0,14,207,6,0,0,0,206
SAL22184,29,0,0,0,0,29,17,0,0,0,0,18,9,0,0,0,0,9,33,0,0,0,0,33,50,0,0,0,0,51,96,0,0,0,0,96,48,0,0,0,0,47,30,0,0,0,0,30,8,0,0,0,0,8,8,0,0,0,0,8,4,0,0,0,0,4,22,0,0,0,0,22,351,3,0,0,0,353
SAL22185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10
SAL22186,14,0,0,0,0,16,6,0,0,0,0,7,6,0,0,0,0,6,7,0,0,0,0,7,12,0,0,0,0,12,51,0,0,0,0,55,103,0,0,0,0,107,160,0,0,0,0,164,29,0,0,0,0,29,16,0,0,0,0,18,9,0,0,0,0,9,29,0,0,0,0,29,451,4,0,0,4,460
SAL22187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7
SAL22189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22190,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,4,0,0,0,0,4,5,0,0,0,0,5,3,0,0,0,0,3,5,0,0,0,0,5,7,0,0,0,0,7,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,38
SAL22191,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,5,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,26
SAL22192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22193,32,0,0,0,0,34,13,0,0,0,0,13,15,0,0,0,0,15,21,0,0,0,0,21,34,0,0,0,0,37,138,0,0,0,0,140,203,0,0,0,0,205,318,0,0,0,0,321,122,0,0,0,0,122,88,0,0,0,0,87,55,0,0,0,0,55,48,3,0,0,0,51,1089,8,4,0,0,1099
SAL22194,57,8,0,0,0,61,24,0,0,0,0,23,11,0,0,0,0,7,18,3,0,0,0,26,30,4,0,0,0,33,62,8,4,0,0,76,66,17,7,0,0,88,128,47,4,0,0,177,144,22,0,0,0,168,190,18,0,0,0,211,147,6,0,0,0,153,56,11,0,0,0,58,937,139,13,0,0,1097
SAL22195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,3,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,14
SAL22198,79,11,0,0,0,94,32,0,0,0,0,37,35,3,0,0,0,39,48,5,0,0,0,55,86,4,0,0,0,93,219,15,0,0,0,238,251,11,0,0,0,264,433,16,3,0,0,448,159,8,0,0,0,169,110,0,0,0,0,107,58,0,0,0,0,58,107,3,0,0,0,111,1622,76,15,0,0,1711
SAL22199,13,0,0,0,0,13,5,0,0,0,0,5,10,0,0,0,0,10,27,0,0,0,0,27,29,0,0,0,0,29,67,0,0,0,0,66,58,0,0,0,0,58,19,0,0,0,0,19,8,0,0,0,0,8,8,0,0,0,0,8,0,0,0,0,0,0,24,0,0,0,0,24,260,4,0,0,0,262
SAL22200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22201,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,18
SAL22202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13
SAL22203,10,0,0,0,0,10,10,0,0,0,0,10,3,0,0,0,0,3,6,0,0,0,0,6,11,0,0,0,0,11,40,0,0,0,0,41,44,0,0,0,0,44,45,0,0,0,0,45,17,0,0,0,0,17,20,0,0,0,0,20,3,0,0,0,0,3,16,0,0,0,0,16,220,0,0,0,0,224
SAL22204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,5,0,0,0,0,5,20,0,0,0,0,27
SAL22207,274,4,0,0,0,279,88,4,0,0,0,93,75,4,0,0,0,79,148,3,3,0,0,148,167,9,5,0,0,176,491,15,8,0,0,519,574,35,14,0,0,624,1012,33,3,0,0,1055,744,17,0,0,0,772,714,15,0,0,0,730,302,5,0,0,0,307,348,10,0,0,0,356,4941,154,37,0,0,5133
SAL22208,112,3,0,0,0,114,50,4,0,0,0,49,46,4,0,0,0,52,79,7,0,0,0,94,110,7,0,0,0,114,459,44,3,0,0,511,672,77,9,0,0,756,850,61,0,0,0,912,227,13,0,0,0,242,148,7,0,0,0,157,106,6,0,0,0,119,241,21,0,0,0,264,3104,261,14,0,3,3380
SAL22209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
SAL22210,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,4,0,0,0,0,4,0,0,0,0,0,0,20,0,0,0,0,20
SAL22211,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,14
SAL22212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7
SAL22213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
SAL22214,7,0,0,0,0,7,0,0,0,0,0,0,6,0,0,0,0,6,9,0,0,0,0,9,4,0,0,0,0,4,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,42,0,0,0,0,42
SAL22215,7,0,0,0,0,7,10,0,0,0,0,10,12,0,0,0,0,15,30,0,0,0,0,30,26,0,0,0,0,26,38,0,0,0,0,38,20,0,0,0,0,21,11,0,0,0,0,14,8,0,0,0,0,8,3,0,0,0,0,3,0,0,0,0,0,0,15,0,0,0,0,15,170,0,0,0,0,174
SAL22216,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,17
SAL22217,18,0,0,0,0,19,11,0,0,0,0,11,10,0,0,0,0,8,18,0,0,0,0,21,32,0,0,0,0,34,99,5,0,0,0,103,67,0,0,0,0,68,40,0,0,0,0,43,8,0,0,0,0,7,18,0,0,0,0,18,9,0,0,0,0,9,18,0,0,0,0,17,350,8,0,3,0,359
SAL22218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,4,0,0,0,0,4,5,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,3,6,0,0,0,0,6,40,0,0,0,0,40
SAL22220,63,4,0,0,0,64,29,0,0,0,0,24,24,0,0,0,0,28,38,0,0,0,0,38,49,0,0,0,0,54,134,0,0,0,0,136,161,0,0,0,0,161,246,0,0,0,0,246,132,0,0,0,0,130,89,0,0,0,0,92,63,0,0,0,0,63,64,0,0,0,0,65,1092,14,0,0,0,1110
SAL22221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
SAL22222,38,12,0,0,0,49,15,0,0,0,0,16,9,7,0,0,0,17,20,0,0,0,0,19,20,5,0,0,0,30,54,15,0,0,0,74,74,26,0,0,0,96,124,26,0,0,0,155,84,8,3,0,0,98,80,20,0,0,0,95,49,7,3,0,0,65,35,7,0,0,0,46,610,134,12,0,0,753
SAL22223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7
SAL22224,5,0,0,0,0,5,9,0,0,0,0,9,0,0,0,0,0,0,12,0,0,0,0,12,19,0,0,0,0,19,45,0,0,0,0,45,20,0,0,0,0,20,21,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,136,0,0,0,0,136
SAL22225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8
SAL22226,74,4,0,0,0,78,42,0,0,0,0,45,62,0,0,0,0,60,113,6,4,0,0,121,171,7,3,0,0,182,409,13,6,0,0,433,321,3,0,0,0,326,219,5,0,0,0,228,55,0,0,0,0,57,36,0,0,0,0,34,28,0,0,0,0,28,84,9,3,0,0,92,1607,49,21,0,3,1685
SAL22227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7
SAL22228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
SAL22229,6,0,0,0,0,6,3,0,0,0,0,3,7,0,0,0,0,7,10,4,0,0,0,16,7,0,0,0,0,7,32,0,0,0,0,29,15,0,0,0,0,17,43,4,0,0,0,49,18,0,0,0,0,18,18,0,0,0,0,18,4,0,0,0,0,4,12,0,0,0,0,13,171,8,4,0,0,182
SAL22230,0,0,0,0,0,0,3,0,0,0,0,3,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,11,0,0,0,0,11
SAL22231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
SAL22232,42,0,0,0,0,42,8,0,0,0,0,8,3,0,0,0,0,6,7,5,0,0,0,14,9,6,0,0,0,16,74,6,0,0,0,79,67,12,0,0,0,81,201,15,0,0,0,219,188,9,0,0,0,200,152,12,0,0,0,159,80,9,0,0,0,93,54,0,0,0,0,54,905,77,0,0,0,983
SAL22233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,9
SAL22234,45,13,13,0,0,69,11,5,4,0,0,18,3,3,4,0,0,8,15,9,10,0,0,31,16,4,13,0,0,28,36,18,34,0,0,93,33,26,54,0,0,114,86,44,93,0,0,221,44,29,27,0,0,96,145,48,19,0,0,213,311,66,8,0,0,388,69,11,19,0,0,94,806,280,284,0,0,1379
SAL22235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,7,0,0,0,0,7,9,0,0,0,0,9,3,0,0,0,0,3,6,0,0,0,0,6,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,30,0,0,0,0,30
SAL22236,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,3,0,0,0,0,3,5,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,5,38,0,0,0,0,36
SAL22237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22238,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,9,0,0,0,0,9,16,0,0,0,0,16,17,0,0,0,0,17,12,0,0,0,0,12,6,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,3,7,0,0,0,0,7,71,0,0,0,0,71
