SAL_CODE_2021,M_NatPhySci_Occ_Mng,M_NatPhySci_Occ_Pro,M_NatPhySci_Occ_TTW,M_NatPhySci_Occ_CPS,M_NatPhySci_Occ_CA,M_NatPhySci_Occ_Sal,M_NatPhySci_Occ_MOD,M_NatPhySci_Occ_Lab,M_NatPhySci_Occ_IDNS,M_NatPhySci_Total,M_InfoTechn_Occ_Mng,M_InfoTechn_Occ_Pro,M_InfoTechn_Occ_TTW,M_InfoTechn_Occ_CPS,M_InfoTechn_Occ_CA,M_InfoTechn_Occ_Sal,M_InfoTechn_Occ_MOD,M_InfoTechn_Occ_Lab,M_InfoTechn_Occ_IDNS,M_InfoTechn_Total,M_EngRelTech_Occ_Mng,M_EngRelTech_Occ_Pro,M_EngRelTech_Occ_TTW,M_EngRelTech_Occ_CPS,M_EngRelTech_Occ_CA,M_EngRelTech_Occ_Sal,M_EngRelTech_Occ_MOD,M_EngRelTech_Occ_Lab,M_EngRelTech_Occ_IDNS,M_EngRelTech_Total,M_ArchitBuild_Occ_Mng,M_ArchitBuild_Occ_Pro,M_ArchitBuild_Occ_TTW,M_ArchitBuild_Occ_CPS,M_ArchitBuild_Occ_CA,M_ArchitBuild_Occ_Sal,M_ArchitBuild_Occ_MOD,M_ArchitBuild_Occ_Lab,M_ArchitBuild_Occ_IDNS,M_ArchitBuild_Total,M_AgriEnviRelStu_Occ_Mng,M_AgriEnviRelStu_Occ_Pro,M_AgriEnviRelStu_Occ_TTW,M_AgriEnviRelStu_Occ_CPS,M_AgriEnviRelStu_Occ_CA,M_AgriEnviRelStu_Occ_Sal,M_AgriEnviRelStu_Occ_MOD,M_AgriEnviRelStu_Occ_Lab,M_AgriEnviRelStu_Occ_IDNS,M_AgriEnviRelStu_Total,M_Health_Occ_Mng,M_Health_Occ_Pro,M_Health_Occ_TTW,M_Health_Occ_CPS,M_Health_Occ_CA,M_Health_Occ_Sal,M_Health_Occ_MOD,M_Health_Occ_Lab,M_Health_Occ_IDNS,M_Health_Total,M_Educat_Occ_Mng,M_Educat_Occ_Pro,M_Educat_Occ_TTW,M_Educat_Occ_CPS,M_Educat_Occ_CA,M_Educat_Occ_Sal,M_Educat_Occ_MOD,M_Educat_Occ_Lab,M_Educat_Occ_IDNS,M_Educat_Total,M_ManagCom_Occ_Mng,M_ManagCom_Occ_Pro,M_ManagCom_Occ_TTW,M_ManagCom_Occ_CPS,M_ManagCom_Occ_CA,M_ManagCom_Occ_Sal,M_ManagCom_Occ_MOD,M_ManagCom_Occ_Lab,M_ManagCom_Occ_IDNS,M_ManagCom_Total,M_SocietCultu_Occ_Mng,M_SocietCultu_Occ_Pro,M_SocietCultu_Occ_TTW,M_SocietCultu_Occ_CPS,M_SocietCultu_Occ_CA,M_SocietCultu_Occ_Sal,M_SocietCultu_Occ_MOD,M_SocietCultu_Occ_Lab,M_SocietCultu_Occ_IDNS,M_SocietCultu_Total,M_CreatArt_Occ_Mng,M_CreatArt_Occ_Pro,M_CreatArt_Occ_TTW,M_CreatArt_Occ_CPS,M_CreatArt_Occ_CA,M_CreatArt_Occ_Sal,M_CreatArt_Occ_MOD,M_CreatArt_Occ_Lab,M_CreatArt_Occ_IDNS,M_CreatArt_Total,M_FoodHospPersServ_Occ_Mng,M_FoodHospPersServ_Occ_Pro,M_FoodHospPersServ_Occ_TTW,M_FoodHospPersServ_Occ_CPS,M_FoodHospPersServ_Occ_CA,M_FoodHospPersServ_Occ_Sal,M_FoodHospPersServ_Occ_MOD,M_FoodHospPersServ_Occ_Lab,M_FoodHospPersServ_Occ_IDNS,M_FoodHospPersServ_Total,M_MixFieldProg_Occ_Mng,M_MixFieldProg_Occ_Pro,M_MixFieldProg_Occ_TTW,M_MixFieldProg_Occ_CPS,M_MixFieldProg_Occ_CA,M_MixFieldProg_Occ_Sal,M_MixFieldProg_Occ_MOD,M_MixFieldProg_Occ_Lab,M_MixFieldProg_Occ_IDNS,M_MixFieldProg_Total,M_FS_ID_Occ_Mng,M_FS_ID_Occ_Pro,M_FS_ID_Occ_TTW,M_FS_ID_Occ_CPS,M_FS_ID_Occ_CA,M_FS_ID_Occ_Sal,M_FS_ID_Occ_MOD,M_FS_ID_Occ_Lab,M_FS_ID_Occ_IDNS,M_FS_ID_Total,M_FS_NS_Occ_Mng,M_FS_NS_Occ_Pro,M_FS_NS_Occ_TTW,M_FS_NS_Occ_CPS,M_FS_NS_Occ_CA,M_FS_NS_Occ_Sal,M_FS_NS_Occ_MOD,M_FS_NS_Occ_Lab,M_FS_NS_Occ_IDNS,M_FS_NS_Total,M_Tot_Occ_Mng,M_Tot_Occ_Pro,M_Tot_Occ_TTW,M_Tot_Occ_CPS,M_Tot_Occ_CA,M_Tot_Occ_Sal,M_Tot_Occ_MOD,M_Tot_Occ_Lab,M_Tot_Occ_IDNS,M_Total_Total,F_NatPhySci_Occ_Mng,F_NatPhySci_Occ_Pro,F_NatPhySci_Occ_TTW,F_NatPhySci_Occ_CPS,F_NatPhySci_Occ_CA,F_NatPhySci_Occ_Sal,F_NatPhySci_Occ_MOD,F_NatPhySci_Occ_Lab,F_NatPhySci_Occ_IDNS,F_NatPhySci_Total,F_InfoTechn_Occ_Mng,F_InfoTechn_Occ_Pro,F_InfoTechn_Occ_TTW,F_InfoTechn_Occ_CPS,F_InfoTechn_Occ_CA,F_InfoTechn_Occ_Sal,F_InfoTechn_Occ_MOD,F_InfoTechn_Occ_Lab,F_InfoTechn_Occ_IDNS,F_InfoTechn_Total,F_EngRelTech_Occ_Mng,F_EngRelTech_Occ_Pro,F_EngRelTech_Occ_TTW,F_EngRelTech_Occ_CPS,F_EngRelTech_Occ_CA,F_EngRelTech_Occ_Sal,F_EngRelTech_Occ_MOD,F_EngRelTech_Occ_Lab,F_EngRelTech_Occ_IDNS,F_EngRelTech_Total,F_ArchitBuild_Occ_Mng,F_ArchitBuild_Occ_Pro,F_ArchitBuild_Occ_TTW,F_ArchitBuild_Occ_CPS,F_ArchitBuild_Occ_CA,F_ArchitBuild_Occ_Sal,F_ArchitBuild_Occ_MOD,F_ArchitBuild_Occ_Lab,F_ArchitBuild_Occ_IDNS,F_ArchitBuild_Total,F_AgriEnviRelStu_Occ_Mng,F_AgriEnviRelStu_Occ_Pro,F_AgriEnviRelStu_Occ_TTW,F_AgriEnviRelStu_Occ_CPS,F_AgriEnviRelStu_Occ_CA,F_AgriEnviRelStu_Occ_Sal,F_AgriEnviRelStu_Occ_MOD,F_AgriEnviRelStu_Occ_Lab,F_AgriEnviRelStu_Occ_IDNS,F_AgriEnviRelStu_Total
SAL20011,8,8,9,3,4,5,6,0,0,36,36,122,30,9,14,6,30,7,0,255,51,82,100,12,18,11,59,31,0,377,11,6,78,5,0,5,11,13,0,131,0,0,6,0,0,0,5,0,0,15,4,55,5,4,3,0,5,3,3,87,0,14,3,0,0,0,4,0,0,26,55,75,12,12,40,25,74,24,9,333,11,11,5,33,9,0,20,7,0,98,0,13,3,5,0,4,5,0,0,28,11,5,27,8,8,9,59,12,0,143,0,0,0,0,0,0,0,0,0,0,3,3,12,0,4,0,17,4,0,43,9,0,8,0,0,5,10,0,11,44,201,395,288,95,105,66,309,108,33,1607,0,15,7,5,13,0,5,0,3,58,6,59,8,16,24,4,0,3,4,112,14,32,9,0,5,0,0,3,0,63,5,3,3,4,3,4,5,0,0,22,0,0,0,0,0,0,0,0,0,0
SAL20012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20013,0,0,0,0,0,0,0,5,0,8,0,5,0,0,0,0,0,0,0,3,7,9,4,0,3,0,0,0,0,18,10,10,15,0,0,0,0,0,0,35,3,0,10,0,0,0,0,0,0,13,0,8,0,0,0,0,0,0,0,11,0,4,0,0,0,0,0,3,0,12,13,10,0,6,4,5,0,0,0,30,9,14,0,5,0,0,0,5,0,26,0,0,0,0,0,0,0,0,0,10,4,0,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,48,59,34,10,10,9,4,15,0,182,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,5,0,0,0,0,0,0,0,8
SAL20014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,4,3,0,4,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20015,8,11,3,7,0,5,3,5,0,41,27,36,13,6,9,9,4,3,3,95,60,69,191,11,20,13,31,23,7,421,28,5,141,4,5,4,11,21,0,223,3,3,6,0,0,0,0,0,0,19,4,42,4,15,0,0,5,3,0,68,9,41,0,8,5,0,0,0,0,71,103,105,14,8,48,26,10,11,4,329,10,27,7,25,11,4,9,4,5,110,12,16,8,0,4,5,3,8,0,52,9,3,19,3,10,0,4,11,4,58,0,0,0,0,0,0,0,0,0,3,4,4,4,5,5,0,6,0,0,32,7,0,15,0,3,0,11,0,9,51,272,364,426,90,114,73,94,96,32,1555,10,13,0,9,8,0,0,0,0,43,3,10,0,0,9,0,0,0,0,26,3,10,0,0,5,0,0,3,0,33,0,6,9,0,0,5,0,0,0,16,0,4,0,0,0,0,3,0,0,8
SAL20016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20017,0,9,0,0,5,0,0,0,0,13,5,11,5,0,7,7,7,0,4,47,11,15,61,3,5,6,31,25,7,156,5,0,45,4,4,0,19,8,3,88,0,0,0,0,0,0,0,0,0,0,0,14,6,6,0,0,0,4,0,27,0,6,4,0,0,0,0,0,0,12,12,27,14,4,22,12,19,9,5,124,0,8,0,19,3,0,11,0,0,44,0,3,7,0,0,0,7,0,0,13,0,0,23,3,0,4,5,10,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,10,0,0,16,0,0,0,5,4,9,42,34,99,177,42,46,31,97,67,24,624,0,4,0,0,0,0,0,0,0,14,0,0,0,5,0,0,0,0,0,14,0,0,0,0,5,0,3,3,0,14,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
SAL20018,11,21,0,4,0,0,0,0,3,44,18,20,4,0,0,0,0,5,0,51,59,67,32,4,4,8,10,3,4,186,39,30,39,0,12,0,4,0,0,131,3,0,0,0,5,0,0,0,0,13,11,73,0,4,0,0,0,0,0,96,3,20,0,0,0,0,0,0,0,38,185,146,6,9,14,38,0,6,12,413,48,112,0,8,11,4,0,0,0,189,8,29,12,3,3,0,0,0,0,52,0,0,5,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,7,9,0,0,0,0,0,0,0,21,0,6,0,0,0,4,3,0,3,23,408,533,108,34,57,61,15,22,24,1265,8,17,5,3,0,0,0,0,0,41,4,7,3,0,3,0,0,0,0,22,9,17,0,0,3,0,0,0,0,29,11,22,3,0,3,0,0,0,0,44,7,6,0,0,3,0,0,0,0,13
SAL20019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,9,0,0,0,4,0,0,13,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,10,0,4,6,4,6,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20021,0,8,6,0,3,0,3,3,0,23,5,29,18,9,10,11,17,18,6,122,16,24,50,10,8,8,26,14,0,155,3,3,38,0,5,0,4,12,3,66,0,0,4,4,0,0,0,0,0,9,4,18,0,3,0,0,0,6,0,33,4,18,0,0,0,0,0,0,0,36,22,28,16,12,25,23,13,25,4,166,10,18,0,17,3,0,6,3,0,59,5,15,5,3,7,0,4,9,0,51,3,4,27,4,0,0,4,3,0,47,0,0,0,0,0,0,0,0,0,0,0,8,0,0,3,0,0,0,0,17,3,0,4,0,3,0,8,4,8,28,74,172,170,67,70,46,86,91,27,805,0,10,3,0,3,0,0,0,0,22,4,8,3,4,5,5,0,4,0,24,3,7,3,0,5,0,4,3,0,30,0,4,3,0,0,0,0,5,0,10,0,0,0,0,0,0,0,0,0,8
SAL20022,0,3,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,0,13,0,54,0,3,3,18,8,0,103,14,0,43,3,0,0,0,7,0,78,14,12,8,0,0,0,3,0,0,40,0,10,0,3,0,0,0,0,0,14,3,16,0,10,0,0,0,0,0,30,6,7,4,0,0,4,0,6,0,30,5,9,0,9,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,9,0,0,12,0,0,0,0,3,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,5,0,4,16,63,63,136,28,12,10,33,33,9,376,0,0,0,0,4,0,0,0,0,10,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,3,0,0,0,9
SAL20023,9,23,8,6,3,0,0,0,3,53,23,48,9,0,8,8,0,0,0,101,72,58,181,15,10,12,47,39,4,450,35,4,131,0,0,4,10,19,0,208,8,11,14,5,3,4,3,0,0,53,13,144,4,32,0,0,3,0,0,205,18,82,3,9,0,3,4,0,0,120,116,113,27,23,46,43,23,14,5,402,14,48,5,52,18,10,6,6,0,162,4,15,9,8,3,6,0,3,0,42,15,0,41,7,4,10,8,13,0,96,0,0,0,0,0,0,0,0,0,0,6,10,10,4,3,5,14,0,0,46,5,4,14,5,0,5,5,4,5,47,347,564,446,160,102,102,129,110,24,1980,8,16,4,4,10,4,0,4,0,56,3,4,5,3,6,9,0,0,0,30,5,7,7,0,3,6,0,3,0,35,0,4,0,0,0,0,0,0,0,9,7,0,0,0,6,0,0,5,0,20
SAL20024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20025,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,4,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,3,0,0,0,0,0,0,22,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,3,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,8,17,14,11,0,3,6,3,5,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20028,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,11,5,37,0,3,3,14,6,4,83,9,0,15,0,0,0,7,3,5,39,16,8,3,0,0,0,0,4,0,29,4,5,0,0,0,0,0,0,0,12,0,4,0,0,0,0,4,0,0,6,6,3,0,0,3,5,0,0,0,21,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,4,7,3,0,19,50,25,66,10,12,7,32,20,6,238,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,9
SAL20029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,7,13,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,10,0,0,0,5,4,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,7,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,5,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20034,16,47,3,0,6,0,0,3,0,80,20,41,7,0,11,0,6,3,0,79,43,68,45,3,4,0,6,7,6,178,15,26,34,6,0,0,0,0,0,79,6,9,12,0,0,0,0,0,0,32,12,76,0,11,4,0,0,3,0,108,7,44,3,0,4,0,0,4,0,59,111,122,15,8,28,26,9,5,7,334,34,94,4,20,12,3,8,0,0,173,21,54,7,3,3,7,0,4,0,104,0,0,11,0,5,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,5,8,0,3,3,0,0,0,0,25,5,5,3,0,0,3,0,0,4,15,292,593,142,58,77,52,27,35,13,1283,11,44,0,4,13,6,0,0,0,86,4,14,0,0,8,0,0,0,0,31,10,15,0,0,4,0,0,0,0,31,3,19,5,0,7,0,0,0,0,37,3,3,5,0,0,0,0,0,0,18
SAL20035,18,43,3,8,0,3,5,3,0,82,35,79,14,6,13,4,4,4,5,147,112,138,209,9,16,8,36,27,4,549,30,27,115,0,10,4,7,25,9,231,11,4,18,0,3,0,5,5,0,49,21,48,3,14,5,0,4,3,4,106,12,43,4,8,3,5,4,4,0,84,145,124,12,27,65,34,14,11,8,427,26,65,13,47,26,7,8,7,5,207,14,41,23,3,4,4,3,0,0,91,8,0,22,7,3,6,9,5,0,53,0,0,0,0,0,0,0,0,0,3,3,13,8,7,8,0,0,0,0,35,11,5,5,0,5,0,0,13,16,52,440,622,439,135,161,71,97,106,50,2124,18,42,17,11,8,7,0,3,0,106,3,25,5,6,7,3,0,0,0,45,15,25,6,0,12,0,3,0,4,63,7,12,0,3,8,0,0,5,0,28,6,8,3,3,3,0,0,0,0,25
SAL20036,17,43,6,5,5,9,3,3,0,95,31,111,31,5,11,13,15,15,10,235,97,130,400,16,35,16,91,71,23,882,25,17,208,0,6,3,29,41,9,344,8,3,22,0,0,0,5,7,4,48,9,38,4,24,3,0,9,0,0,98,8,71,4,9,8,3,6,3,0,115,114,140,29,29,77,34,62,19,11,519,27,34,13,63,26,12,9,18,0,204,9,32,19,5,11,12,12,14,5,112,12,6,42,4,8,7,15,11,3,102,0,0,0,0,4,0,0,3,0,7,7,10,11,3,6,0,8,6,3,49,9,0,24,4,5,6,10,9,23,88,386,629,813,181,204,123,274,213,74,2896,9,35,9,11,16,3,0,0,0,98,8,32,3,4,15,3,0,3,0,69,9,21,10,5,12,3,5,3,0,68,3,7,3,0,4,5,0,0,0,33,4,6,9,0,9,4,0,0,0,41
