SAL_CODE_2021,M_Emp_FullT_15_19,M_Emp_FullT_20_24,M_Emp_FullT_25_34,M_Emp_FullT_35_44,M_Emp_FullT_45_54,M_Emp_FullT_55_64,M_Emp_FullT_65_74,M_Emp_FullT_75_84,M_Emp_FullT_85ov,M_Emp_FullT_Tot,M_Emp_PartT_15_19,M_Emp_PartT_20_24,M_Emp_PartT_25_34,M_Emp_PartT_35_44,M_Emp_PartT_45_54,M_Emp_PartT_55_64,M_Emp_PartT_65_74,M_Emp_PartT_75_84,M_Emp_PartT_85ov,M_Emp_PartT_Tot,M_Emp_awy_f_wrk_15_19,M_Emp_awy_f_wrk_20_24,M_Emp_awy_f_wrk_25_34,M_Emp_awy_f_wrk_35_44,M_Emp_awy_f_wrk_45_54,M_Emp_awy_f_wrk_55_64,M_Emp_awy_f_wrk_65_74,M_Emp_awy_f_wrk_75_84,M_Emp_awy_f_wrk_85ov,M_Emp_awy_f_wrk_Tot,M_Hours_wkd_NS_15_19,M_Hours_wkd_NS_20_24,M_Hours_wkd_NS_25_34,M_Hours_wkd_NS_35_44,M_Hours_wkd_NS_45_54,M_Hours_wkd_NS_55_64,M_Hours_wkd_NS_65_74,M_Hours_wkd_NS_75_84,M_Hours_wkd_NS_85ov,M_Hours_wkd_NS_Tot,M_Tot_Emp_15_19,M_Tot_Emp_20_24,M_Tot_Emp_25_34,M_Tot_Emp_35_44,M_Tot_Emp_45_54,M_Tot_Emp_55_64,M_Tot_Emp_65_74,M_Tot_Emp_75_84,M_Tot_Emp_85ov,M_Tot_Emp_Tot,M_Unem_look_FTW_15_19,M_Unem_look_FTW_20_24,M_Unem_look_FTW_25_34,M_Unem_look_FTW_35_44,M_Unem_look_FTW_45_54,M_Unem_look_FTW_55_64,M_Unem_look_FTW_65_74,M_Unem_look_FTW_75_84,M_Unem_look_FTW_85ov,M_Unem_look_FTW_Tot,M_Unem_look_PTW_15_19,M_Unem_look_PTW_20_24,M_Unem_look_PTW_25_34,M_Unem_look_PTW_35_44,M_Unem_look_PTW_45_54,M_Unem_look_PTW_55_64,M_Unem_look_PTW_65_74,M_Unem_look_PTW_75_84,M_Unem_look_PTW_85ov,M_Unem_look_PTW_Tot,M_Tot_Unemp_15_19,M_Tot_Unemp_20_24,M_Tot_Unemp_25_34,M_Tot_Unemp_35_44,M_Tot_Unemp_45_54,M_Tot_Unemp_55_64,M_Tot_Unemp_65_74,M_Tot_Unemp_75_84,M_Tot_Unemp_85ov,M_Tot_Unemp_Tot,M_Tot_LF_15_19,M_Tot_LF_20_24,M_Tot_LF_25_34,M_Tot_LF_35_44,M_Tot_LF_45_54,M_Tot_LF_55_64,M_Tot_LF_65_74,M_Tot_LF_75_84,M_Tot_LF_85ov,M_Tot_LF_Tot,M_Not_in_LF_15_19,M_Not_in_LF_20_24,M_Not_in_LF_25_34,M_Not_in_LF_35_44,M_Not_in_LF_45_54,M_Not_in_LF_55_64,M_Not_in_LF_65_74,M_Not_in_LF_75_84,M_Not_in_LF_85ov,M_Not_in_LF_Tot,M_LFS_NS_15_19,M_LFS_NS_20_24,M_LFS_NS_25_34,M_LFS_NS_35_44,M_LFS_NS_45_54,M_LFS_NS_55_64,M_LFS_NS_65_74,M_LFS_NS_75_84,M_LFS_NS_85ov,M_LFS_NS_Tot,M_Tot_15_19,M_Tot_20_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Emp_FullT_15_19,F_Emp_FullT_20_24,F_Emp_FullT_25_34,F_Emp_FullT_35_44,F_Emp_FullT_45_54,F_Emp_FullT_55_64,F_Emp_FullT_65_74,F_Emp_FullT_75_84,F_Emp_FullT_85ov,F_Emp_FullT_Tot,F_Emp_PartT_15_19,F_Emp_PartT_20_24,F_Emp_PartT_25_34,F_Emp_PartT_35_44,F_Emp_PartT_45_54,F_Emp_PartT_55_64,F_Emp_PartT_65_74,F_Emp_PartT_75_84,F_Emp_PartT_85ov,F_Emp_PartT_Tot,F_Emp_awy_f_wrk_15_19,F_Emp_awy_f_wrk_20_24,F_Emp_awy_f_wrk_25_34,F_Emp_awy_f_wrk_35_44,F_Emp_awy_f_wrk_45_54,F_Emp_awy_f_wrk_55_64,F_Emp_awy_f_wrk_65_74,F_Emp_awy_f_wrk_75_84,F_Emp_awy_f_wrk_85ov,F_Emp_awy_f_wrk_Tot,F_Hours_wkd_NS_15_19,F_Hours_wkd_NS_20_24,F_Hours_wkd_NS_25_34,F_Hours_wkd_NS_35_44,F_Hours_wkd_NS_45_54,F_Hours_wkd_NS_55_64,F_Hours_wkd_NS_65_74,F_Hours_wkd_NS_75_84,F_Hours_wkd_NS_85ov,F_Hours_wkd_NS_Tot,F_Tot_Emp_15_19,F_Tot_Emp_20_24,F_Tot_Emp_25_34,F_Tot_Emp_35_44,F_Tot_Emp_45_54,F_Tot_Emp_55_64,F_Tot_Emp_65_74,F_Tot_Emp_75_84,F_Tot_Emp_85ov,F_Tot_Emp_Tot,F_Unem_look_FTW_15_19,F_Unem_look_FTW_20_24,F_Unem_look_FTW_25_34,F_Unem_look_FTW_35_44,F_Unem_look_FTW_45_54,F_Unem_look_FTW_55_64,F_Unem_look_FTW_65_74,F_Unem_look_FTW_75_84,F_Unem_look_FTW_85ov,F_Unem_look_FTW_Tot,F_Unem_look_PTW_15_19,F_Unem_look_PTW_20_24,F_Unem_look_PTW_25_34,F_Unem_look_PTW_35_44,F_Unem_look_PTW_45_54,F_Unem_look_PTW_55_64,F_Unem_look_PTW_65_74,F_Unem_look_PTW_75_84,F_Unem_look_PTW_85ov,F_Unem_look_PTW_Tot,F_Tot_Unemp_15_19,F_Tot_Unemp_20_24,F_Tot_Unemp_25_34,F_Tot_Unemp_35_44,F_Tot_Unemp_45_54,F_Tot_Unemp_55_64,F_Tot_Unemp_65_74,F_Tot_Unemp_75_84,F_Tot_Unemp_85ov,F_Tot_Unemp_Tot
SAL20011,8,69,514,718,208,61,7,0,0,1596,37,69,131,121,44,18,10,0,0,418,5,4,18,21,4,3,0,0,0,62,5,5,25,25,3,4,0,0,0,58,54,145,685,893,261,86,15,0,0,2144,3,7,8,16,7,4,0,0,0,47,16,0,3,3,0,0,0,0,0,22,18,9,15,19,6,4,0,0,0,68,67,157,706,908,267,90,17,0,0,2213,85,31,46,53,29,33,72,16,0,365,5,16,36,33,19,11,5,0,0,125,166,201,783,992,316,134,90,19,6,2698,4,63,316,348,95,33,0,0,0,861,38,62,259,268,84,24,5,0,0,739,4,5,66,33,12,5,0,0,0,123,0,3,14,9,3,0,0,0,0,34,53,139,650,659,195,64,3,0,0,1759,4,3,28,19,8,0,0,0,0,71,5,13,22,19,0,4,0,0,0,62,14,17,45,39,10,6,0,0,0,129
SAL20012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20013,0,3,11,25,32,41,11,0,0,124,4,5,14,4,14,18,20,3,0,82,0,5,0,0,3,8,3,0,0,16,0,0,0,0,0,0,0,0,0,0,13,13,22,28,53,64,28,4,0,226,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,6,0,0,0,0,9,13,13,24,25,51,70,32,4,0,235,12,3,0,0,3,26,58,29,9,142,0,0,0,10,10,9,6,0,0,40,23,18,27,37,62,95,106,33,11,414,0,0,10,10,17,35,8,0,0,76,9,4,14,19,36,42,18,0,0,133,3,0,0,0,0,5,0,0,0,12,0,0,0,0,0,0,0,0,0,3,15,4,23,23,57,75,22,0,0,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
SAL20014,0,0,0,5,9,10,3,0,0,34,0,0,0,0,0,0,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5,11,13,8,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5,11,13,8,0,0,39,4,0,0,0,0,3,3,0,0,15,0,0,0,0,0,0,0,0,0,0,9,0,4,8,10,16,11,0,0,64,0,0,3,10,6,7,0,0,0,24,4,0,0,4,4,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,8,8,12,3,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20015,16,91,432,479,347,208,43,3,0,1626,49,69,68,53,63,58,39,0,0,403,8,10,16,20,16,14,5,3,0,96,0,0,7,9,9,0,0,0,0,25,71,164,526,565,432,287,91,7,0,2149,3,9,18,17,8,13,0,0,0,69,18,3,4,0,6,0,0,0,0,38,18,12,23,15,12,16,4,0,0,104,92,181,555,579,444,303,94,7,0,2256,92,34,39,40,57,104,237,205,114,919,3,5,20,17,16,14,8,14,11,114,191,228,615,634,518,424,336,229,128,3290,0,63,335,246,213,174,15,0,0,1040,61,60,152,224,171,119,42,5,0,826,17,5,53,32,15,17,5,0,0,155,0,0,7,6,4,0,0,0,0,24,83,126,546,505,407,305,58,4,0,2039,0,4,8,5,8,6,0,0,0,42,10,4,6,9,3,7,3,0,0,44,10,14,17,10,14,13,3,0,0,88
SAL20016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20017,10,55,218,195,140,122,24,0,0,766,24,42,74,54,44,42,20,4,0,309,0,4,16,10,13,6,3,0,0,47,0,10,22,11,15,5,0,0,0,56,36,112,327,268,204,169,49,4,0,1175,8,14,16,12,15,7,0,0,0,78,8,13,9,4,4,3,5,0,0,47,12,30,24,18,18,16,5,0,0,123,51,136,351,285,227,185,57,4,0,1297,91,46,67,55,80,123,257,107,19,852,13,9,38,25,25,25,7,7,0,147,155,203,448,362,329,331,321,113,19,2296,6,28,118,110,84,65,11,0,0,415,33,55,89,90,73,61,14,4,0,420,0,4,17,6,9,5,0,0,0,51,5,7,9,3,3,0,0,0,0,25,44,86,227,206,168,139,32,7,0,908,0,10,12,15,5,9,0,0,0,44,10,9,13,10,12,8,5,0,0,65,13,19,18,17,18,14,5,0,0,110
SAL20018,4,27,193,271,337,239,50,8,0,1134,41,48,26,39,44,58,74,26,0,350,10,13,10,11,10,6,5,0,0,61,0,0,3,0,0,3,0,3,0,12,54,86,227,323,393,309,125,35,0,1560,0,4,10,11,4,8,5,0,0,31,7,4,4,0,0,7,0,0,0,24,9,9,6,10,11,12,5,0,0,53,62,92,240,332,400,324,130,37,0,1618,83,28,21,25,31,79,191,175,48,676,6,4,3,11,20,19,17,12,3,100,147,123,262,370,455,416,336,220,49,2388,0,18,165,210,271,138,31,0,0,834,47,59,59,121,146,115,55,8,0,606,11,8,14,24,12,11,10,4,0,94,0,0,3,5,3,4,0,4,0,21,60,83,246,367,438,263,91,11,0,1560,0,4,0,3,6,3,0,0,0,25,8,4,0,0,10,6,4,0,0,33,8,5,6,8,17,10,4,0,0,53
SAL20019,0,0,9,6,13,5,7,0,0,37,0,0,4,0,0,0,3,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,11,6,16,8,9,0,0,60,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,3,11,7,16,13,9,0,0,64,8,0,0,0,3,7,22,9,5,56,0,0,0,0,0,0,3,0,0,6,6,5,14,11,14,20,30,10,7,124,0,0,0,3,7,7,0,0,0,19,0,0,11,5,9,10,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,14,15,7,0,0,50,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20020,0,0,3,0,0,8,3,0,0,12,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,4,0,0,16,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,5,3,3,4,0,0,16,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,7,5,3,5,9,0,0,31,0,0,0,0,0,0,0,0,0,7,0,0,3,3,3,5,3,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,8,4,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20021,7,39,266,199,114,77,8,0,0,713,14,74,125,74,32,28,10,0,0,352,0,9,6,9,0,6,5,0,0,38,0,5,15,9,3,0,0,0,0,44,19,124,422,286,160,108,29,0,0,1154,0,12,23,14,12,5,0,0,0,68,3,8,7,9,3,5,0,0,0,32,8,21,35,20,15,11,0,0,0,99,31,139,453,309,170,122,29,0,0,1256,46,24,59,53,51,69,157,82,20,560,0,17,39,43,25,14,19,9,5,181,73,186,556,409,244,202,204,92,27,1995,0,17,157,113,66,42,3,0,0,406,27,51,114,82,55,48,12,0,0,394,6,8,24,15,5,4,4,0,0,66,0,7,3,0,0,0,0,0,0,20,29,91,299,213,131,96,23,0,0,879,0,4,10,4,0,0,0,0,0,16,6,5,11,0,10,5,0,0,0,37,6,10,20,6,7,7,0,0,0,49
SAL20022,5,36,71,96,96,84,22,0,0,409,25,6,10,9,24,31,35,7,0,149,0,0,3,7,7,3,3,0,0,28,0,3,3,4,5,0,0,0,0,16,32,44,91,113,127,121,55,10,4,593,0,5,6,3,0,3,0,0,0,14,4,0,0,0,0,0,4,0,0,7,3,0,6,3,0,3,4,0,0,23,39,51,94,116,130,121,56,10,4,616,34,10,13,16,23,73,155,115,32,466,6,8,5,4,12,11,6,5,0,59,76,63,110,135,169,208,219,134,34,1147,5,9,40,54,66,46,7,0,0,217,20,15,36,65,57,62,31,0,0,283,0,5,17,6,10,15,0,0,0,41,6,0,4,0,3,0,4,0,0,13,26,32,90,131,129,118,39,0,0,561,0,0,5,4,0,0,0,0,0,11,5,0,0,0,0,5,0,0,0,13,5,0,5,3,7,4,0,0,0,21
SAL20023,66,163,478,536,531,288,55,5,0,2122,182,99,98,96,78,67,49,4,0,670,22,11,26,15,13,19,8,0,0,114,3,4,4,4,3,4,0,0,0,22,274,279,608,645,627,374,107,13,0,2930,6,11,11,10,12,16,0,0,0,60,27,9,0,4,3,10,3,0,0,62,33,25,10,15,13,20,3,0,0,117,304,304,622,662,643,388,113,12,0,3052,157,48,47,56,57,120,353,234,59,1127,6,12,26,23,30,18,17,8,4,154,474,367,696,736,729,531,481,255,65,4336,33,115,263,315,339,178,21,0,0,1258,218,160,215,380,295,214,35,5,0,1521,22,21,58,31,19,34,0,0,0,180,3,0,10,7,5,0,0,0,0,26,275,298,546,732,652,422,56,9,0,2989,4,4,8,10,8,3,0,0,0,40,33,12,7,16,9,9,0,0,0,93,38,19,15,30,11,10,0,0,0,131
SAL20024,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20025,0,0,0,8,9,0,0,0,0,22,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,4,5,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,4,5,0,0,0,24,0,0,0,5,0,0,3,4,0,7,0,0,0,0,0,0,0,0,0,3,3,3,0,8,6,3,7,7,0,35,0,0,0,0,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20026,0,0,3,0,3,3,3,0,0,13,0,0,0,0,3,5,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,9,3,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,9,3,0,0,20,0,0,0,0,0,6,6,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,9,8,0,0,33,0,0,0,0,0,4,0,0,0,4,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20027,0,0,4,13,21,12,4,3,0,52,3,4,0,4,4,4,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,4,20,25,14,5,3,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,4,20,25,14,5,3,0,75,0,0,0,0,0,4,10,9,0,27,3,0,3,0,4,4,0,0,0,19,11,3,7,19,30,21,16,12,0,121,0,0,3,6,8,3,0,0,0,21,3,0,4,4,12,6,3,0,0,32,0,0,0,3,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,3,0,4,11,24,17,3,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20028,7,23,54,58,61,63,19,0,0,283,14,0,9,8,13,12,10,4,0,71,0,0,8,4,0,4,4,0,0,18,0,5,0,0,4,6,0,0,0,13,25,27,69,66,79,83,33,8,0,385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,27,69,66,85,83,33,8,0,386,14,3,0,6,5,19,55,21,5,134,0,3,4,3,6,8,9,0,0,35,38,35,74,78,91,108,96,30,9,559,5,9,22,39,39,24,0,5,0,145,18,13,25,42,48,30,6,3,0,183,0,0,12,0,8,8,5,0,0,30,0,0,0,0,0,0,0,0,0,12,27,26,57,86,93,65,16,3,0,372,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,10
SAL20029,0,5,3,8,12,0,0,0,0,33,0,0,0,0,5,3,0,0,0,10,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,3,8,10,21,13,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,10,21,14,0,0,0,51,3,0,0,0,0,8,5,0,0,21,0,0,0,0,0,0,0,0,0,4,4,3,5,12,23,21,10,0,0,78,0,0,0,0,3,0,0,0,0,11,0,0,0,6,6,5,0,0,0,26,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,9,10,10,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20030,0,9,3,6,7,0,7,0,0,29,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,9,0,6,11,3,7,0,0,34,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,3,9,0,6,11,0,7,0,0,42,3,0,0,0,3,5,9,3,0,25,3,0,0,0,0,0,3,0,0,14,11,6,0,9,12,15,17,5,0,76,0,0,0,0,5,0,0,0,0,7,3,0,4,7,4,5,0,0,0,19,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,4,9,10,4,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20031,5,0,3,3,14,5,0,0,0,35,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,12,12,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,12,12,0,0,0,40,4,0,0,0,5,3,16,4,0,33,5,0,0,0,0,0,0,0,0,18,7,0,6,7,21,19,22,8,4,85,0,0,4,0,3,0,0,0,0,11,4,0,0,8,6,5,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,5,16,10,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20032,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20033,0,0,8,5,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0,3,4,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0,3,4,0,0,19,0,0,0,0,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,3,4,0,8,6,5,0,7,4,0,30,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20034,4,41,260,290,287,196,38,0,0,1107,38,67,77,44,52,56,44,8,0,375,11,17,17,9,6,6,8,0,0,81,0,6,8,0,0,0,0,0,0,13,53,130,356,349,343,260,84,8,0,1576,0,7,9,5,4,11,0,0,0,33,13,0,3,4,3,0,4,0,0,29,13,7,12,6,9,9,5,0,0,62,65,142,370,356,354,264,90,8,0,1639,70,38,37,27,35,70,143,83,26,532,0,18,28,13,12,19,11,3,0,102,136,188,430,393,401,353,239,94,31,2275,0,43,265,187,190,147,20,0,0,862,55,106,117,135,147,127,42,3,0,731,7,19,29,23,9,21,5,0,0,111,0,0,3,0,6,0,0,0,0,13,64,163,416,348,358,298,71,6,0,1721,0,0,4,0,9,4,0,0,0,21,13,4,7,4,6,10,0,0,0,47,13,8,11,10,17,9,0,0,0,70
SAL20035,24,78,407,685,559,336,54,4,0,2153,67,73,71,81,90,103,53,9,0,540,11,9,25,24,18,14,11,3,0,105,5,8,9,12,10,3,0,0,0,40,94,163,515,805,679,455,115,14,0,2845,0,5,20,20,17,20,4,0,0,85,3,4,5,4,0,9,0,0,0,30,6,8,27,22,21,24,4,3,0,117,106,178,540,825,700,474,120,17,0,2958,106,30,36,58,83,167,372,307,118,1287,4,15,36,55,32,27,25,19,8,225,214,221,609,941,820,672,518,343,129,4468,4,58,385,426,404,187,26,0,0,1492,97,93,163,289,233,194,56,4,0,1132,10,17,44,54,27,33,0,7,0,194,4,0,14,5,4,5,8,0,0,38,115,163,603,780,676,419,83,12,0,2855,4,6,18,15,20,11,0,0,0,67,18,4,7,11,13,10,0,0,0,67,20,9,29,21,35,20,0,0,0,130
SAL20036,44,179,796,866,710,590,104,4,0,3289,113,121,174,136,127,146,63,9,0,882,16,14,19,33,43,33,9,0,0,175,7,7,33,18,8,16,0,0,0,95,167,323,1024,1056,896,781,171,19,0,4440,8,32,55,41,33,35,4,0,0,214,25,15,18,9,15,12,3,0,0,96,34,45,72,52,45,45,10,0,0,308,201,369,1106,1105,941,826,183,16,0,4749,239,92,122,105,172,339,707,370,133,2286,23,30,77,68,63,47,45,15,7,370,468,497,1304,1281,1175,1214,938,407,143,7408,6,140,548,502,468,313,37,0,0,2010,162,162,277,404,373,352,77,4,0,1812,15,20,83,64,42,44,11,0,0,279,3,7,22,18,12,13,0,0,0,70,183,333,927,982,896,722,131,5,0,4176,7,19,26,21,27,33,0,0,0,134,25,16,17,20,25,18,4,0,0,128,27,33,48,42,51,49,4,0,0,260
