SAL_CODE_2021,Ag_For_Fish_OcMngr,Ag_For_Fish_OcProf,Ag_For_Fish_OcTechTrdW,Ag_For_Fish_OcComPerS,Ag_For_Fish_OcClericAdm,Ag_For_Fish_OcSalesWk,Ag_For_Fish_OcMacOp_Driv,Ag_For_Fish_OcLab,Ag_For_Fish_OcID_NS,Agri_for_fish_Tot,Mining_OcMngr,Mining_OcProf,Mining_OcTechTrdW,Mining_OcComPerS,Mining_OcClericAdm,Mining_OcSalesWk,Mining_OcMacOp_Driv,Mining_OcLab,Mining_OcID_NS,Mining_Tot,Manufact_OcMngr,Manufact_OcProf,Manufact_OcTechTrdW,Manufact_OcComPerS,Manufact_OcClericAdm,Manufact_OcSalesWk,Manufact_OcMacOp_Driv,Manufact_OcLab,Manufact_OcID_NS,Manufacturing_Tot,El_Gas_W_W_OcMngr,El_Gas_W_W_OcProf,El_Gas_W_W_OcTechTrdW,El_Gas_W_W_OcComPerS,El_Gas_W_W_OcClericAdm,El_Gas_W_W_OcSalesWk,El_Gas_W_W_OcMacOp_Driv,El_Gas_W_W_OcLab,El_Gas_W_W_OcID_NS,El_Gas_W_W_Tot,Construc_OcMngr,Construc_OcProf,Construc_OcTechTrdW,Construc_OcComPerS,Construc_OcClericAdm,Construc_OcSalesWk,Construc_OcMacOp_Driv,Construc_OcLab,Construc_OcID_NS,Construction_Tot,WhlesaleTde_OcMngr,WhlesaleTde_OcProf,WhlesaleTde_OcTechTrdW,WhlesaleTde_OcComPerS,WhlesaleTde_OcClericAdm,WhlesaleTde_OcSalesWk,WhlesaleTde_OcMacOp_Driv,WhlesaleTde_OcLab,WhlesaleTde_OcID_NS,WhlesaleTde_Tot,RetTde_OcMngr,RetTde_OcProf,RetTde_OcTechTrdW,RetTde_OcComPerS,RetTde_OcClericAdm,RetTde_OcSalesWk,RetTde_OcMacOp_Driv,RetTde_OcLab,RetTde_OcID_NS,RetTde_Tot,Acom_food_OcMngr,Acom_food_OcProf,Acom_food_OcTechTrdW,Acom_food_OcComPerS,Acom_food_OcClericAdm,Acom_food_OcSalesWk,Acom_food_OcMacOp_Driv,Acom_food_OcLab,Acom_food_OcID_NS,Acom_food_scs_Tot,Trans_po_wh_OcMngr,Trans_po_wh_OcProf,Trans_po_wh_OcTechTrdW,Trans_po_wh_OcComPerS,Trans_po_wh_OcClericAdm,Trans_po_wh_OcSalesWk,Trans_po_wh_OcMacOp_Driv,Trans_po_wh_OcLab,Trans_po_wh_OcID_NS,Trans_po_wh_Tot,Infon_med_tel_OcMngr,Infon_med_tel_OcProf,Infon_med_tel_OcTechTrdW,Infon_med_tel_OcComPerS,Infon_med_tel_OcClericAdm,Infon_med_tel_OcSalesWk,Infon_med_tel_OcMacOp_Driv,Infon_med_tel_OcLab,Infon_med_tel_OcID_NS,Infon_med_tel_Tot,Fin_and_ins_s_OcMngr,Fin_and_ins_s_OcProf,Fin_and_ins_s_OcTechTrdW,Fin_and_ins_s_OcComPerS,Fin_and_ins_s_OcClericAdm,Fin_and_ins_s_OcSalesWk,Fin_and_ins_s_OcMacOp_Driv,Fin_and_ins_s_OcLab,Fin_and_ins_s_OcID_NS,Fin_and_ins_s_Tot,Rent_hi_re_es_OcMngr,Rent_hi_re_es_OcProf,Rent_hi_re_es_OcTechTrdW,Rent_hi_re_es_OcComPerS,Rent_hi_re_es_OcClericAdm,Rent_hi_re_es_OcSalesWk,Rent_hi_re_es_OcMacOp_Driv,Rent_hi_re_es_OcLab,Rent_hi_re_es_OcID_NS,Rent_hi_re_es_Tot,Prof_sci_tec_OcMngr,Prof_sci_tec_OcProf,Prof_sci_tec_OcTechTrdW,Prof_sci_tec_OcComPerS,Prof_sci_tec_OcClericAdm,Prof_sci_tec_OcSalesWk,Prof_sci_tec_OcMacOp_Driv,Prof_sci_tec_OcLab,Prof_sci_tec_OcID_NS,Prof_sci_tec_Tot,Admin_sup_s_OcMngr,Admin_sup_s_OcProf,Admin_sup_s_OcTechTrdW,Admin_sup_s_OcComPerS,Admin_sup_s_OcClericAdm,Admin_sup_s_OcSalesWk,Admin_sup_s_OcMacOp_Driv,Admin_sup_s_OcLab,Admin_sup_s_OcID_NS,Admin_sup_s_Tot,Pub_adm_sfty_OcMngr,Pub_adm_sfty_OcProf,Pub_adm_sfty_OcTechTrdW,Pub_adm_sfty_OcComPerS,Pub_adm_sfty_OcClericAdm,Pub_adm_sfty_OcSalesWk,Pub_adm_sfty_OcMacOp_Driv,Pub_adm_sfty_OcLab,Pub_adm_sfty_OcID_NS,Pub_adm_sfty_Tot,Educ_training_OcMngr,Educ_training_OcProf,Educ_training_OcTechTrdW,Educ_training_OcComPerS,Educ_training_OcClericAdm,Educ_training_OcSalesWk,Educ_training_OcMacOp_Driv,Educ_training_OcLab,Educ_training_OcID_NS,Educ_training_Tot,Hlth_care_soc_OcMngr,Hlth_care_soc_OcProf,Hlth_care_soc_OcTechTrdW,Hlth_care_soc_OcComPerS,Hlth_care_soc_OcClericAdm,Hlth_care_soc_OcSalesWk,Hlth_care_soc_OcMacOp_Driv,Hlth_care_soc_OcLab,Hlth_care_soc_OcID_NS,Hlth_care_soc_Tot,ArtRecreatOcMngr,ArtRecreatOcProf,ArtRecreatOcTechTrdW,ArtRecreatOcComPerS,ArtRecreatOcClericAdm,ArtRecreatOcSalesWk,ArtRecreatOcMacOp_Driv,ArtRecreatOcLab,ArtRecreatOcID_NS,ArtRecreatTot,Other_scs_OcMngr,Other_scs_OcProf,Other_scs_OcTechTrdW,Other_scs_OcCom_PS_W,Other_scs_OcClericAdmin,Other_scs_OcSalesWk,Other_scs_OcMacOp_Driv,Other_scs_OcLab,Other_scs_OcID_NS,Other_scs_Tot,ID_NS_OcMngr,ID_NS_OcProf,ID_NS_OcTechTrdW,ID_NS_OcComPerS,ID_NS_OcClericAdm,ID_NS_OcSalesWk,ID_NS_OcMacOp_Driv,ID_NS_OcLab,ID_NS_OcID_NS,ID_NS_Tot
SAL20011,0,0,0,0,6,0,4,3,0,14,0,4,0,0,0,0,0,0,0,7,32,34,55,0,18,9,42,45,4,237,7,10,4,0,10,4,9,6,0,46,35,28,171,3,27,8,36,68,8,386,17,3,6,0,11,6,22,8,5,82,69,18,21,3,19,162,40,21,7,359,30,3,34,33,5,19,3,36,0,169,53,17,8,3,82,13,302,11,9,503,4,38,10,0,16,9,0,0,0,78,26,81,0,0,74,7,0,0,6,199,10,0,4,0,7,28,5,0,0,54,27,161,30,0,23,0,0,0,3,250,9,19,13,11,21,0,15,40,3,131,15,52,10,63,48,0,0,4,7,192,17,128,10,61,13,0,0,3,3,230,21,257,26,250,61,0,9,17,7,649,4,8,3,22,5,0,0,0,0,42,4,8,42,19,11,0,4,8,0,101,18,23,20,12,20,11,27,15,37,180
SAL20012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20013,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,12,0,0,0,0,0,0,0,0,0,5,13,0,23,0,0,0,0,9,0,52,0,4,0,0,0,0,0,0,0,9,11,5,0,0,0,16,0,4,0,36,15,0,4,18,3,6,0,5,0,59,3,6,0,0,0,0,0,0,0,9,0,7,0,0,3,0,0,0,0,8,5,8,0,0,3,0,0,0,3,12,0,0,0,0,5,7,0,0,0,13,14,34,3,0,12,0,0,0,0,56,4,0,5,0,0,0,0,6,0,10,9,13,0,0,9,0,0,0,0,31,3,27,0,6,4,0,0,0,0,41,4,29,0,8,9,0,0,0,0,54,0,7,0,5,0,0,0,0,0,15,0,0,4,0,3,0,0,0,0,12,3,3,0,0,0,0,0,0,0,8
SAL20014,20,0,0,0,0,3,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,11,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4
SAL20015,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,6,59,29,52,5,34,10,20,26,3,242,5,3,8,0,7,0,8,8,0,37,69,25,281,0,55,8,30,68,4,540,46,22,11,0,26,20,25,5,0,152,75,21,16,5,29,173,17,29,0,361,33,8,23,57,14,27,0,42,0,210,41,41,26,16,71,14,77,24,7,319,13,26,8,0,10,12,0,0,0,59,33,67,0,0,80,7,0,0,0,183,15,6,0,0,17,27,4,3,0,74,35,130,26,0,72,0,3,0,0,272,20,18,12,8,10,0,7,38,0,108,32,65,13,107,86,0,5,6,9,327,44,248,6,71,29,0,0,4,8,408,30,210,15,115,77,0,5,7,3,470,18,17,3,16,3,3,0,9,0,72,17,17,68,26,16,5,4,10,0,168,28,29,26,4,16,9,17,14,27,178
SAL20016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20017,0,0,0,0,0,0,5,11,0,27,0,0,0,0,0,0,0,0,0,0,11,8,49,4,14,5,66,129,11,299,0,0,0,0,6,0,3,0,3,14,10,5,122,0,10,4,13,38,4,198,0,3,4,0,14,0,32,9,0,68,17,9,15,0,9,108,22,21,5,206,20,0,26,22,3,25,0,39,4,139,8,9,5,3,24,7,102,10,5,167,0,4,3,0,0,0,0,0,0,13,4,15,0,0,36,3,0,0,0,52,0,0,0,0,7,12,5,0,0,23,8,44,13,0,15,0,0,0,0,82,6,0,6,6,9,0,10,43,0,80,4,11,4,22,28,0,0,8,0,82,4,50,5,27,13,0,0,3,0,108,7,56,6,104,23,0,4,15,0,221,0,3,4,8,0,0,0,7,0,24,3,9,42,32,0,0,0,6,0,100,3,11,24,7,3,11,38,38,41,181
SAL20018,12,0,0,0,0,0,0,0,0,14,5,3,0,0,0,0,0,0,0,12,52,17,11,3,17,13,3,3,0,118,10,10,0,0,7,0,0,0,0,27,88,23,70,0,22,0,3,17,0,225,43,14,0,0,20,12,3,0,0,90,54,29,11,4,14,84,3,13,0,206,48,8,14,59,3,12,0,22,0,168,26,25,3,6,7,0,11,3,4,81,28,43,11,0,11,6,0,0,0,95,73,116,0,0,40,7,0,0,13,248,12,22,0,0,12,40,0,0,4,89,156,336,15,0,38,17,0,0,0,563,37,23,3,5,5,5,0,10,0,85,45,55,7,17,36,0,0,0,4,168,27,161,6,29,11,0,0,0,0,236,46,224,8,38,40,3,0,0,0,362,35,29,3,17,7,4,0,0,0,98,17,18,20,14,8,0,0,0,0,88,43,35,5,5,17,15,3,4,23,149
SAL20019,14,0,0,0,4,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,11,0,0,0,18,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,6,0,10,0,6,3,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,3
SAL20020,8,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,8,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20021,5,0,0,0,0,0,0,5,0,10,0,0,0,0,0,0,0,0,0,0,18,6,32,4,14,5,21,43,4,148,7,0,7,0,0,0,0,5,6,22,11,7,70,3,19,3,14,24,7,159,9,5,5,0,4,9,17,7,0,54,18,10,7,3,22,94,19,22,3,191,18,0,60,35,9,5,5,40,0,176,8,7,5,0,37,3,97,9,3,183,0,19,5,0,4,0,0,0,0,26,8,24,0,0,23,3,0,0,0,63,0,3,3,0,3,0,0,7,0,20,15,54,26,0,16,0,3,0,0,116,4,9,7,7,11,6,9,63,0,107,10,37,9,36,35,0,0,4,0,130,17,86,7,33,6,0,0,0,0,142,13,89,13,106,24,0,0,13,0,258,10,8,4,5,10,0,0,0,0,34,3,13,24,11,3,0,0,5,0,61,6,15,12,7,10,7,18,27,28,127
SAL20022,27,5,4,0,10,0,9,17,0,76,0,0,0,0,0,0,0,0,0,0,12,0,27,0,7,4,14,11,0,63,0,0,4,0,0,0,8,4,0,12,14,3,70,0,11,0,12,18,0,134,0,0,3,0,4,5,6,3,0,22,18,8,14,0,11,57,10,22,0,145,16,0,15,26,7,3,0,17,5,80,0,0,7,0,4,0,21,0,0,37,0,0,0,0,3,0,0,0,0,7,3,0,0,0,9,0,0,0,0,10,0,0,0,0,0,4,0,0,0,5,5,20,5,0,10,0,0,0,0,40,0,0,8,0,7,0,5,14,0,33,9,26,9,19,23,0,0,8,0,90,15,58,3,22,15,0,0,4,0,119,10,40,8,81,22,0,0,15,0,171,4,4,0,0,0,0,0,4,0,21,10,3,17,7,7,3,0,4,0,49,5,0,8,8,5,0,8,9,9,50
SAL20023,28,9,5,0,6,4,5,18,0,79,8,8,6,0,10,0,13,3,0,49,74,29,106,3,33,34,40,91,4,423,14,18,18,0,16,0,3,3,0,74,68,24,273,0,46,17,33,54,9,513,19,11,12,0,12,28,15,3,0,106,103,35,35,3,35,354,14,59,3,648,64,4,52,105,11,89,6,121,5,451,26,10,12,0,35,10,94,6,0,197,12,20,9,0,21,5,0,0,4,72,27,58,0,3,46,10,0,0,3,142,13,3,0,0,17,44,0,0,0,86,35,168,28,0,63,5,0,0,4,303,9,15,9,19,12,3,0,55,0,119,46,69,9,99,109,0,3,7,4,349,45,378,6,117,62,0,0,9,4,629,54,592,30,332,203,6,3,34,15,1282,18,21,5,24,12,8,0,15,3,100,13,21,83,25,14,0,7,17,0,170,16,13,16,11,17,9,11,14,35,138
SAL20024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20025,10,0,0,0,0,0,0,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20026,12,0,0,0,0,0,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20027,12,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,13,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,4,0,0,17,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,9,0,0,0,4,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,5,4,0,0,0,0,0,0,0,4,0,14,0,3,0,0,0,0,0,14,0,12,3,8,3,0,0,3,0,27,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,4,0,0,0,0,4,0,10
SAL20028,67,3,0,0,4,0,8,15,0,100,0,0,0,0,0,0,0,0,0,4,9,8,16,0,8,4,5,23,3,82,6,0,3,0,4,0,0,0,0,13,9,0,30,0,6,0,10,10,0,65,3,0,3,0,0,4,0,0,0,15,8,0,0,0,6,47,3,5,0,74,9,0,7,16,3,5,0,11,4,44,0,0,4,0,0,0,23,0,0,31,0,0,4,0,0,0,0,0,0,3,0,4,0,0,7,0,0,0,0,15,0,0,0,0,0,4,0,0,0,8,0,13,5,0,7,0,0,0,0,24,0,0,0,0,0,0,0,6,0,18,0,4,0,10,3,0,0,0,0,23,4,31,0,12,4,0,0,0,0,50,3,42,3,35,21,0,0,0,0,113,0,0,0,0,0,0,0,4,3,9,0,0,17,3,8,0,0,9,0,34,4,0,10,0,3,0,0,3,13,34
SAL20029,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,5,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,8,0,5,0,5,0,0,0,0,0,11,0,6,0,0,0,0,0,0,0,10,0,0,4,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,5
SAL20030,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
SAL20031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,4,0,11,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,3,0,3,0,5,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,3,0,3,0,4,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
SAL20032,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20033,8,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20034,5,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,44,25,17,3,11,10,8,10,0,129,9,6,0,0,0,0,4,0,0,33,41,15,73,0,13,0,5,13,5,178,27,27,9,0,8,9,7,0,0,88,47,25,9,3,15,104,3,18,3,230,35,5,11,70,0,21,0,29,0,173,17,27,5,6,15,4,15,3,0,78,31,38,8,0,8,3,0,0,0,92,42,99,0,0,40,9,0,0,8,197,17,5,0,0,7,23,0,0,0,56,89,290,26,0,47,0,0,0,9,464,12,15,3,5,16,0,0,15,0,71,61,101,18,30,56,0,0,0,5,269,47,289,5,26,25,0,0,3,4,402,40,340,5,74,65,0,0,5,0,543,15,35,12,21,8,5,0,4,0,93,16,25,14,19,12,0,0,3,0,92,24,30,9,0,10,4,7,4,11,97
SAL20035,9,0,3,0,5,3,0,3,0,21,4,0,6,0,0,0,3,0,0,6,85,63,85,0,37,15,28,38,5,362,10,28,4,0,14,0,7,3,4,75,83,48,238,0,60,10,32,76,9,551,54,36,15,0,33,21,14,4,5,173,71,47,21,0,32,198,25,40,0,428,51,0,35,82,6,32,3,48,4,264,50,41,20,11,83,8,94,14,7,325,20,55,16,0,15,5,0,0,0,109,61,121,5,4,95,9,0,0,5,296,25,10,5,0,22,41,4,0,0,113,102,300,37,5,93,13,3,8,10,571,30,30,14,11,25,6,5,51,0,168,84,137,20,110,105,5,0,23,11,492,60,374,9,107,40,0,0,11,3,605,45,283,20,168,81,0,9,12,9,618,13,25,12,25,11,3,0,0,0,94,24,21,61,32,25,3,0,8,0,179,37,41,31,3,26,8,15,19,55,233
SAL20036,6,4,6,0,7,10,0,3,0,28,0,3,3,0,4,0,3,0,0,16,98,62,142,8,74,27,120,108,10,638,21,25,20,0,15,0,15,4,0,106,74,42,451,3,83,10,69,151,14,894,42,42,32,0,61,28,66,16,4,287,82,53,36,6,55,449,78,57,3,833,59,6,57,101,15,66,8,120,0,429,59,48,37,12,170,25,336,41,16,746,17,48,23,0,27,6,5,0,3,127,50,125,6,0,171,8,6,0,7,373,30,7,6,0,18,42,12,4,3,123,63,282,68,3,97,8,4,10,8,534,21,41,43,19,55,3,24,105,5,316,59,121,37,134,149,0,5,41,12,555,50,409,35,177,70,0,0,10,4,767,49,323,32,371,144,3,6,18,0,951,27,18,21,53,16,6,0,8,6,152,24,34,153,49,27,6,12,24,3,334,35,37,37,11,45,15,63,32,103,388
SAL20037,4,0,3,0,5,0,0,5,0,16,5,3,0,0,0,0,0,0,0,11,78,40,74,3,35,21,49,58,11,369,17,17,6,0,7,5,9,3,0,73,96,49,285,0,55,11,41,84,11,644,35,19,17,0,19,22,20,8,4,140,95,53,23,0,40,239,33,34,7,522,70,6,47,60,19,29,0,58,7,308,36,18,26,4,83,19,153,16,4,360,21,32,15,0,21,4,0,4,4,108,44,93,0,0,98,7,5,0,0,259,21,9,0,0,22,31,7,0,4,100,81,242,40,0,67,11,5,4,10,459,25,29,7,11,23,0,12,57,0,163,43,86,15,75,91,3,5,18,3,355,37,289,11,61,42,0,0,7,0,447,49,266,17,146,87,0,0,12,4,580,25,15,5,29,10,5,4,3,0,100,19,30,73,33,21,3,0,16,3,203,30,39,32,7,34,19,33,20,58,283
