SAL_CODE_2021,Neg_Nil_inc_cpl_fam_no_child,Neg_Nil_inc_cpl_fam_wth_chld,Neg_Nil_inc_One_parent_fam,Neg_Nil_inc_Other_fam,Neg_Nil_inc_Tot,FI_1_149_cpl_fam_no_child,FI_1_149_cpl_fam_with_child,FI_1_149_One_parent_fam,FI_1_149_Other_fam,FI_1_149_Tot,FI_150_299_cpl_fam_no_child,FI_150_299_cpl_fam_with_child,FI_150_299_One_parent_fam,FI_150_299_Other_fam,FI_150_299_Tot,FI_300_399_cpl_fam_no_child,FI_300_399_cpl_fam_with_child,FI_300_399_One_parent_fam,FI_300_399_Other_fam,FI_300_399_Tot,FI_400_499_cpl_fam_no_child,FI_400_499_cpl_fam_with_child,FI_400_499_One_parent_fam,FI_400_499_Other_fam,FI_400_499_Tot,FI_500_649_cpl_fam_no_child,FI_500_649_cpl_fam_with_child,FI_500_649_One_parent_fam,FI_500_649_Other_fam,FI_500_649_Tot,FI_650_799_cpl_fam_no_child,FI_650_799_cpl_fam_with_child,FI_650_799_One_parent_fam,FI_650_799_Other_fam,FI_650_799_Tot,FI_800_999_cpl_fam_no_child,FI_800_999_cpl_fam_wth_chld,FI_800_999_One_parent_fam,FI_800_999_Other_fam,FI_800_999_Tot,FI_1000_1249_cpl_fam_no_child,FI_1000_1249_cpl_fam_wth_chld,FI_1000_1249_One_parent_fam,FI_1000_1249_Other_fam,FI_1000_1249_Tot,FI_1250_1499_cpl_fam_no_child,FI_1250_1499_cpl_fam_wth_chld,FI_1250_1499_One_parent_fam,FI_1250_1499_Other_fam,FI_1250_1499_Tot,FI_1500_1749_cpl_fam_no_child,FI_1500_1749_cpl_fam_wth_chld,FI_1500_1749_One_parent_fam,FI_1500_1749_Other_fam,FI_1500_1749_Tot,FI_1750_1999_cpl_fam_no_child,FI_1750_1999_cpl_fam_wth_chld,FI_1750_1999_One_parent_fam,FI_1750_1999_Other_fam,FI_1750_1999_Tot,FI_2000_2499_cpl_fam_no_child,FI_2000_2499_cpl_fam_wth_chld,FI_2000_2499_One_parent_fam,FI_2000_2499_Other_fam,FI_2000_2499_Tot,FI_2500_2999_cpl_fam_no_child,FI_2500_2999_cpl_fam_wth_chld,FI_2500_2999_One_parent_fam,FI_2500_2999_Other_fam,FI_2500_2999_Tot,FI_3000_3499_cpl_fam_no_child,FI_3000_3499_cpl_fam_wth_chld,FI_3000_3499_One_parent_fam,FI_3000_3499_Other_fam,FI_3000_3499_Tot,FI_3500_3999_cpl_fam_no_child,FI_3500_3999_cpl_fam_wth_chld,FI_3500_3999_One_parent_fam,FI_3500_3999_Other_fam,FI_3500_3999_Tot,FI_4000_more_cpl_fam_no_child,FI_4000_more_cpl_fam_wth_chld,FI_4000_more_One_parent_fam,FI_4000_more_Other_fam,FI_4000_more_Tot,Prt_inc_std_cpl_fam_no_child,Part_inc_std_cpl_fam_wth_chld,Part_inc_statd_One_parent_fam,Partial_income_statd_Othr_fam,Partial_income_stated_Tot,All_inc_ns_cpl_fam_no_child,All_inc_ns_cpl_fam_wth_chld,All_incomes_ns_One_parent_fam,All_incomes_ns_Other_fam,All_incomes_ns_Tot,Tot_cpl_fam_no_child,Tot_cpl_fam_wth_chld,Tot_One_parent_fam,Tot_Other_fam,Tot_Tot
SAL22626,0,0,3,0,7,4,0,0,0,4,0,0,0,0,0,4,0,0,0,4,7,0,0,0,8,3,0,0,0,4,28,0,3,0,31,18,4,5,0,34,21,4,0,0,26,14,3,4,0,24,3,4,0,0,7,3,4,3,0,13,5,4,0,0,17,5,3,0,0,14,5,4,0,0,8,0,4,0,0,5,12,6,0,0,17,6,4,3,0,13,11,0,0,0,10,157,54,27,0,237
SAL22627,46,3,22,0,74,17,0,0,0,18,5,3,5,0,23,5,0,10,0,20,28,9,17,0,55,17,3,21,0,46,98,18,21,0,137,78,22,47,4,153,83,37,44,3,167,104,68,34,6,211,51,58,28,3,147,45,81,26,3,159,101,223,41,7,369,68,211,29,6,310,54,205,19,0,275,31,154,10,0,195,97,459,14,0,572,28,101,22,0,148,9,11,4,0,21,956,1675,412,36,3082
SAL22628,62,4,22,0,87,24,0,7,0,22,16,3,8,3,36,6,4,6,0,14,50,9,10,0,76,29,18,29,0,70,127,29,18,0,173,110,40,36,6,186,125,62,38,9,232,147,76,28,7,253,69,57,33,4,160,77,68,27,0,174,129,196,52,4,380,101,173,33,3,306,60,209,26,0,298,40,130,8,0,178,102,483,19,4,605,39,108,21,3,171,17,6,5,4,34,1335,1674,405,40,3453
SAL22629,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,6,0,13
SAL22630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,14
SAL22631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL22632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,4,0,17
SAL22633,17,3,4,0,22,5,0,0,0,8,3,3,3,0,8,3,0,7,0,8,20,5,6,0,35,7,3,19,0,30,66,9,9,0,78,47,17,23,0,90,64,36,30,0,125,55,41,26,4,123,38,32,25,0,102,40,53,22,0,115,57,109,41,3,216,45,118,15,0,183,38,131,3,0,174,20,105,4,0,124,58,376,8,0,442,29,58,17,0,104,11,5,0,0,21,640,1103,272,15,2030
SAL22634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,4,0,0,8,0,0,0,0,0,0,5,0,0,9,0,0,0,0,4,4,3,0,0,7,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,4,0,0,0,4,23,18,3,7,52
SAL22635,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,3,0,0,0,3,0,0,3,0,4,4,3,0,0,7,23,5,0,0,31,11,9,8,0,25,11,5,9,0,14,12,11,3,0,23,12,4,9,0,23,6,8,0,0,15,7,10,4,0,21,6,5,0,0,12,4,4,0,0,12,3,3,0,0,7,6,3,0,0,12,0,3,4,0,9,10,0,0,0,12,113,61,43,5,222
SAL22636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,5,10,3,0,17
SAL22637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,5
SAL22638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7,0,14
SAL22639,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,9,6,3,0,15,5,3,0,0,9,5,3,0,0,13,0,7,0,0,6,5,6,0,0,13,3,10,0,0,16,0,9,0,0,6,3,5,0,0,10,0,0,0,0,3,0,5,0,0,5,3,7,0,0,10,4,0,0,0,4,48,54,13,0,118
SAL22640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,9
SAL22641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,8,4,0,19
SAL22644,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,11,0,0,0,0,0,29,0,5,0,34,14,0,3,0,21,19,3,5,0,27,20,6,3,0,30,11,9,0,0,20,6,11,4,0,21,16,14,0,0,36,4,20,0,0,28,7,9,0,0,16,4,8,0,0,10,3,15,0,0,14,4,5,6,0,18,0,4,0,0,5,150,112,40,7,309
SAL22645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,6,4,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,3,0,0,4,0,6,0,0,0,0,0,18,4,4,0,24
SAL22646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,9,3,0,0,14
SAL22647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,3,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,18,6,0,0,22
SAL22648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,0,0,11
SAL22649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0,0,13
SAL22650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,10,0,0,0,10,8,3,0,0,9,13,0,0,0,13,11,0,0,0,10,6,0,0,0,7,13,3,0,0,9,12,16,3,0,28,11,13,0,0,19,10,12,0,0,24,3,8,0,0,9,12,37,0,0,51,3,0,0,0,12,0,0,0,0,6,104,98,4,0,209
SAL22651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,9,5,0,0,9
SAL22652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,9,5,0,31
SAL22654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3
SAL22656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,3,0,5,0,0,0,0,0,0,0,0,0,6,0,8,3,0,7,3,0,4,0,8,0,5,0,0,5,0,4,0,0,4,0,7,0,0,8,0,0,0,0,4,0,0,0,0,0,11,25,14,3,51
SAL22657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,3,0,3,0,0,3,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,15,4,0,30
SAL22658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6
SAL22660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,7
SAL22661,32,5,16,0,56,9,0,4,0,14,9,0,11,0,16,6,4,14,0,24,27,9,25,0,67,24,19,58,0,101,108,26,64,0,205,66,54,89,0,211,96,78,79,8,258,91,132,82,5,319,55,168,46,5,274,91,173,47,0,313,216,396,62,13,688,146,288,30,4,474,83,224,16,0,331,43,121,3,0,172,68,248,17,0,335,50,165,39,0,256,22,24,12,0,59,1246,2142,722,42,4158
SAL22662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,9
SAL22663,5,0,0,0,5,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,8,3,0,0,14,12,4,3,0,22,10,3,10,0,18,15,5,4,0,21,3,6,7,0,15,8,7,0,0,17,23,16,3,0,43,12,17,0,0,32,4,29,0,0,36,4,25,0,0,25,20,73,4,0,96,12,15,3,0,28,0,4,0,3,10,146,202,34,0,386
SAL22664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,3,0,0,6
SAL22665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,4,0,6,0,0,0,0,6,4,0,4,0,6,4,0,0,0,5,3,0,0,0,3,5,3,0,0,4,8,7,0,0,7,0,6,0,0,8,0,0,0,0,4,0,5,0,0,5,0,0,0,0,3,0,8,0,0,9,0,0,0,0,0,37,29,10,0,80
SAL22666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,3,0,0,0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,3,0,0,7,0,3,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,18,11,3,0,42
SAL22667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,3,0,5,6,0,0,0,6,0,0,0,0,0,3,0,0,0,7,0,5,0,0,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,21,10,5,0,34
SAL22668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,5,0,0,0,9,6,0,0,0,6,0,0,3,0,3,0,0,0,0,3,5,0,0,0,4,6,0,0,0,3,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,3,30,9,7,0,47
SAL22669,5,0,0,0,5,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,13,4,0,0,14,21,5,4,0,28,19,3,8,0,29,24,8,4,0,36,11,13,5,0,27,21,13,3,0,40,24,32,5,0,66,30,47,0,0,76,18,42,5,0,59,8,32,0,0,47,34,116,9,0,159,7,29,11,0,40,0,0,0,0,0,250,346,47,5,644
SAL22670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,8,10,0,0,14
SAL22671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,8,0,0,0,9,9,0,0,0,9,3,0,0,0,8,5,6,3,0,18,11,0,3,0,12,8,6,0,0,12,7,10,0,0,15,0,7,0,0,12,4,10,0,0,11,0,3,0,0,6,5,9,0,0,18,5,0,3,0,11,0,0,0,0,0,62,58,12,0,143
SAL22672,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,4,0,0,0,4,4,0,4,0,5,0,3,3,0,8,7,0,0,0,5,6,4,0,0,15,9,12,0,0,14,9,6,0,0,17,0,0,0,0,0,3,14,3,0,20,0,3,0,0,7,0,0,0,0,8,47,56,11,0,121
SAL22673,7,6,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,6,0,8,13,0,7,0,15,36,3,16,0,53,27,3,7,0,45,31,10,10,0,47,36,20,18,0,75,11,31,8,0,57,31,30,3,0,73,46,76,13,3,134,35,71,8,0,113,20,45,3,0,68,14,26,3,0,48,22,85,3,0,113,8,28,6,0,46,9,8,5,0,19,357,447,117,8,926
SAL22674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,7,5,0,0,16
SAL22675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,3,4,0,0,8,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,13,0,0,28
SAL22676,8,0,0,0,8,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,4,0,5,0,0,3,0,0,14,5,4,0,23,0,0,0,0,7,11,7,3,0,26,13,6,3,0,17,5,19,3,0,22,9,11,4,0,25,21,32,10,0,61,14,34,3,0,47,9,29,0,0,44,3,18,0,0,28,13,27,0,0,41,10,14,0,0,23,6,0,0,0,6,142,199,40,6,383
SAL22677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,4,0,0,0,4,0,0,0,0,5,3,0,0,0,3,11,0,0,0,11,0,0,0,0,0,0,4,0,0,3,4,0,0,0,9,3,0,0,0,9,6,4,0,0,5,0,0,0,0,0,0,9,0,0,12,0,4,0,0,4,0,0,0,0,0,37,20,3,0,64
SAL22679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22680,34,4,14,0,53,10,0,0,0,14,9,6,6,3,24,6,0,28,0,36,69,4,36,0,113,41,8,86,5,143,296,19,117,4,436,190,31,130,11,362,199,71,143,8,427,214,134,109,7,464,115,147,57,4,317,140,135,63,5,343,270,340,95,5,708,163,259,24,5,453,113,182,11,0,300,44,105,3,0,152,83,186,19,0,288,87,133,71,0,289,55,16,11,0,84,2141,1771,1023,59,4994
SAL22681,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,0,6,9,0,0,0,9,7,5,0,0,12,7,8,0,0,13,5,5,0,0,9,3,5,0,0,9,17,7,0,0,24,10,7,0,0,15,4,8,0,0,11,5,4,0,0,9,4,18,0,0,20,0,6,0,0,6,0,0,0,0,0,79,70,3,0,157
SAL22682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3
SAL22683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,3,3,3,0,0,4,3,4,0,0,5,0,0,0,0,4,8,3,0,0,6,0,0,0,0,4,3,4,0,0,5,0,0,0,0,0,0,10,0,0,10,0,3,0,0,3,0,0,0,0,0,22,29,0,0,54
SAL22684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,6,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4,0,0,0,0,5,0,0,0,0,0,15,17,0,0,35
