POW_SA2_CODE_2021,IE_AgFF_OMOE_Nil_em,IE_AgFF_OMOE_1_19_em,IE_AgFF_OMOE_20mo_em,IE_AgFF_OMOE_NE_NS,IE_AgFF_Tot,IE_Min_OMOE_Nil_em,IE_Min_OMOE_1_19_em,IE_Min_OMOE_20mo_em,IE_Min_OMOE_NE_NS,IE_Min_Tot,IE_Mnf_OMOE_Nil_em,IE_Mnf_OMOE_1_19_em,IE_Mnf_OMOE_20mo_em,IE_Mnf_OMOE_NE_NS,IE_Mnf_Tot,IE_EGWWS_OMOE_Nil_em,IE_EGWWS_OMOE_1_19_em,IE_EGWWS_OMOE_20mo_em,IE_EGWWS_OMOE_NE_NS,IE_EGWWS_Tot,IE_Const_OMOE_Nil_em,IE_Const_OMOE_1_19_em,IE_Const_OMOE_20mo_em,IE_Const_OMOE_NE_NS,IE_Const_Tot,IE_WST_OMOE_Nil_em,IE_WST_OMOE_1_19_em,IE_WST_OMOE_20mo_em,IE_WST_OMOE_NE_NS,IE_WST_Tot,IE_RetT_OMOE_Nil_em,IE_RetT_OMOE_1_19_em,IE_RetT_OMOE_20mo_em,IE_RetT_OMOE_NE_NS,IE_RetT_Tot,IE_AcFd_OMOE_Nil_em,IE_AcFd_OMOE_1_19_em,IE_AcFd_OMOE_20mo_em,IE_AcFd_OMOE_NE_NS,IE_AcFd_Tot,IE_TPW_OMOE_Nil_em,IE_TPW_OMOE_1_19_em,IE_TPW_OMOE_20mo_em,IE_TPW_OMOE_NE_NS,IE_TPW_Tot,IE_IMT_OMOE_Nil_em,IE_IMT_OMOE_1_19_em,IE_IMT_OMOE_20mo_em,IE_IMT_OMOE_NE_NS,IE_IMT_Tot,IE_FinIns_OMOE_Nil_em,IE_FinIns_OMOE_1_19_em,IE_FinIns_OMOE_20mo_em,IE_FinIns_OMOE_NE_NS,IE_FinIns_Tot,IE_RHRE_OMOE_Nil_em,IE_RHRE_OMOE_1_19_em,IE_RHRE_OMOE_20mo_em,IE_RHRE_OMOE_NE_NS,IE_RHRE_Tot,IE_ProSTS_OMOE_Nil_em,IE_ProSTS_OMOE_1_19_em,IE_ProSTS_OMOE_20mo_em,IE_ProSTS_OMOE_NE_NS,IE_ProSTS_Tot,IE_AdSup_OMOE_Nil_em,IE_AdSup_OMOE_1_19_em,IE_AdSup_OMOE_20mo_em,IE_AdSup_OMOE_NE_NS,IE_AdSup_Tot,IE_PubAS_OMOE_Nil_em,IE_PubAS_OMOE_1_19_em,IE_PubAS_OMOE_20mo_em,IE_PubAS_OMOE_NE_NS,IE_PubAS_Tot,IE_EdTrn_OMOE_Nil_em,IE_EdTrn_OMOE_1_19_em,IE_EdTrn_OMOE_20mo_em,IE_EdTrn_OMOE_NE_NS,IE_EdTrn_Tot,IE_HC_SA_OMOE_Nil_em,IE_HC_SA_OMOE_1_19_em,IE_HC_SA_OMOE_20mo_em,IE_HC_SA_OMOE_NE_NS,IE_HC_SA_Tot,IE_ArtsR_OMOE_Nil_em,IE_ArtsR_OMOE_1_19_em,IE_ArtsR_OMOE_20mo_em,IE_ArtsR_OMOE_NE_NS,IE_ArtsR_Tot,IE_OthSvs_OMOE_Nil_em,IE_OthSvs_OMOE_1_19_em,IE_OthSvs_OMOE_20mo_em,IE_OthSvs_OMOE_NE_NS,IE_OthSvs_Tot,IE_IDNS_OMOE_Nil_em,IE_IDNS_OMOE_1_19_em,IE_IDNS_OMOE_20mo_em,IE_IDNS_OMOE_NE_NS,IE_IDNS_Tot,IE_Tot_OMOE_Nil_em,IE_Tot_OMOE_1_19_em,IE_Tot_OMOE_20mo_em,IE_Tot_OMOE_NE_NS,IE_Tot_Tot,UIE_AgFF_OMOE_Nil_em,UIE_AgFF_OMOE_1_19_em,UIE_AgFF_OMOE_20mo_em,UIE_AgFF_OMOE_NE_NS,UIE_AgFF_Tot,UIE_Min_OMOE_Nil_em,UIE_Min_OMOE_1_19_em,UIE_Min_OMOE_20mo_em,UIE_Min_OMOE_NE_NS,UIE_Min_Tot,UIE_Mnf_OMOE_Nil_em,UIE_Mnf_OMOE_1_19_em,UIE_Mnf_OMOE_20mo_em,UIE_Mnf_OMOE_NE_NS,UIE_Mnf_Tot,UIE_EGWWS_OMOE_Nil_em,UIE_EGWWS_OMOE_1_19_em,UIE_EGWWS_OMOE_20mo_em,UIE_EGWWS_OMOE_NE_NS,UIE_EGWWS_Tot,UIE_Const_OMOE_Nil_em,UIE_Const_OMOE_1_19_em,UIE_Const_OMOE_20mo_em,UIE_Const_OMOE_NE_NS,UIE_Const_Tot,UIE_WST_OMOE_Nil_em,UIE_WST_OMOE_1_19_em,UIE_WST_OMOE_20mo_em,UIE_WST_OMOE_NE_NS,UIE_WST_Tot,UIE_RetT_OMOE_Nil_em,UIE_RetT_OMOE_1_19_em,UIE_RetT_OMOE_20mo_em,UIE_RetT_OMOE_NE_NS,UIE_RetT_Tot,UIE_AcFd_OMOE_Nil_em,UIE_AcFd_OMOE_1_19_em,UIE_AcFd_OMOE_20mo_em,UIE_AcFd_OMOE_NE_NS,UIE_AcFd_Tot,UIE_TPW_OMOE_Nil_em,UIE_TPW_OMOE_1_19_em,UIE_TPW_OMOE_20mo_em,UIE_TPW_OMOE_NE_NS,UIE_TPW_Tot,UIE_IMT_OMOE_Nil_em,UIE_IMT_OMOE_1_19_em,UIE_IMT_OMOE_20mo_em,UIE_IMT_OMOE_NE_NS,UIE_IMT_Tot,UIE_FinIns_OMOE_Nil_em,UIE_FinIns_OMOE_1_19_em,UIE_FinIns_OMOE_20mo_em,UIE_FinIns_OMOE_NE_NS,UIE_FinIns_Tot,UIE_RHRE_OMOE_Nil_em,UIE_RHRE_OMOE_1_19_em,UIE_RHRE_OMOE_20mo_em,UIE_RHRE_OMOE_NE_NS,UIE_RHRE_Tot,UIE_ProSTS_OMOE_Nil_em,UIE_ProSTS_OMOE_1_19_em,UIE_ProSTS_OMOE_20mo_em,UIE_ProSTS_OMOE_NE_NS,UIE_ProSTS_Tot,UIE_AdSup_OMOE_Nil_em,UIE_AdSup_OMOE_1_19_em,UIE_AdSup_OMOE_20mo_em,UIE_AdSup_OMOE_NE_NS,UIE_AdSup_Tot,UIE_PubAS_OMOE_Nil_em,UIE_PubAS_OMOE_1_19_em,UIE_PubAS_OMOE_20mo_em,UIE_PubAS_OMOE_NE_NS,UIE_PubAS_Tot,UIE_EdTrn_OMOE_Nil_em,UIE_EdTrn_OMOE_1_19_em,UIE_EdTrn_OMOE_20mo_em,UIE_EdTrn_OMOE_NE_NS,UIE_EdTrn_Tot,UIE_HC_SA_OMOE_Nil_em,UIE_HC_SA_OMOE_1_19_em,UIE_HC_SA_OMOE_20mo_em,UIE_HC_SA_OMOE_NE_NS,UIE_HC_SA_Tot,UIE_ArtsR_OMOE_Nil_em,UIE_ArtsR_OMOE_1_19_em,UIE_ArtsR_OMOE_20mo_em,UIE_ArtsR_OMOE_NE_NS,UIE_ArtsR_Tot,UIE_OthSvs_OMOE_Nil_em,UIE_OthSvs_OMOE_1_19_em,UIE_OthSvs_OMOE_20mo_em,UIE_OthSvs_OMOE_NE_NS,UIE_OthSvs_Tot
212051326,0,0,0,0,0,0,0,0,0,0,19,80,10,0,111,0,0,0,0,0,49,133,11,0,187,11,38,3,0,52,44,78,12,0,133,13,51,6,0,74,31,26,0,0,60,5,3,0,0,10,12,16,0,0,25,13,25,9,0,51,44,69,6,0,116,14,19,4,0,39,3,6,0,0,11,10,10,3,0,25,13,32,6,0,51,8,10,0,0,16,20,72,5,0,99,16,43,8,0,71,315,721,93,8,1140,0,0,0,0,0,0,0,0,0,0,25,12,0,0,35,0,0,0,0,0,90,25,0,0,115,14,0,0,0,11,37,21,0,0,61,16,12,6,0,28,96,0,0,0,99,4,0,0,0,4,5,0,0,0,8,4,4,0,0,10,67,25,0,0,89,36,0,0,0,38,0,0,0,0,0,35,3,0,0,37,55,12,0,0,74,15,0,0,0,18,66,20,0,0,89
212051327,0,0,0,0,4,0,0,0,0,0,7,6,3,0,9,0,0,0,0,0,40,41,0,0,78,21,11,0,0,31,13,19,0,0,31,3,6,0,0,16,4,9,0,0,15,0,4,0,0,4,33,26,0,0,59,3,11,0,0,19,60,67,3,0,129,14,7,3,0,29,3,0,0,0,4,18,4,0,0,24,21,43,11,0,66,0,7,0,0,8,14,9,3,0,27,14,11,3,0,27,266,293,27,0,583,0,0,0,0,0,0,0,0,0,0,12,0,0,0,12,0,0,0,0,0,50,4,0,0,55,4,0,0,0,4,22,3,0,0,22,10,12,0,0,18,12,0,0,0,13,9,0,0,0,9,14,3,0,0,14,3,0,0,0,3,57,12,0,0,69,19,3,0,0,22,0,0,0,0,0,36,6,0,0,39,45,13,0,0,58,8,0,0,0,8,32,10,0,0,36
212051567,0,0,0,0,0,3,0,0,0,3,14,46,13,0,69,0,4,4,0,6,35,79,26,0,134,14,27,3,0,50,15,39,14,0,70,3,32,6,0,46,26,14,4,0,43,6,9,3,0,21,23,39,0,0,64,3,11,0,0,14,27,77,16,0,122,16,14,5,0,41,0,0,0,0,5,3,9,7,0,13,5,11,14,0,26,0,0,0,0,0,7,35,0,0,42,14,25,9,3,49,222,477,121,3,822,0,0,0,0,0,4,0,0,0,4,7,0,0,0,7,0,0,0,0,0,53,13,0,0,68,10,3,0,0,9,10,5,0,0,12,7,8,0,0,18,39,0,0,0,45,5,0,0,0,5,6,0,0,0,9,0,0,0,0,0,27,3,5,0,36,24,0,0,0,25,0,0,0,0,0,36,4,5,0,44,22,0,0,0,21,3,0,0,0,3,19,9,0,0,21
212051568,0,0,0,0,0,0,0,0,0,0,7,20,9,0,36,0,0,0,0,7,18,23,3,0,48,6,10,10,0,24,12,39,0,0,53,5,35,0,0,44,28,5,7,0,35,0,0,0,0,0,9,3,0,0,7,0,9,0,0,13,12,8,3,0,24,5,4,3,0,17,6,0,0,0,6,4,0,0,0,8,23,35,3,0,64,0,0,0,0,0,3,10,4,0,18,10,17,0,0,28,147,233,48,0,425,0,0,0,0,0,0,0,0,0,0,10,0,0,0,9,6,0,0,0,6,36,14,0,0,46,0,0,0,0,0,17,4,0,0,22,4,9,0,0,7,95,0,0,0,95,0,0,0,0,0,7,0,0,0,7,0,0,0,0,0,29,7,0,0,35,11,0,0,0,11,0,0,0,0,0,18,0,0,0,21,35,23,0,0,54,3,0,0,0,5,18,3,0,0,17
213011328,0,0,0,0,0,0,0,0,0,0,3,3,4,0,12,0,0,0,0,0,8,18,0,0,25,0,0,0,0,3,3,4,0,0,8,0,3,0,0,3,16,0,0,0,23,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,5,0,0,6,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,4,4,0,0,12,4,6,0,0,5,55,43,11,0,108,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,26,0,0,0,30,0,0,0,0,0,11,4,0,0,15,0,3,0,0,8,28,0,0,0,28,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,5,0,0,0,0,0,9,0,0,0,6,12,0,0,0,12,0,0,0,0,0,6,0,0,0,8
213011329,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,9,13,0,0,20,4,0,0,0,5,0,0,0,0,3,0,3,0,0,3,14,6,0,0,23,0,0,0,0,0,3,0,0,0,3,0,6,0,0,3,5,3,0,0,11,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,12,10,0,0,20,0,0,0,0,0,0,4,0,0,4,0,5,0,0,5,53,60,0,0,113,0,0,0,0,0,0,0,0,0,0,7,3,0,0,7,0,0,0,0,0,24,6,0,0,27,0,0,0,0,0,8,0,0,0,14,0,3,0,0,9,17,0,0,0,18,4,0,0,0,4,0,0,0,0,0,0,0,0,0,5,12,0,0,0,12,3,0,0,0,3,0,0,0,0,0,11,0,0,0,11,13,3,0,0,16,3,0,0,0,3,14,0,0,0,14
213011331,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,9,13,0,0,19,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,8,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,32,29,0,0,68,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,12,10,0,0,19,0,0,0,0,0,3,0,0,0,7,0,6,0,0,6,14,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,6,8,0,0,0,8,0,0,0,0,0,0,4,0,0,4,9,0,0,0,9,0,0,0,0,0,16,0,0,0,18
213011332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,22,19,0,0,45,0,4,0,0,9,3,16,0,0,20,0,0,0,0,3,8,13,0,0,18,0,0,0,0,3,6,0,0,0,7,0,0,0,0,3,13,7,0,0,12,9,5,0,0,10,0,0,0,0,0,4,4,0,0,10,8,4,0,0,9,0,0,0,0,0,6,3,0,0,10,6,6,0,0,14,86,86,4,0,178,0,0,0,0,0,0,0,0,0,0,9,0,0,0,9,0,0,0,0,0,30,0,0,0,33,0,0,0,0,0,16,5,0,0,17,0,3,0,0,4,14,0,0,0,18,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,14,0,0,0,18,11,0,0,0,11,0,0,0,0,0,16,3,0,0,20,22,0,0,0,24,0,0,0,0,0,14,10,0,0,19
213011333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,10,10,0,0,23,5,0,0,0,5,4,0,0,0,5,0,0,0,0,0,10,6,0,0,24,4,0,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,3,0,0,10,0,3,0,0,3,0,0,0,0,0,5,4,0,0,10,0,0,0,0,0,0,0,0,0,4,0,3,0,0,3,54,42,0,0,93,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,15,7,0,0,24,0,0,0,0,0,0,5,0,0,9,0,0,0,0,0,25,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,11,0,0,0,6,0,0,0,0,0,5,0,0,0,3,14,0,0,0,10,0,0,0,0,0,13,0,0,0,16
213011334,0,0,0,0,0,0,0,0,0,0,10,11,0,0,16,0,0,0,0,0,17,15,0,0,32,5,0,0,0,7,13,29,0,0,41,0,22,0,0,25,23,5,0,0,25,0,4,0,0,5,0,8,0,0,8,0,10,0,0,13,12,16,0,0,22,3,0,0,0,5,0,0,0,0,0,0,5,0,0,3,5,30,0,0,34,0,0,0,0,0,8,10,0,0,10,8,3,0,0,10,99,164,8,0,269,0,0,0,0,0,0,0,0,0,0,9,10,0,0,12,0,0,0,0,0,32,10,0,0,38,0,0,0,0,0,19,10,0,0,30,8,9,0,0,20,54,0,0,0,57,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,20,8,0,0,30,19,0,0,0,15,0,0,0,0,0,5,0,0,0,3,38,11,0,0,50,5,0,0,0,5,26,9,0,0,31
213011335,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,0,0,0,0,0,18,17,0,0,31,0,0,0,0,0,5,5,0,0,12,0,5,0,0,10,8,6,0,0,10,0,0,0,0,0,0,0,0,0,4,3,0,0,0,3,3,13,0,0,12,0,0,0,0,7,0,0,0,0,0,3,0,0,0,3,0,15,3,0,22,0,0,0,0,0,6,5,0,0,13,0,4,0,0,10,56,86,6,0,151,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,28,4,0,0,32,0,0,0,0,0,17,3,0,0,22,7,3,0,0,10,57,0,0,0,58,0,0,0,0,0,6,0,0,0,6,6,0,0,0,6,13,4,0,0,15,9,0,0,0,10,4,0,0,0,4,19,0,0,0,19,16,9,0,0,29,3,0,0,0,3,12,0,0,0,14
213011336,0,0,0,0,0,0,0,0,0,0,13,26,0,0,44,0,3,0,0,0,26,28,4,0,61,0,5,0,0,7,14,44,0,0,55,0,17,4,0,23,15,7,0,0,24,0,0,0,0,0,3,3,0,0,9,5,9,0,0,16,14,24,0,0,37,6,4,0,0,16,0,0,0,0,3,3,7,0,0,11,12,40,9,0,59,6,6,0,0,6,3,26,0,0,38,4,14,0,0,19,132,272,14,0,428,0,0,0,0,0,0,0,0,0,0,17,9,0,0,21,0,0,0,0,0,36,10,0,0,47,3,0,0,0,3,21,9,0,0,33,7,23,0,0,29,37,5,0,0,42,3,0,0,0,3,0,0,0,0,0,0,0,0,0,5,24,6,0,0,34,12,0,0,0,12,0,0,0,0,4,16,0,0,0,20,52,6,0,0,59,6,0,0,0,5,23,9,0,0,35
213011337,0,3,0,0,3,0,0,0,0,0,14,82,12,0,99,0,13,0,0,12,34,77,4,0,108,11,27,0,0,39,15,37,0,0,45,0,16,0,0,14,25,16,4,0,43,0,3,0,0,8,0,0,0,0,0,3,4,0,0,4,11,9,0,0,25,6,3,0,0,12,0,0,0,0,3,0,0,0,0,0,3,3,0,0,6,0,0,0,0,0,22,43,3,0,70,7,27,0,0,30,157,354,21,0,535,0,0,0,0,0,0,0,0,0,0,19,11,0,0,31,0,0,0,0,0,47,11,0,0,59,0,3,0,0,7,14,0,0,0,12,8,6,0,0,9,36,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,0,0,15,12,0,0,0,18,0,0,0,0,0,4,0,0,0,4,5,0,0,0,9,4,0,0,0,4,35,21,0,0,60
213011338,0,0,0,0,0,0,3,0,0,3,21,74,28,0,126,3,6,3,0,8,31,91,14,0,136,3,48,9,0,57,10,13,3,0,28,3,12,0,0,17,89,65,14,0,171,0,5,0,0,6,3,0,0,0,3,0,6,0,0,6,4,23,5,0,33,10,6,0,0,18,0,0,0,0,0,0,0,0,0,0,0,9,0,0,8,0,5,0,0,11,10,38,0,0,46,21,29,4,0,54,217,427,82,0,728,0,0,0,0,0,0,0,0,0,0,19,11,0,0,27,0,0,0,0,0,58,10,0,0,76,9,3,0,0,13,11,3,0,0,13,13,5,0,0,19,148,9,0,3,157,3,0,0,0,3,5,0,0,0,5,3,0,0,0,3,21,0,0,0,21,16,4,0,0,21,0,0,0,0,0,13,0,0,0,13,22,0,0,0,21,13,0,0,0,14,26,11,0,0,36
213011339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,18,14,0,0,34,0,0,0,0,0,4,10,0,0,8,3,3,0,0,5,11,7,0,0,11,0,0,0,0,0,3,0,0,0,3,4,5,0,0,9,9,9,0,0,11,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,4,15,0,0,24,0,0,0,0,0,0,4,0,0,4,4,0,0,0,10,69,67,8,0,142,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,14,5,0,0,18,0,0,0,0,0,6,0,0,0,12,3,4,0,0,11,33,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,0,0,12,11,0,0,0,8,0,0,0,0,0,11,0,0,0,11,28,9,0,0,34,5,0,0,0,5,13,0,0,0,13
213011340,0,0,0,0,0,0,0,0,0,0,3,4,3,0,9,0,3,0,0,5,27,39,0,0,76,4,0,0,0,4,12,15,5,0,34,8,10,11,0,25,12,9,0,0,21,0,0,0,0,0,7,5,0,0,14,6,0,4,0,14,21,13,0,0,35,3,13,0,0,13,0,0,0,0,0,3,5,0,0,9,6,9,0,0,16,4,5,0,0,8,4,15,0,0,16,5,10,0,0,13,142,155,23,0,319,0,0,0,0,0,0,0,0,0,0,15,0,0,0,15,0,0,0,0,0,35,11,0,0,43,0,3,0,0,3,8,12,0,0,25,8,11,0,0,21,15,0,0,0,18,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,28,4,0,0,33,20,3,0,0,23,0,0,0,0,0,15,0,0,0,13,16,3,0,0,19,4,0,0,0,4,37,6,0,0,42
213011569,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0,0,3,13,18,0,0,29,5,0,0,0,5,4,13,0,0,21,0,10,3,0,12,27,12,0,0,37,0,0,0,0,0,0,7,0,0,10,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,11,18,0,0,24,0,0,0,0,0,3,0,0,0,9,5,8,0,0,10,74,94,10,0,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,8,0,0,37,0,0,0,0,0,14,10,0,0,21,4,3,0,0,11,28,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,3,0,0,16,12,0,0,0,13,3,0,0,0,0,3,0,0,0,3,30,9,0,0,34,8,0,0,0,8,23,3,0,0,24
213011570,0,5,0,0,5,0,0,0,0,0,16,62,26,0,108,3,5,4,0,11,36,58,12,0,99,13,32,17,0,61,19,27,3,0,49,3,12,0,0,17,75,50,6,0,138,0,0,0,0,0,8,5,0,0,6,0,12,0,0,13,11,15,0,0,24,3,3,4,0,11,0,3,0,0,5,0,0,0,0,0,3,13,3,0,14,0,8,0,0,8,11,24,0,0,37,11,26,5,0,46,209,359,86,0,655,5,0,0,0,5,0,0,0,0,0,18,8,0,0,27,0,0,0,0,3,36,13,0,0,48,5,3,0,0,3,8,4,0,0,15,0,10,0,0,7,61,5,0,0,73,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,8,6,0,0,13,3,0,0,0,3,0,0,0,0,0,8,0,0,0,8,7,0,0,0,7,0,0,0,0,5,18,4,0,0,28
213021341,0,4,0,0,4,0,0,0,0,0,9,24,14,0,45,0,0,0,0,3,47,59,5,0,105,5,14,5,0,26,6,11,3,0,18,5,12,3,0,22,44,35,9,0,83,7,0,0,0,6,10,6,0,0,16,3,9,0,0,18,33,32,0,0,60,6,3,7,0,16,3,0,0,0,3,0,5,0,0,4,10,18,0,0,25,4,0,0,0,5,8,10,0,0,17,11,3,0,0,21,203,242,49,0,497,0,0,0,0,0,0,0,0,0,0,8,5,0,0,14,0,0,0,0,0,48,5,0,0,59,0,0,0,0,0,10,3,0,0,14,0,12,0,0,9,29,5,0,0,29,0,0,0,0,0,0,3,0,0,6,4,0,0,0,4,49,3,0,0,55,22,4,0,0,29,6,0,0,0,6,17,4,0,0,20,33,7,0,0,43,11,0,0,0,11,28,7,0,0,32
213021342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,22,0,0,43,0,3,0,0,3,0,12,0,0,10,0,9,0,0,9,9,3,0,0,14,0,0,0,0,0,0,5,0,0,7,0,3,0,0,3,27,8,0,0,35,5,5,0,0,6,0,0,0,0,3,4,5,0,0,3,7,8,0,0,24,0,0,0,0,0,5,3,0,0,10,7,5,0,0,7,93,94,0,0,189,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,28,6,0,0,40,0,0,0,0,0,8,3,0,0,11,0,4,0,0,7,6,0,0,0,6,6,0,0,0,6,5,0,0,0,4,0,0,0,0,3,31,0,0,0,32,21,4,0,0,21,4,0,0,0,4,17,0,0,0,20,34,0,0,0,35,6,0,0,0,6,20,0,0,0,20
213021343,4,0,4,0,9,4,0,0,0,3,9,38,0,0,50,3,3,4,0,9,49,76,15,0,139,4,22,9,0,29,21,27,5,0,47,4,14,0,0,14,59,37,5,0,100,0,4,0,0,9,4,8,0,0,7,6,9,4,0,15,25,21,5,0,49,9,9,0,0,14,0,0,0,0,3,4,0,0,0,8,3,21,7,0,29,0,8,0,0,10,14,16,0,0,29,13,23,0,0,33,216,344,53,0,615,0,0,0,0,0,0,0,0,0,0,12,5,0,0,18,3,0,0,0,7,54,9,4,0,66,5,0,0,0,12,25,10,0,0,31,10,8,0,0,23,54,4,0,0,60,3,3,0,0,8,0,0,0,0,0,6,0,0,0,10,28,9,0,0,33,16,5,0,0,23,0,0,0,0,0,17,0,0,0,18,24,5,6,0,33,12,3,0,0,16,50,3,0,0,51
213021344,0,5,0,0,5,0,0,0,0,0,6,9,6,0,20,0,3,0,0,6,25,56,9,0,91,4,0,0,0,8,4,16,0,0,27,9,27,10,0,43,15,9,0,0,22,3,4,0,0,7,11,0,0,0,16,7,3,0,0,14,42,45,0,0,90,8,7,0,0,14,0,0,0,0,0,11,5,0,0,14,8,23,6,0,40,5,8,0,0,15,10,13,3,0,25,3,3,0,0,14,178,247,30,0,460,0,0,0,0,0,0,0,0,0,0,18,0,0,0,18,0,0,0,0,0,56,10,0,0,73,0,0,0,0,0,26,12,0,0,32,7,3,0,0,18,21,0,0,0,25,7,0,0,0,9,7,0,0,0,7,0,0,0,0,0,77,4,0,0,76,25,5,0,0,26,3,4,0,0,5,29,3,0,0,30,64,13,0,0,79,20,3,0,0,25,48,7,0,0,53
213021345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,0,0,11,0,0,0,0,0,3,0,0,0,5,0,3,0,0,5,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,20,23,0,0,48,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,11,0,0,0,11,4,0,0,0,4,5,0,0,0,8,3,0,0,0,3,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,11,4,5,0,0,7,0,0,0,0,0,9,0,0,0,9,13,0,0,0,13,0,0,0,0,0,4,0,0,0,7
213021346,0,0,0,0,0,0,3,0,0,3,8,46,4,0,57,0,10,0,0,8,57,91,17,0,174,7,18,0,0,28,20,37,0,0,60,3,32,5,0,47,7,11,3,0,28,5,5,0,0,16,21,18,0,0,38,9,11,7,0,29,58,58,6,0,118,18,11,0,0,31,3,6,0,0,10,11,13,0,0,26,15,41,10,0,60,5,3,0,0,11,14,47,0,0,60,13,16,0,0,36,276,491,56,3,825,0,5,0,0,4,0,0,0,0,0,23,8,0,0,30,0,0,0,0,0,59,13,0,0,74,8,0,0,0,10,15,13,0,0,28,10,21,0,0,31,15,0,0,0,18,10,0,0,0,9,7,4,0,0,12,3,0,0,0,5,93,7,0,0,105,21,3,0,0,27,6,0,0,0,6,34,5,0,0,31,50,11,0,0,59,17,0,0,0,16,50,14,0,0,62
213031347,0,0,0,0,0,0,0,0,0,0,7,31,11,0,46,0,0,0,0,0,18,31,0,0,50,0,9,0,0,9,20,35,3,0,60,0,28,0,0,31,25,8,5,0,37,0,0,0,0,0,5,7,0,0,17,5,6,0,0,9,14,16,0,0,35,5,4,0,0,13,0,0,0,0,0,11,7,0,0,12,10,17,6,0,31,4,4,0,0,8,9,26,0,0,29,9,14,0,0,23,148,245,26,0,421,0,0,0,0,0,0,0,0,0,0,14,6,0,0,20,0,0,0,0,0,44,9,0,0,44,3,0,0,0,3,19,8,0,0,29,15,10,0,0,22,83,3,0,0,88,5,0,0,0,5,0,0,0,0,0,5,0,0,0,4,33,4,0,0,33,10,0,0,0,10,0,0,0,0,0,20,0,0,0,20,28,5,0,0,39,11,3,0,0,15,46,9,0,0,53
